,ENTIDAD,Mes,Año,Tipo_sequia,Precipitacion,Temperatura_promedio,Temperatura_maxima,Temperatura_minima,Sembrada_ha,Cosechada_ha,perdida_ha,producto
4642,Jalisco,7,2004,NPS,153.7,22.356449550502553,28.93842504735293,15.774474053652177,38,38,0,trigo
4643,Jalisco,7,2005,NPS,245.2,22.871676931238323,29.3399758817757,16.403377980700935,1213,1153,60,maiz
4644,Jalisco,7,2005,NPS,245.2,22.871676931238323,29.3399758817757,16.403377980700935,1896,1896,0,frijol
4645,Jalisco,7,2005,NPS,245.2,22.871676931238323,29.3399758817757,16.403377980700935,35,35,0,trigo
4646,Jalisco,7,2006,D1,187.0,23.05977190141963,29.09691682853544,17.02262697430381,1234,1037,197,maiz
4647,Jalisco,7,2006,D1,187.0,23.05977190141963,29.09691682853544,17.02262697430381,2104,2104,0,frijol
4648,Jalisco,7,2007,D1,242.5,22.787153386559105,28.590676137478123,17.20834403658144,1168,1168,0,maiz
4649,Jalisco,7,2007,D1,242.5,22.787153386559105,28.590676137478123,17.20834403658144,1964,1964,0,frijol
4650,Jalisco,7,2007,D1,242.5,22.787153386559105,28.590676137478123,17.20834403658144,25,25,0,trigo
4651,Jalisco,7,2008,D1,244.5,21.62078724578404,27.339211325198782,16.011550332870193,1076,1076,0,maiz
4652,Jalisco,7,2008,D1,244.5,21.62078724578404,27.339211325198782,16.011550332870193,2059,2055,4,frijol
4653,Jalisco,7,2009,D1,147.4,22.13624272502325,28.86271494640384,15.40977050364267,1181,1181,0,maiz
4654,Jalisco,7,2009,D1,147.4,22.13624272502325,28.86271494640384,15.40977050364267,2031,2021,10,frijol
4655,Jalisco,7,2010,NPS,282.8,22.533846055495648,28.001119340790186,17.066572770201127,1483,1478,5,maiz
4656,Jalisco,7,2010,NPS,282.8,22.533846055495648,28.001119340790186,17.066572770201127,1929,1889,40,frijol
4657,Jalisco,7,2011,D2,203.8,22.760913110799326,28.767173078539077,16.754653143059578,785,785,0,maiz
4658,Jalisco,7,2011,D2,203.8,22.760913110799326,28.767173078539077,16.754653143059578,1988,1988,0,frijol
4659,Jalisco,7,2012,NPS,202.2,22.1,28.2,15.8,739,739,0,maiz
4660,Jalisco,7,2012,NPS,202.2,22.1,28.2,15.8,2077,2077,0,frijol
4661,Jalisco,7,2013,D0,223.6,22.4,28.2,16.7,819,819,0,maiz
4662,Jalisco,7,2013,D0,223.6,22.4,28.2,16.7,1768,1768,0,frijol
4663,Jalisco,7,2014,NPS,157.29999999999995,22.5,29.1,16.0,870,870,0,maiz
4664,Jalisco,7,2014,NPS,157.29999999999995,22.5,29.1,16.0,1838,1722,116,frijol
4665,Jalisco,7,2015,NPS,179.88,22.9,29.2,16.5,883,841,42,maiz
4666,Jalisco,7,2015,NPS,179.88,22.9,29.2,16.5,1553,1543,10,frijol
4667,Jalisco,7,2016,D0,240.0600000000001,23.2,29.7,16.7,913,913,0,maiz
4668,Jalisco,7,2016,D0,240.0600000000001,23.2,29.7,16.7,1761,1761,0,frijol
4669,Jalisco,7,2017,D1,233.31000000000003,23.3,29.7,16.8,898,898,0,maiz
4670,Jalisco,7,2017,D1,233.31000000000003,23.3,29.7,16.8,1658,1658,0,frijol
4671,Jalisco,7,2018,NPS,147.76999999999995,23.3,30.5,16.2,915,915,0,maiz
4672,Jalisco,7,2018,NPS,147.76999999999995,23.3,30.5,16.2,1704,1704,0,frijol
4673,Jalisco,7,2018,NPS,147.76999999999995,23.3,30.5,16.2,12,12,0,trigo
4674,Jalisco,7,2019,D1,217.7,23.5,30.5,16.5,921,921,0,maiz
4675,Jalisco,7,2019,D1,217.7,23.5,30.5,16.5,1724,1724,0,frijol
4676,Jalisco,7,2019,D1,217.7,23.5,30.5,16.5,9,9,0,trigo
4677,Jalisco,7,2020,D0,209.3,23.5,30.1,16.9,945,945,0,maiz
4678,Jalisco,7,2020,D0,209.3,23.5,30.1,16.9,1741,1741,0,frijol
4679,Jalisco,7,2020,D0,209.3,23.5,30.1,16.9,4,4,0,trigo
4680,Jalisco,8,2004,NPS,232.9,22.633915770771328,29.17670250873016,16.091129032812507,1247,1247,0,maiz
4681,Jalisco,8,2004,NPS,232.9,22.633915770771328,29.17670250873016,16.091129032812507,2272,2272,0,frijol
4682,Jalisco,8,2004,NPS,232.9,22.633915770771328,29.17670250873016,16.091129032812507,38,38,0,trigo
4683,Jalisco,8,2005,NPS,182.3,21.872107132431196,28.059633027339448,15.684581237522941,1213,1213,0,maiz
4684,Jalisco,8,2005,NPS,182.3,21.872107132431196,28.059633027339448,15.684581237522941,1896,1896,0,frijol
4685,Jalisco,8,2005,NPS,182.3,21.872107132431196,28.059633027339448,15.684581237522941,35,35,0,trigo
4686,Jalisco,8,2006,D0,257.4,22.633664727901834,28.13273999173705,17.13458946406661,1234,1234,0,maiz
4687,Jalisco,8,2006,D0,257.4,22.633664727901834,28.13273999173705,17.13458946406661,2104,2104,0,frijol
4688,Jalisco,8,2007,NPS,171.5,22.60458497991857,28.274425711144765,17.173330291115974,1168,1168,0,maiz
4689,Jalisco,8,2007,NPS,171.5,22.60458497991857,28.274425711144765,17.173330291115974,1964,1964,0,frijol
4690,Jalisco,8,2007,NPS,171.5,22.60458497991857,28.274425711144765,17.173330291115974,25,25,0,trigo
4691,Jalisco,8,2008,D1,212.1,22.043409687345363,28.450534030296787,15.505087071159794,1076,1076,0,maiz
4692,Jalisco,8,2008,D1,212.1,22.043409687345363,28.450534030296787,15.505087071159794,2059,2055,4,frijol
4693,Jalisco,8,2009,D2,142.8,23.286031005393497,29.84638742603251,16.725674584754483,1181,1181,0,maiz
4694,Jalisco,8,2009,D2,142.8,23.286031005393497,29.84638742603251,16.725674584754483,2031,2021,10,frijol
4695,Jalisco,8,2010,NPS,216.9,22.84848891148561,29.020294934255762,16.676682888715476,1483,1478,5,maiz
4696,Jalisco,8,2010,NPS,216.9,22.84848891148561,29.020294934255762,16.676682888715476,1929,1889,40,frijol
4697,Jalisco,8,2011,D2,137.4,22.263927513743358,28.78682407410034,15.741030953386376,785,785,0,maiz
4698,Jalisco,8,2011,D2,137.4,22.263927513743358,28.78682407410034,15.741030953386376,1988,1988,0,frijol
4699,Jalisco,8,2012,NPS,158.7,22.2,28.4,16.1,739,739,0,maiz
4700,Jalisco,8,2012,NPS,158.7,22.2,28.4,16.1,2077,2077,0,frijol
4701,Jalisco,8,2013,D0,153.9,22.7,28.8,16.6,819,819,0,maiz
4702,Jalisco,8,2013,D0,153.9,22.7,28.8,16.6,1768,1768,0,frijol
4703,Jalisco,8,2014,NPS,189.16,22.8,29.4,16.2,870,870,0,maiz
4704,Jalisco,8,2014,NPS,189.16,22.8,29.4,16.2,1838,1722,116,frijol
4705,Jalisco,8,2015,NPS,135.60000000000002,23.2,30.2,16.3,883,841,42,maiz
4706,Jalisco,8,2015,NPS,135.60000000000002,23.2,30.2,16.3,1553,1543,10,frijol
4707,Jalisco,8,2016,D0,224.78000000000003,23.1,29.2,17.0,913,913,0,maiz
4708,Jalisco,8,2016,D0,224.78000000000003,23.1,29.2,17.0,1761,1761,0,frijol
4709,Jalisco,8,2017,NPS,266.81,23.6,30.0,17.1,898,898,0,maiz
4710,Jalisco,8,2017,NPS,266.81,23.6,30.0,17.1,1658,1658,0,frijol
4711,Jalisco,8,2018,D0,206.85,22.8,29.4,16.1,915,915,0,maiz
4712,Jalisco,8,2018,D0,206.85,22.8,29.4,16.1,1704,1704,0,frijol
4713,Jalisco,8,2018,D0,206.85,22.8,29.4,16.1,12,12,0,trigo
4714,Jalisco,8,2019,D0,171.7,23.6,30.3,16.9,921,921,0,maiz
4715,Jalisco,8,2019,D0,171.7,23.6,30.3,16.9,1724,1724,0,frijol
4716,Jalisco,8,2019,D0,171.7,23.6,30.3,16.9,9,9,0,trigo
4717,Jalisco,8,2020,D0,254.4,23.1,29.5,16.8,945,945,0,maiz
4718,Jalisco,8,2020,D0,254.4,23.1,29.5,16.8,1741,1741,0,frijol
4719,Jalisco,8,2020,D0,254.4,23.1,29.5,16.8,4,4,0,trigo
4720,Jalisco,9,2004,NPS,260.8,22.201070729836715,28.228744024406772,16.173397435266672,1247,1247,0,maiz
4721,Jalisco,9,2004,NPS,260.8,22.201070729836715,28.228744024406772,16.173397435266672,2272,2272,0,frijol
4722,Jalisco,9,2004,NPS,260.8,22.201070729836715,28.228744024406772,16.173397435266672,22010,6,22004,frijol
4723,Jalisco,9,2004,NPS,260.8,22.201070729836715,28.228744024406772,16.173397435266672,38,38,0,trigo
4724,Jalisco,9,2005,D0,105.7,21.947083562415887,28.61033534906541,15.283831775766355,1213,1213,0,maiz
4725,Jalisco,9,2005,D0,105.7,21.947083562415887,28.61033534906541,15.283831775766355,1896,1896,0,frijol
4726,Jalisco,9,2005,D0,105.7,21.947083562415887,28.61033534906541,15.283831775766355,35,35,0,trigo
4727,Jalisco,9,2006,D0,163.2,22.344582861601133,28.117036687866392,16.572129035335873,1234,1234,0,maiz
4728,Jalisco,9,2006,D0,163.2,22.344582861601133,28.117036687866392,16.572129035335873,2104,2104,0,frijol
4729,Jalisco,9,2007,D0,153.5,22.3665566021286,28.163627304796425,16.555480695142027,1168,1168,0,maiz
4730,Jalisco,9,2007,D0,153.5,22.3665566021286,28.163627304796425,16.555480695142027,1964,1964,0,frijol
4731,Jalisco,9,2007,D0,153.5,22.3665566021286,28.163627304796425,16.555480695142027,25,25,0,trigo
4732,Jalisco,9,2008,NPS,168.5,21.9474757048348,27.8135023472884,16.36038380316143,1076,1076,0,maiz
4733,Jalisco,9,2008,NPS,168.5,21.9474757048348,27.8135023472884,16.36038380316143,2059,2055,4,frijol
4734,Jalisco,9,2009,D1,155.2,22.84490569731668,28.80673702480484,16.88307436982852,1181,1181,0,maiz
4735,Jalisco,9,2009,D1,155.2,22.84490569731668,28.80673702480484,16.88307436982852,2031,2021,10,frijol
4736,Jalisco,9,2009,D1,155.2,22.84490569731668,28.80673702480484,16.88307436982852,14159,4,14155,frijol
4737,Jalisco,9,2010,NPS,156.9,22.61578033788212,28.181223103768342,17.050337571995904,1483,1478,5,maiz
4738,Jalisco,9,2010,NPS,156.9,22.61578033788212,28.181223103768342,17.050337571995904,563339,126,563213,maiz
4739,Jalisco,9,2010,NPS,156.9,22.61578033788212,28.181223103768342,17.050337571995904,1929,1889,40,frijol
4740,Jalisco,9,2010,NPS,156.9,22.61578033788212,28.181223103768342,17.050337571995904,13924,50,13874,frijol
4741,Jalisco,9,2011,NPS,76.4,22.073677188216134,28.81830590543685,15.329048470995414,785,785,0,maiz
4742,Jalisco,9,2011,NPS,76.4,22.073677188216134,28.81830590543685,15.329048470995414,1988,1988,0,frijol
4743,Jalisco,9,2012,NPS,69.1,21.1,27.3,14.8,739,739,0,maiz
4744,Jalisco,9,2012,NPS,69.1,21.1,27.3,14.8,2077,2077,0,frijol
4745,Jalisco,9,2013,NPS,304.8,22.1,27.3,16.9,819,819,0,maiz
4746,Jalisco,9,2013,NPS,304.8,22.1,27.3,16.9,1768,1768,0,frijol
4747,Jalisco,9,2013,NPS,304.8,22.1,27.3,16.9,14312,16,14296,frijol
4748,Jalisco,9,2014,NPS,183.68,22.6,28.5,16.6,870,870,0,maiz
4749,Jalisco,9,2014,NPS,183.68,22.6,28.5,16.6,1838,1722,116,frijol
4750,Jalisco,9,2014,NPS,183.68,22.6,28.5,16.6,11264,26,11238,frijol
4751,Jalisco,9,2015,D0,160.38000000000005,22.8,29.3,16.3,883,841,42,maiz
4752,Jalisco,9,2015,D0,160.38000000000005,22.8,29.3,16.3,509531,4210,505321,maiz
4753,Jalisco,9,2015,D0,160.38000000000005,22.8,29.3,16.3,1553,1543,10,frijol
4754,Jalisco,9,2016,NPS,156.45,22.9,29.7,16.2,913,913,0,maiz
4755,Jalisco,9,2016,NPS,156.45,22.9,29.7,16.2,1761,1761,0,frijol
4756,Jalisco,9,2017,NPS,247.35000000000005,22.7,28.9,16.5,898,898,0,maiz
4757,Jalisco,9,2017,NPS,247.35000000000005,22.7,28.9,16.5,1658,1658,0,frijol
4758,Jalisco,9,2018,D0,201.62,22.6,28.8,16.4,915,915,0,maiz
4759,Jalisco,9,2018,D0,201.62,22.6,28.8,16.4,1704,1704,0,frijol
4760,Jalisco,9,2018,D0,201.62,22.6,28.8,16.4,12,12,0,trigo
4761,Jalisco,9,2019,D0,239.8,23.1,29.7,16.6,921,921,0,maiz
4762,Jalisco,9,2019,D0,239.8,23.1,29.7,16.6,1724,1724,0,frijol
4763,Jalisco,9,2019,D0,239.8,23.1,29.7,16.6,9,9,0,trigo
4764,Jalisco,9,2020,D0,167.4,22.7,29.0,16.3,945,945,0,maiz
4765,Jalisco,9,2020,D0,167.4,22.7,29.0,16.3,1741,1741,0,frijol
4766,Jalisco,9,2020,D0,167.4,22.7,29.0,16.3,4,4,0,trigo
4767,Jalisco,10,2004,NPS,27.1,22.235598227359294,29.266865790833343,15.204330663885248,22099,815,21284,frijol
4768,Jalisco,10,2005,D0,50.1,21.00516368136792,28.51345535169811,13.496872011037734,586095,358,585737,maiz
4769,Jalisco,10,2006,NPS,93.0,21.572606161324305,27.670145599489953,15.475066723158655,15687,2073,13614,frijol
4770,Jalisco,10,2007,D0,37.0,21.458257753958694,28.43970840789156,14.779562821672805,12790,4933,7857,frijol
4771,Jalisco,10,2008,NPS,43.4,21.067206383794552,28.266848080447364,13.67911769220358,565710,70,565640,maiz
4772,Jalisco,10,2008,NPS,43.4,21.067206383794552,28.266848080447364,13.67911769220358,10870,6195,4675,frijol
4773,Jalisco,10,2008,NPS,43.4,21.067206383794552,28.266848080447364,13.67911769220358,3752,1000,2752,trigo
4774,Jalisco,10,2009,D1,66.3,21.768321965836336,28.161922668443214,15.374721263229446,563368,195,563173,maiz
4775,Jalisco,10,2009,D1,66.3,21.768321965836336,28.161922668443214,15.374721263229446,14179,4092,10087,frijol
4776,Jalisco,10,2009,D1,66.3,21.768321965836336,28.161922668443214,15.374721263229446,6294,1005,5289,trigo
4777,Jalisco,10,2010,NPS,1.2,20.55839552578832,28.720031120834307,12.396759930742311,564251,51055,513196,maiz
4778,Jalisco,10,2010,NPS,1.2,20.55839552578832,28.720031120834307,12.396759930742311,13924,5771,8153,frijol
4779,Jalisco,10,2010,NPS,1.2,20.55839552578832,28.720031120834307,12.396759930742311,3568,520,3048,trigo
4780,Jalisco,10,2011,D2,78.2,20.502193766299587,27.79845484576761,13.205932686831558,564005,8301,555704,maiz
4781,Jalisco,10,2011,D2,78.2,20.502193766299587,27.79845484576761,13.205932686831558,13784,217,13567,frijol
4782,Jalisco,10,2012,NPS,22.0,20.6,27.8,13.5,565486,15977,549509,maiz
4783,Jalisco,10,2012,NPS,22.0,20.6,27.8,13.5,13964,3394,10570,frijol
4784,Jalisco,10,2012,NPS,22.0,20.6,27.8,13.5,6511,1596,4915,trigo
4785,Jalisco,10,2013,NPS,60.2,21.8,28.3,15.2,541549,106582,434967,maiz
4786,Jalisco,10,2013,NPS,60.2,21.8,28.3,15.2,14320,11989,2331,frijol
4787,Jalisco,10,2013,NPS,60.2,21.8,28.3,15.2,6304,5042,1262,trigo
4788,Jalisco,10,2014,NPS,87.90999999999998,21.8,28.8,14.8,509104,770,508334,maiz
4789,Jalisco,10,2014,NPS,87.90999999999998,21.8,28.8,14.8,11264,456,10808,frijol
4790,Jalisco,10,2015,NPS,196.49,21.9,29.0,14.8,514228,21721,492507,maiz
4791,Jalisco,10,2015,NPS,196.49,21.9,29.0,14.8,10299,291,10008,frijol
4792,Jalisco,10,2016,NPS,34.010000000000005,22.5,30.1,15.0,538914,11135,527779,maiz
4793,Jalisco,10,2016,NPS,34.010000000000005,22.5,30.1,15.0,6349,275,6074,frijol
4794,Jalisco,10,2017,NPS,59.40000000000001,21.8,29.3,14.3,559240,10256,548984,maiz
4795,Jalisco,10,2017,NPS,59.40000000000001,21.8,29.3,14.3,9208,407,8801,frijol
4796,Jalisco,10,2018,NPS,149.82999999999996,21.6,28.1,15.1,531147,8975,522172,maiz
4797,Jalisco,10,2018,NPS,149.82999999999996,21.6,28.1,15.1,8628,598,8030,frijol
4798,Jalisco,10,2019,D0,128.6,22.4,29.0,15.8,547895,5130,542765,maiz
4799,Jalisco,10,2019,D0,128.6,22.4,29.0,15.8,8134,493,7641,frijol
4800,Jalisco,10,2020,D1,24.5,22.2,30.4,14.0,549166,5287,543879,maiz
4801,Jalisco,10,2020,D1,24.5,22.2,30.4,14.0,9418,532,8886,frijol
4802,Jalisco,11,2004,NPS,0.8,19.187862523240398,28.470169490847464,9.905555555633331,611352,63634,547718,maiz
4803,Jalisco,11,2004,NPS,0.8,19.187862523240398,28.470169490847464,9.905555555633331,22098,1610,20488,frijol
4804,Jalisco,11,2005,D0,3.3,18.489880952346944,28.028401360510212,8.951360544183677,587349,49564,537785,maiz
4805,Jalisco,11,2005,D0,3.3,18.489880952346944,28.028401360510212,8.951360544183677,16238,1207,15031,frijol
4806,Jalisco,11,2006,NPS,8.9,18.76279087612268,26.68509700310775,10.840484749137616,576373,21913,554460,maiz
4807,Jalisco,11,2006,NPS,8.9,18.76279087612268,26.68509700310775,10.840484749137616,15687,7799,7888,frijol
4808,Jalisco,11,2006,NPS,8.9,18.76279087612268,26.68509700310775,10.840484749137616,3573,1590,1983,trigo
4809,Jalisco,11,2007,D2,6.8824935583604425,19.175752063934148,27.418448293973928,11.09686439825512,590853,152677,438176,maiz
4810,Jalisco,11,2007,D2,6.8824935583604425,19.175752063934148,27.418448293973928,11.09686439825512,12790,8354,4436,frijol
4811,Jalisco,11,2007,D2,6.8824935583604425,19.175752063934148,27.418448293973928,11.09686439825512,6216,4790,1426,trigo
4812,Jalisco,11,2008,D0,0.5,18.182398390067327,26.87082957256094,9.50059318032915,566062,87453,478609,maiz
4813,Jalisco,11,2008,D0,0.5,18.182398390067327,26.87082957256094,9.50059318032915,10942,6885,4057,frijol
4814,Jalisco,11,2008,D0,0.5,18.182398390067327,26.87082957256094,9.50059318032915,3752,3500,252,trigo
4815,Jalisco,11,2009,D1,6.9,18.33883213598763,26.97051693122143,9.707147340753831,563368,73003,490365,maiz
4816,Jalisco,11,2009,D1,6.9,18.33883213598763,26.97051693122143,9.707147340753831,14179,4773,9406,frijol
4817,Jalisco,11,2009,D1,6.9,18.33883213598763,26.97051693122143,9.707147340753831,6294,1495,4799,trigo
4818,Jalisco,11,2010,NPS,0.0,18.010289619208898,26.966463205914717,9.054116032503083,564251,134736,429515,maiz
4819,Jalisco,11,2010,NPS,0.0,18.010289619208898,26.966463205914717,9.054116032503083,13924,8491,5433,frijol
4820,Jalisco,11,2010,NPS,0.0,18.010289619208898,26.966463205914717,9.054116032503083,3568,1740,1828,trigo
4821,Jalisco,11,2011,D2,0.2,18.420867786340093,26.74241569205159,10.099319880628595,564005,159336,404669,maiz
4822,Jalisco,11,2011,D2,0.2,18.420867786340093,26.74241569205159,10.099319880628595,13784,1787,11997,frijol
4823,Jalisco,11,2011,D2,0.2,18.420867786340093,26.74241569205159,10.099319880628595,6147,31,6116,trigo
4824,Jalisco,11,2012,NPS,6.1,18.8,26.8,10.6,565486,124070,441416,maiz
4825,Jalisco,11,2012,NPS,6.1,18.8,26.8,10.6,13964,10219,3745,frijol
4826,Jalisco,11,2012,NPS,6.1,18.8,26.8,10.6,6511,5066,1445,trigo
4827,Jalisco,11,2013,NPS,60.0,19.1,25.4,12.9,541549,184235,357314,maiz
4828,Jalisco,11,2013,NPS,60.0,19.1,25.4,12.9,14320,13708,612,frijol
4829,Jalisco,11,2013,NPS,60.0,19.1,25.4,12.9,6304,5747,557,trigo
4830,Jalisco,11,2014,NPS,63.24,18.6,26.2,11.0,509104,18584,490520,maiz
4831,Jalisco,11,2014,NPS,63.24,18.6,26.2,11.0,11264,5121,6143,frijol
4832,Jalisco,11,2015,NPS,16.14,20.8,28.3,13.4,514228,38822,475406,maiz
4833,Jalisco,11,2015,NPS,16.14,20.8,28.3,13.4,10299,1095,9204,frijol
4834,Jalisco,11,2015,NPS,16.14,20.8,28.3,13.4,1956,31,1925,trigo
4835,Jalisco,11,2016,NPS,36.44,19.7,27.5,11.9,538914,51673,487241,maiz
4836,Jalisco,11,2016,NPS,36.44,19.7,27.5,11.9,6349,3859,2490,frijol
4837,Jalisco,11,2016,NPS,36.44,19.7,27.5,11.9,2152,28,2124,trigo
4838,Jalisco,11,2017,NPS,0.91,20.0,29.6,10.3,559240,38336,520904,maiz
4839,Jalisco,11,2017,NPS,0.91,20.0,29.6,10.3,9208,5724,3484,frijol
4840,Jalisco,11,2018,NPS,75.93,18.6,26.5,10.6,531147,41813,489334,maiz
4841,Jalisco,11,2018,NPS,75.93,18.6,26.5,10.6,8628,5446,3182,frijol
4842,Jalisco,11,2019,NPS,50.5,21.1,28.2,14.1,547895,55021,492874,maiz
4843,Jalisco,11,2019,NPS,50.5,21.1,28.2,14.1,8134,5214,2920,frijol
4844,Jalisco,11,2020,D1,0.1,20.6,29.6,11.6,549166,49777,499389,maiz
4845,Jalisco,11,2020,D1,0.1,20.6,29.6,11.6,9418,5984,3434,frijol
4846,Jalisco,12,2004,NPS,10.6,17.330283035475,26.426463566166678,8.234102504783332,1247,1247,0,maiz
4847,Jalisco,12,2004,NPS,10.6,17.330283035475,26.426463566166678,8.234102504783332,2272,2272,0,frijol
4848,Jalisco,12,2004,NPS,10.6,17.330283035475,26.426463566166678,8.234102504783332,38,38,0,trigo
4849,Jalisco,12,2005,D1,0.9,16.57864545305377,26.339667369569906,6.817623536537634,1213,1213,0,maiz
4850,Jalisco,12,2005,D1,0.9,16.57864545305377,26.339667369569906,6.817623536537634,1896,1896,0,frijol
4851,Jalisco,12,2005,D1,0.9,16.57864545305377,26.339667369569906,6.817623536537634,35,35,0,trigo
4852,Jalisco,12,2006,NPS,9.7,16.582273294911936,25.07283135986853,8.091715229955334,1234,1234,0,maiz
4853,Jalisco,12,2006,NPS,9.7,16.582273294911936,25.07283135986853,8.091715229955334,2104,2104,0,frijol
4854,Jalisco,12,2007,D2,3.2,18.192863773579045,27.017365156191467,9.335010552819368,1168,1168,0,maiz
4855,Jalisco,12,2007,D2,3.2,18.192863773579045,27.017365156191467,9.335010552819368,1964,1964,0,frijol
4856,Jalisco,12,2007,D2,3.2,18.192863773579045,27.017365156191467,9.335010552819368,25,25,0,trigo
4857,Jalisco,12,2008,D0,0.0,17.015413786770324,26.01157487365509,8.159735259558486,1076,1076,0,maiz
4858,Jalisco,12,2008,D0,0.0,17.015413786770324,26.01157487365509,8.159735259558486,2059,2055,4,frijol
4859,Jalisco,12,2009,D1,9.2,17.677229963268868,25.282575054059663,10.071884872478073,1181,1181,0,maiz
4860,Jalisco,12,2009,D1,9.2,17.677229963268868,25.282575054059663,10.071884872478073,2031,2021,10,frijol
4861,Jalisco,12,2010,NPS,0.0,17.3224175628711,27.26850706123836,7.376328064503845,1483,1478,5,maiz
4862,Jalisco,12,2010,NPS,0.0,17.3224175628711,27.26850706123836,7.376328064503845,1929,1889,40,frijol
4863,Jalisco,12,2011,D0,0.0,17.516938132467995,26.316730081271768,8.405827377711562,785,785,0,maiz
4864,Jalisco,12,2011,D0,0.0,17.516938132467995,26.316730081271768,8.405827377711562,1988,1988,0,frijol
4865,Jalisco,12,2012,NPS,12.24,17.15,25.7,8.6,739,739,0,maiz
4866,Jalisco,12,2012,NPS,12.24,17.15,25.7,8.6,2077,2077,0,frijol
4867,Jalisco,12,2013,NPS,79.0,17.0,24.5,9.4,819,819,0,maiz
4868,Jalisco,12,2013,NPS,79.0,17.0,24.5,9.4,1768,1768,0,frijol
4869,Jalisco,12,2014,NPS,5.5299999999999985,18.0,26.3,9.7,870,870,0,maiz
4870,Jalisco,12,2014,NPS,5.5299999999999985,18.0,26.3,9.7,1838,1722,116,frijol
4871,Jalisco,12,2015,NPS,35.27999999999999,18.6,26.3,10.8,883,841,42,maiz
4872,Jalisco,12,2015,NPS,35.27999999999999,18.6,26.3,10.8,1553,1543,10,frijol
4873,Jalisco,12,2016,NPS,12.719999999999995,18.6,27.5,9.6,913,913,0,maiz
4874,Jalisco,12,2016,NPS,12.719999999999995,18.6,27.5,9.6,1761,1761,0,frijol
4875,Jalisco,12,2017,D0,19.8,17.7,26.5,8.9,898,898,0,maiz
4876,Jalisco,12,2017,D0,19.8,17.7,26.5,8.9,1658,1658,0,frijol
4877,Jalisco,12,2018,NPS,1.6600000000000004,16.6,25.5,7.7,915,915,0,maiz
4878,Jalisco,12,2018,NPS,1.6600000000000004,16.6,25.5,7.7,1704,1704,0,frijol
4879,Jalisco,12,2018,NPS,1.6600000000000004,16.6,25.5,7.7,12,12,0,trigo
4880,Jalisco,12,2019,NPS,6.1,18.5,27.0,10.1,921,921,0,maiz
4881,Jalisco,12,2019,NPS,6.1,18.5,27.0,10.1,1724,1724,0,frijol
4882,Jalisco,12,2019,NPS,6.1,18.5,27.0,10.1,9,9,0,trigo
4883,Jalisco,12,2020,D1,12.9,17.9,26.5,9.2,945,945,0,maiz
4884,Jalisco,12,2020,D1,12.9,17.9,26.5,9.2,1741,1741,0,frijol
4885,Jalisco,12,2020,D1,12.9,17.9,26.5,9.2,4,4,0,trigo
4886,Michoacán de Ocampo,1,2005,NPS,11.9,16.27887148290861,25.37655848830781,7.181184477509402,393001,317005,75996,maiz
4887,Michoacán de Ocampo,1,2005,NPS,11.9,16.27887148290861,25.37655848830781,7.181184477509402,3176,3065,111,frijol
4888,Michoacán de Ocampo,1,2005,NPS,11.9,16.27887148290861,25.37655848830781,7.181184477509402,1330,1100,230,trigo
4889,Michoacán de Ocampo,1,2006,D1,15.6,17.322898299237682,27.174239074909433,7.471557523565925,394334,307657,86677,maiz
4890,Michoacán de Ocampo,1,2006,D1,15.6,17.322898299237682,27.174239074909433,7.471557523565925,3176,2511,665,frijol
4891,Michoacán de Ocampo,1,2006,D1,15.6,17.322898299237682,27.174239074909433,7.471557523565925,744,249,495,trigo
4892,Michoacán de Ocampo,1,2007,NPS,11.5,17.441252683054113,25.698530924020208,9.254642583732739,365479,276006,89473,maiz
4893,Michoacán de Ocampo,1,2007,NPS,11.5,17.441252683054113,25.698530924020208,9.254642583732739,2979,2838,141,frijol
4894,Michoacán de Ocampo,1,2007,NPS,11.5,17.441252683054113,25.698530924020208,9.254642583732739,826,584,242,trigo
4895,Michoacán de Ocampo,1,2008,D1,0.2,17.155367387426224,26.8555928658668,7.100903000099268,376757,336867,39890,maiz
4896,Michoacán de Ocampo,1,2008,D1,0.2,17.155367387426224,26.8555928658668,7.100903000099268,2756,2514,242,frijol
4897,Michoacán de Ocampo,1,2008,D1,0.2,17.155367387426224,26.8555928658668,7.100903000099268,1086,905,181,trigo
4898,Michoacán de Ocampo,1,2009,D1,6.6,17.446028701856807,26.83183409199032,8.060223311723295,371406,328445,42961,maiz
4899,Michoacán de Ocampo,1,2009,D1,6.6,17.446028701856807,26.83183409199032,8.060223311723295,5928,5833,95,frijol
4900,Michoacán de Ocampo,1,2009,D1,6.6,17.446028701856807,26.83183409199032,8.060223311723295,920,217,703,trigo
4901,Michoacán de Ocampo,1,2010,D1,43.1,14.399616344128752,23.13310621767108,5.666126470586424,375780,253302,122478,maiz
4902,Michoacán de Ocampo,1,2010,D1,43.1,14.399616344128752,23.13310621767108,5.666126470586424,5772,5212,560,frijol
4903,Michoacán de Ocampo,1,2010,D1,43.1,14.399616344128752,23.13310621767108,5.666126470586424,1010,90,920,trigo
4904,Michoacán de Ocampo,1,2011,D0,0.6,15.20786349916526,25.261391579979247,5.154335418351263,376866,318123,58743,maiz
4905,Michoacán de Ocampo,1,2011,D0,0.6,15.20786349916526,25.261391579979247,5.154335418351263,7061,6446,615,frijol
4906,Michoacán de Ocampo,1,2011,D0,0.6,15.20786349916526,25.261391579979247,5.154335418351263,1093,357,736,trigo
