,ENTIDAD,Año,Mes,Temperatura_promedio,Temperatura_maxima,Temperatura_minima
916,SONORA,2005,4,20.97086699181944,31.97046875407407,9.971265229564814
917,TABASCO,2005,4,29.045394313111657,35.45820285225253,22.63258577397079
918,TAMAULIPAS,2005,4,25.34365372457447,33.09828459638298,17.589022852765957
919,TLAXCALA,2005,4,16.73023809560714,26.766666667142854,6.693809524071428
920,VERACRUZ,2005,4,27.1351190475,35.35357142833333,18.916666666666668
921,YUCATÁN,2005,4,27.745039681966844,35.31017907299036,20.179900290943326
922,ZACATECAS,2005,4,17.912018779246484,28.254319248591557,7.569718309901408
923,NACIONAL,2005,4,22.573804316508923,31.430411968728176,13.717196664289665
924,AGUASCALIENTES,2005,5,20.419529594102297,30.80684721881815,10.032211969386443
925,BAJA CALIFORNIA,2005,5,21.257205763545016,28.96969830760472,13.544713219485311
926,BAJA CALIFORNIA SUR,2005,5,22.446077404256673,31.120426214102093,13.771728594411245
927,CAMPECHE,2005,5,28.89091191066997,36.435669975186094,21.346153846153843
928,COAHUILA,2005,5,25.54449715370019,34.66546489563567,16.423529411764704
929,COLIMA,2005,5,26.532353965159267,33.74250392464678,19.322204005671747
930,CHIAPAS,2005,5,25.49241221666625,32.153832885304645,18.830991548027843
931,CHIHUAHUA,2005,5,21.97226025722032,31.62659702642967,12.317923488010967
932,CIUDAD DE MÉXICO,2005,5,18.17466115478449,26.568216318785574,9.781105990783413
933,DURANGO,2005,5,22.768531228551808,32.9168016472203,12.620260809883325
934,GUANAJUATO,2005,5,21.561882263495175,31.157000108613023,11.966764418377323
935,GUERRERO,2005,5,27.80692729586689,35.748701582217045,19.865153009516746
936,HIDALGO,2005,5,21.47768124198005,29.300733429935466,13.65462905402464
937,JALISCO,2005,5,22.585483871033983,32.8161603507767,12.35480739129126
938,ESTADO DE MÉXICO,2005,5,18.094613511867927,26.80882531943396,9.380401704301883
939,MICHOACÁN,2005,5,23.390139299804712,32.649111594377345,14.131167005232074
940,MORELOS,2005,5,23.563978494277773,31.694982078888888,15.432974909666667
941,NAYARIT,2005,5,25.907180183482698,35.773114573883376,16.041245793082027
942,NUEVO LEÓN,2005,5,18.44438264748276,27.23971078931034,9.649054505655174
943,OAXACA,2005,5,26.917645126787896,33.43465744817597,20.400632805399827
944,PUEBLA,2005,5,20.21045785635484,26.766389177419356,13.654526535290325
945,QUERÉTARO,2005,5,22.47969589956592,30.95032066052228,14.009071138609553
946,QUINTANA ROO,2005,5,27.93628350853659,34.48217509048781,21.390391926585373
947,SAN LUIS POTOSÍ,2005,5,24.323154460957515,32.49477462980391,16.151534292111112
948,SINALOA,2005,5,26.16632251648359,35.45018739381624,16.882457639150942
949,SONORA,2005,5,25.273774862523585,35.792312050849056,14.755237674198112
950,TABASCO,2005,5,30.785232710278077,37.121387905578096,24.449077514978057
951,TAMAULIPAS,2005,5,27.84633431090909,33.83497067409092,21.857697947727264
952,TLAXCALA,2005,5,16.291705069000002,25.92972350214286,6.6536866358571425
953,VERACRUZ,2005,5,29.032258065,35.75537634499999,22.309139785
954,YUCATÁN,2005,5,29.07370111827227,36.360078815369896,21.787323421174637
955,ZACATECAS,2005,5,19.47649936542029,29.460577372463764,9.492421358376811
956,NACIONAL,2005,5,23.816992947751185,32.18835404084032,15.445631854662054
957,AGUASCALIENTES,2005,6,22.22254237288136,31.876158192090397,12.568926553672318
958,BAJA CALIFORNIA,2005,6,22.999782485921546,30.43041816862132,15.569146803221765
959,BAJA CALIFORNIA SUR,2005,6,24.365241831563548,32.84752059920452,15.882963063922586
960,CAMPECHE,2005,6,28.30596153846154,35.07230769230769,21.539615384615388
961,COAHUILA,2005,6,28.43960784313725,37.61039215686274,19.268823529411765
962,COLIMA,2005,6,27.684737995198077,33.223906562625054,22.14556942777111
963,CHIAPAS,2005,6,25.183130723443213,31.14004349816848,19.226217948717956
964,CHIHUAHUA,2005,6,25.512703605941955,35.04205750453319,15.983349707350714
965,CIUDAD DE MÉXICO,2005,6,18.593589743589746,26.039743589743594,11.147435897435901
966,DURANGO,2005,6,25.0969327836082,34.76775362318841,15.426111944027982
967,GUANAJUATO,2005,6,22.458845296739387,31.19547853624208,13.722212057236689
968,GUERRERO,2005,6,27.677788490656415,34.76794165367751,20.58763532763533
969,HIDALGO,2005,6,21.940836216979232,28.819280984069373,15.062391449889095
970,JALISCO,2005,6,24.430020811834865,33.44677454944955,15.413267074220181
971,ESTADO DE MÉXICO,2005,6,18.66166666628302,26.13962264113208,11.183710691433962
972,MICHOACÁN,2005,6,24.67708504832489,32.75382123925288,16.60034885739691
973,MORELOS,2005,6,23.36796296277777,30.289259258888887,16.446666666666665
974,NAYARIT,2005,6,28.6031607514956,35.70744252873563,21.498878974255557
975,NUEVO LEÓN,2005,6,20.171839081137932,29.224137932413807,11.119540229862068
976,OAXACA,2005,6,26.879115676987443,32.2205318366636,21.53769951731128
977,PUEBLA,2005,6,20.95408602170968,27.16774193580645,14.740430107612903
978,QUERÉTARO,2005,6,22.91956565481973,29.88194760619329,15.957183703446178
979,QUINTANA ROO,2005,6,27.775785071071425,33.572475868095225,21.979094274047622
980,SAN LUIS POTOSÍ,2005,6,25.851281174864873,33.528924959121625,18.17363739060811
981,SINALOA,2005,6,28.927837271974354,36.50027561008459,21.355398933864123
982,SONORA,2005,6,28.834248821149988,38.85563362054544,18.812864021754546
983,TABASCO,2005,6,30.66989075762769,36.46318012029395,24.876601394961444
984,TAMAULIPAS,2005,6,29.983763118478254,35.7740154921739,24.19351074478261
985,TLAXCALA,2005,6,17.035833332850007,25.981666666,8.089999999700003
986,VERACRUZ,2005,6,29.8277777775,36.01944444333333,23.63611111166667
987,YUCATÁN,2005,6,28.61734211041409,34.546740370839885,22.687943849988297
988,ZACATECAS,2005,6,21.60522322148551,31.06510744637681,12.145338996594205
989,NACIONAL,2005,6,25.008599570653402,32.56161709021048,17.45558205109631
990,AGUASCALIENTES,2005,7,20.444470046082948,27.907455283917827,12.98148480824807
991,BAJA CALIFORNIA,2005,7,27.532054253717924,35.10116728938819,19.962941218047646
992,BAJA CALIFORNIA SUR,2005,7,27.78907824442876,35.50405425952884,20.07410222932868
993,CAMPECHE,2005,7,27.854219752417087,34.10929791271346,21.599141592120713
994,COAHUILA,2005,7,27.37309107782898,34.95358422939068,19.79259792626728
995,COLIMA,2005,7,28.258680693120922,33.22004451904832,23.297316867193533
996,CHIAPAS,2005,7,24.402989649281484,30.211034066927947,18.594945231635016
997,CHIHUAHUA,2005,7,25.662611445313782,33.3084910358196,18.01673185480796
998,CIUDAD DE MÉXICO,2005,7,17.065880893300246,23.843920595533493,10.287841191066999
999,DURANGO,2005,7,23.46632823318427,31.219078265343963,15.713578201024575
1000,GUANAJUATO,2005,7,20.544069729553605,28.074649723036824,13.013489736070385
1001,GUERRERO,2005,7,25.6740048187957,31.917515227717878,19.430494409873532
1002,HIDALGO,2005,7,20.381279042403648,26.624963659707824,14.137594425099476
1003,JALISCO,2005,7,22.871676931238323,29.3399758817757,16.403377980700935
1004,ESTADO DE MÉXICO,2005,7,17.33463177123585,24.12264150943396,10.546622033037737
1005,MICHOACÁN,2005,7,22.39174339126432,28.56772259950953,16.215764183019115
1006,MORELOS,2005,7,21.45856854875,28.043346775,14.8737903225
1007,NAYARIT,2005,7,28.09866159091628,33.45378875461368,22.743534427218886
1008,NUEVO LEÓN,2005,7,19.32369299231034,27.873192435862066,10.77419354875862
1009,OAXACA,2005,7,26.103127897943093,31.691480291885124,20.514775504001054
1010,PUEBLA,2005,7,19.97565036451613,25.809261186774197,14.142039542258065
1011,QUERÉTARO,2005,7,21.591433946451687,27.868631856933828,15.31423603596954
1012,QUINTANA ROO,2005,7,27.844532576219517,33.442969089024395,22.24609606341464
1013,SAN LUIS POTOSÍ,2005,7,24.30643505132,31.211988035799997,17.40088206684001
1014,SINALOA,2005,7,30.63559826083933,36.522124175390395,24.749072346288266
1015,SONORA,2005,7,31.44755785541743,39.638217482660544,23.2568982281743
1016,TABASCO,2005,7,29.86557971728982,35.103636921497014,24.627522513082628
1017,TAMAULIPAS,2005,7,29.067053771956523,34.50702713217391,23.62708041173913
1018,TLAXCALA,2005,7,15.83266129075,24.10685483875,7.5584677427499996
1019,VERACRUZ,2005,7,26.212813620055552,31.85842293833333,20.567204301777775
1020,YUCATÁN,2005,7,28.642598296454764,34.346027860843265,22.93916873206625
1021,ZACATECAS,2005,7,19.9590772741418,27.269487188059717,12.648667360223884
1022,NACIONAL,2005,7,24.35662040714063,30.961626656949857,17.751614157331396
1023,AGUASCALIENTES,2005,8,19.210807362857665,26.02329832896564,12.398316396749685
1024,BAJA CALIFORNIA,2005,8,27.033538454786463,34.069259791420514,19.997817118152412
1025,BAJA CALIFORNIA SUR,2005,8,28.533311397426854,36.20470072873168,20.86192206612203
1026,CAMPECHE,2005,8,27.353132754342433,33.58833746898263,21.117928039702235
1027,COAHUILA,2005,8,26.25086021505377,33.50516129032258,18.99655913978495
1028,COLIMA,2005,8,28.093049261151982,33.2670181968569,22.919080325447048
1029,CHIAPAS,2005,8,24.427537433423772,30.14227213345391,18.71280273339363
1030,CHIHUAHUA,2005,8,23.44335660215648,30.417194680393397,16.46951852391956
1031,CIUDAD DE MÉXICO,2005,8,16.527295285359802,22.887096774193548,10.167493796526053
1032,DURANGO,2005,8,21.782926768182737,28.91266446269953,14.653189073665931
1033,GUANAJUATO,2005,8,19.80495275333985,26.805506679700237,12.804398826979474
1034,GUERRERO,2005,8,25.208204074116892,31.39178680472586,19.024621343507928
1035,HIDALGO,2005,8,19.896510054038092,25.620184532882906,14.172835575193288
1036,JALISCO,2005,8,21.872107132431196,28.059633027339448,15.684581237522941
1037,ESTADO DE MÉXICO,2005,8,16.721591600481133,23.10709068735849,10.336092513603775
1038,MICHOACÁN,2005,8,21.608466724130263,27.56743988688201,15.649493561378515
1039,MORELOS,2005,8,20.06866359514285,26.820276498571424,13.317050691714284
1040,NAYARIT,2005,8,27.52919177113911,33.1425253255424,21.915858216735824
1041,NUEVO LEÓN,2005,8,18.6285467375,26.28828558047619,10.968807894523811
1042,OAXACA,2005,8,25.99670594070148,31.579869903754357,20.413541977648602
1043,PUEBLA,2005,8,19.701935484133337,25.314086021666668,14.0897849466
1044,QUERÉTARO,2005,8,20.866027794899125,26.560875042453016,15.17118054734523
1045,QUINTANA ROO,2005,8,27.896515508809514,33.695033500714274,22.09799751690476
1046,SAN LUIS POTOSÍ,2005,8,23.72636365275851,30.415653288435394,17.03707401708163
1047,SINALOA,2005,8,29.74446977119237,35.93953659983456,23.549402942550174
1048,SONORA,2005,8,29.297088505765768,36.65867860954955,21.935498401981985
1049,TABASCO,2005,8,29.324289032336804,34.611691471259974,24.03688659341363
1050,TAMAULIPAS,2005,8,28.785132470113634,34.4405147125,23.12975022772727
1051,TLAXCALA,2005,8,15.011088709375,22.78225806375,7.239919355
1052,VERACRUZ,2005,8,25.86123655872222,31.405197132777772,20.317275984666665
1053,YUCATÁN,2005,8,28.646400710145787,34.573494967478794,22.71930645281279
1054,ZACATECAS,2005,8,18.754886855932835,25.67761194000001,11.832161771865664
1055,NACIONAL,2005,8,23.675193467873374,30.0460698166773,17.304317119069434
1056,AGUASCALIENTES,2005,9,18.51223769168684,25.978954802259878,11.0455205811138
1057,BAJA CALIFORNIA,2005,9,24.68664901495861,32.51186811006262,16.861429919854608
1058,BAJA CALIFORNIA SUR,2005,9,28.39185083928623,36.56869666007332,20.215005018499145
1059,CAMPECHE,2005,9,26.91996905393457,33.05807913351016,20.78185897435898
1060,COAHUILA,2005,9,25.69759504862953,33.62128205128205,17.77390804597701
1061,COLIMA,2005,9,28.136700811093675,33.389092098377816,22.88430952380952
1062,CHIAPAS,2005,9,24.20383919426425,29.94392739273927,18.46375099578924
1063,CHIHUAHUA,2005,9,24.12280198909019,32.212377922361554,16.033226055818822
1064,CIUDAD DE MÉXICO,2005,9,16.31557692307692,23.14102564102564,9.490128205128203
1065,DURANGO,2005,9,21.382403230203078,29.622365181045843,13.142441279360321
1066,GUANAJUATO,2005,9,19.419411799202432,27.05851161154116,11.78031198686371
1067,GUERRERO,2005,9,25.10475959524709,31.29802539374176,18.911493796752413
1068,HIDALGO,2005,9,18.915357013438154,24.75756155434884,13.073152472527473
1069,JALISCO,2005,9,21.947083562415887,28.610335349065412,15.283831775766355
1070,ESTADO DE MÉXICO,2005,9,16.175000000096155,22.923076923076927,9.426923077115383
1071,MICHOACÁN,2005,9,21.693873830289398,28.107865716518372,15.279881944060428
1072,MORELOS,2005,9,19.92944444308333,26.166666665,13.692222221166663
1073,NAYARIT,2005,9,27.924032246960262,33.33213350972805,22.51593098419248
1074,NUEVO LEÓN,2005,9,18.101893938840913,25.95530302954546,10.248484848136366
1075,OAXACA,2005,9,26.46181943996864,32.24541451038415,20.67822436955312
1076,PUEBLA,2005,9,18.896195402183327,24.623639846333326,13.168750958033332
1077,QUERÉTARO,2005,9,20.26334270188876,26.55937915301073,13.96730625076678
1078,QUINTANA ROO,2005,9,27.431625732249998,33.29696841875,21.56628304575
1079,SAN LUIS POTOSÍ,2005,9,22.890425962033344,29.84695391833334,15.933898005733344
1080,SINALOA,2005,9,30.54992479690539,36.84459874823267,24.255250845578107
1081,SONORA,2005,9,29.54078151119265,38.249338137247705,20.832224885137602
1082,TABASCO,2005,9,29.033811562409674,34.09947535427536,23.96814777054398
1083,TAMAULIPAS,2005,9,28.40902173934783,34.20282608717392,22.615217391521746
1084,TLAXCALA,2005,9,14.643144498285716,23.288669948571428,5.997619048
1085,VERACRUZ,2005,9,25.570833333500005,31.29166666666667,19.850000000333342
1086,YUCATÁN,2005,9,28.217323923663958,34.075981395617426,22.35866645171049
1087,ZACATECAS,2005,9,18.460282358499995,26.180789604637674,10.739775112362315
1088,NACIONAL,2005,9,23.37340666212272,30.09571407920433,16.651099245041095
1089,AGUASCALIENTES,2005,10,17.605139420448328,26.302843083652267,8.907435757244398
1090,BAJA CALIFORNIA,2005,10,20.693772146235546,27.759808431380442,13.627735861090644
1091,BAJA CALIFORNIA SUR,2005,10,23.9310371201688,31.57650745095962,16.28556678937797
1092,CAMPECHE,2005,10,25.07707609594707,30.65825062034741,19.49590157154673
1093,COAHUILA,2005,10,22.303945409429282,30.236129032258074,14.3717617866005
1094,COLIMA,2005,10,26.911969394813198,32.14532222132392,21.67861656830248
1095,CHIAPAS,2005,10,23.13652551690226,28.80977923947816,17.463271794326367
1096,CHIHUAHUA,2005,10,19.7366732409474,28.165431118809924,11.307915363084874
1097,CIUDAD DE MÉXICO,2005,10,15.532878411910673,21.99751861042184,9.068238213399505
1098,DURANGO,2005,10,19.522064169528136,28.08960963066853,10.954518708387745
1099,GUANAJUATO,2005,10,18.33558501011392,26.48091131693816,10.190258703289686
1100,GUERRERO,2005,10,24.85274674254457,31.42732434821034,18.27816913687881
1101,HIDALGO,2005,10,18.08494917582418,23.547987561050068,12.621910790598292
1102,JALISCO,2005,10,21.00516368136792,28.51345535169811,13.496872011037734
1103,ESTADO DE MÉXICO,2005,10,15.59647550803704,22.55436081277778,8.6385902032963
1104,MICHOACÁN,2005,10,21.174460760800432,27.88110553289003,14.467815988710823
1105,MORELOS,2005,10,19.53521505425,25.89838709666667,13.172043011833331
1106,NAYARIT,2005,10,27.237718818415946,32.975073054494636,21.500364582337244
1107,NUEVO LEÓN,2005,10,16.509628542954545,23.78230694,9.23695014590909
1108,OAXACA,2005,10,24.848549167467226,30.45432442872401,19.24277390621044
1109,PUEBLA,2005,10,18.86827957,24.536866360000005,13.19969278
1110,QUERÉTARO,2005,10,19.009296889544284,25.2787136703266,12.739880108761977
1111,QUINTANA ROO,2005,10,25.64088153371795,30.965108025641022,20.316655041794874
1112,SAN LUIS POTOSÍ,2005,10,21.064444415192565,27.679991281756767,14.448897548628375
1113,SINALOA,2005,10,27.608904014860077,35.08452747306941,20.133280556650746
1114,SONORA,2005,10,24.525649322235,33.91916745420001,15.132131190270002
1115,TABASCO,2005,10,27.223530802836198,31.662689949279088,22.784371656393308
1116,TAMAULIPAS,2005,10,25.35130158825581,30.41825402906976,20.28434914744186
1117,TLAXCALA,2005,10,13.82603686642857,22.58064516142857,5.071428571428571
1118,VERACRUZ,2005,10,25.14516129,29.79032258,20.5
1119,YUCATÁN,2005,10,25.77759645557495,30.96047676043648,20.59471615071343
1120,ZACATECAS,2005,10,17.013804041435712,25.156671063,8.870937019871429
1121,NACIONAL,2005,10,21.646451880568367,28.352808427842426,14.940095333294297
1122,AGUASCALIENTES,2005,11,14.850284658843982,25.009039548022603,4.6915297696653635
1123,BAJA CALIFORNIA,2005,11,17.961890408897034,25.130704132498952,10.793076685295125
1124,BAJA CALIFORNIA SUR,2005,11,21.128532792427315,29.90493963102481,12.352125953829812
1125,CAMPECHE,2005,11,23.53416003536693,29.712230327144123,17.356089743589738
1126,COAHUILA,2005,11,16.886657088122607,26.026944444444442,7.746369731800767
1127,COLIMA,2005,11,26.08671978021978,32.56274358974359,19.61069597069597
1128,CHIAPAS,2005,11,22.519478480824308,28.906616325062924,16.1323406365857
1129,CHIHUAHUA,2005,11,14.614108599406018,24.83110191206513,4.3971152867469065
1130,CIUDAD DE MÉXICO,2005,11,14.134444444444444,21.906944444444452,6.361944444444443
1131,DURANGO,2005,11,14.817149947753398,24.74869383490073,4.885606060606062
1132,GUANAJUATO,2005,11,16.15401666666667,25.56753333333334,6.740500000000001
1133,GUERRERO,2005,11,24.32510718439981,31.79258099875247,16.857633370047154
1134,HIDALGO,2005,11,14.727,21.218615384615386,8.235384615384616
1135,JALISCO,2005,11,18.489880952346944,28.028401360510212,8.951360544183677
1136,ESTADO DE MÉXICO,2005,11,13.989801626936226,22.442566216739124,5.5370370371333335
1137,MICHOACÁN,2005,11,18.000422635697635,27.131807176157174,8.869038095238094
1138,MORELOS,2005,11,18.681666666166667,25.997777776666666,11.365555555666669
1139,NAYARIT,2005,11,24.717879505293645,32.855685197373035,16.580073813214256
1140,NUEVO LEÓN,2005,11,13.727402597272727,21.69848484818182,5.756320346363636
1141,OAXACA,2005,11,23.32276023419712,29.54151135912209,17.104009109272152
1142,PUEBLA,2005,11,16.782142857119048,23.15396825333333,10.41031746090476
1143,QUERÉTARO,2005,11,16.681989809851366,24.29791101270498,9.066068606997757
1144,QUINTANA ROO,2005,11,24.399615168325823,30.242700456111105,18.55652988054054
1145,SAN LUIS POTOSÍ,2005,11,17.7011526867637,25.57710238273972,9.825202990787675
1146,SINALOA,2005,11,23.94071319756101,33.66399767032321,14.217428724798811
1147,SONORA,2005,11,19.937921610917577,30.8770467643956,8.998796457439562
1148,TABASCO,2005,11,25.588571796793513,30.152208513545904,21.02493508004112
1149,TAMAULIPAS,2005,11,21.711170723409086,28.299016504090904,15.12332494272727
1150,TLAXCALA,2005,11,12.450000000214288,22.54523809571429,2.354761904714286
1151,VERACRUZ,2005,11,21.248611110833334,26.80555555333333,15.691666668333335
1152,YUCATÁN,2005,11,24.24948131570888,29.829508910349002,18.669453721068756
1153,ZACATECAS,2005,11,13.701296483985296,23.41376943852941,3.9888235294411767
1154,NACIONAL,2005,11,19.095688470836443,26.99602954362417,11.195347398048703
1155,AGUASCALIENTES,2005,12,13.092126834144326,23.138157651129212,3.0460960171594382
1156,BAJA CALIFORNIA,2005,12,14.058382350492645,21.17436541276759,6.942399288217702
1157,BAJA CALIFORNIA SUR,2005,12,18.036465984284533,27.018649090157147,9.054282878411911
1158,CAMPECHE,2005,12,23.364065700204808,29.52431675627239,17.20381464413722
1159,COAHUILA,2005,12,13.845103686635944,23.202227342549925,4.487980030721967
1160,COLIMA,2005,12,24.989095505242766,31.72063694650371,18.25755406398184
1161,CHIAPAS,2005,12,22.471427496849994,29.106628408531872,15.836226585168117
1162,CHIHUAHUA,2005,12,11.304934286266654,20.902871185945145,1.706997386588166
1163,CIUDAD DE MÉXICO,2005,12,14.079978064050643,22.179518689196108,5.980437438905182
1164,DURANGO,2005,12,12.306433987947203,22.032719304291888,2.5801486716025237
1165,GUANAJUATO,2005,12,15.027115474520803,24.740392706872363,5.313838242169238
1166,GUERRERO,2005,12,22.58371926229619,30.667157263286292,14.500281261306087
1167,HIDALGO,2005,12,14.839047619047621,22.01730158730159,7.66079365079365
1168,JALISCO,2005,12,16.57864545305377,26.339667369569906,6.817623536537634
1169,ESTADO DE MÉXICO,2005,12,13.383397356266663,21.978689330444446,4.7881053820888875
1170,MICHOACÁN,2005,12,17.967270850501713,27.059265401171174,8.875276299832242
1171,MORELOS,2005,12,17.715860215916667,25.439784946666666,9.991935485166666
1172,NAYARIT,2005,12,21.758993673179628,30.527710471441196,12.99027687491806
1173,NUEVO LEÓN,2005,12,11.932499999725001,19.6347311824,4.23026881705
1174,OAXACA,2005,12,22.920067710798577,29.622368943742963,16.217766477854205
1175,PUEBLA,2005,12,16.250768049666668,23.013824884761906,9.487711214571428
1176,QUERÉTARO,2005,12,16.192485613344985,23.858404356060603,8.52656687062937
1177,QUINTANA ROO,2005,12,23.53815240666667,29.790321886428586,17.285982926904758
1178,SAN LUIS POTOSÍ,2005,12,16.231320312652322,24.06614946284769,8.396491162456954
1179,SINALOA,2005,12,20.04538265718921,29.76610231936139,10.324662995017043
1180,SONORA,2005,12,17.491832035549994,27.583096773999987,7.4005672971
1181,TABASCO,2005,12,25.025776223776226,29.411917944880905,20.63963450267154
1182,TAMAULIPAS,2005,12,19.170413561125,25.053242098181816,13.287585024068182
1183,TLAXCALA,2005,12,11.608294932,21.64746544,1.5691244240000002
1184,VERACRUZ,2005,12,19.219086020833334,24.25537634333333,14.182795698333333
1185,YUCATÁN,2005,12,23.803118094476496,29.809415444595146,17.796820744357845
1186,ZACATECAS,2005,12,11.803278011591669,20.89376032433333,2.7127956988500013
1187,NACIONAL,2005,12,17.582329357196837,25.536757414657067,9.6279012997366
1188,AGUASCALIENTES,2006,1,13.128921589126255,24.114733703328532,2.1431094749239783
1189,BAJA CALIFORNIA,2006,1,13.84736840885,21.142516674654726,6.552220143045274
1190,BAJA CALIFORNIA SUR,2006,1,17.787289796219586,25.507919683435503,10.066659909003672
1191,CAMPECHE,2006,1,23.361404166783515,29.165098008057495,17.557710325509515
1192,COAHUILA,2006,1,14.281902564001149,22.96726217626332,5.596542951738974
1193,COLIMA,2006,1,25.18880716058135,32.387646224742994,17.989968096419712
1194,CHIAPAS,2006,1,24.176395566943413,30.429169881197858,17.92362125268896
1195,CHIHUAHUA,2006,1,11.424695154889505,21.176764873346766,1.672625436432246
1196,CIUDAD DE MÉXICO,2006,1,14.208731400927059,21.78408916595296,6.633373635901164
1197,DURANGO,2006,1,11.798000335304351,22.15845742394216,1.4375432466665512
1198,GUANAJUATO,2006,1,15.524229938026377,25.065661581651568,5.982798294401184
1199,GUERRERO,2006,1,24.280484544611355,32.2166454552439,16.34432363397881
1200,HIDALGO,2006,1,14.016828327853204,22.30576347789269,5.727893177813723
1201,JALISCO,2006,1,16.38908116049138,26.267920198455034,6.51024212252773
1202,ESTADO DE MÉXICO,2006,1,11.707772267912373,21.1374509248842,2.278093610940544
1203,MICHOACÁN,2006,1,17.322898299237682,27.174239074909433,7.4715575235659255
1204,MORELOS,2006,1,19.117927088751546,28.446876508667987,9.7889776688351
1205,NAYARIT,2006,1,21.80393043436911,31.559011951310328,12.048848917427893
1206,NUEVO LEÓN,2006,1,15.621630927278844,24.71310232072509,6.530159533832596
1207,OAXACA,2006,1,22.63132830570137,29.317696252573267,15.944960358829482
1208,PUEBLA,2006,1,15.3053445242313,22.593799265670448,8.016889782792145
1209,QUERÉTARO,2006,1,15.374543971967194,23.60552380491671,7.143564139017677
1210,QUINTANA ROO,2006,1,24.28839895179488,29.152640122591038,19.424157780998712
1211,SAN LUIS POTOSÍ,2006,1,17.262412658135045,25.98272133708904,8.542103979181052
1212,SINALOA,2006,1,19.931618489831084,29.549439619185172,10.313797360477004
1213,SONORA,2006,1,14.77976343499012,24.606575333921704,4.952951536058536
1214,TABASCO,2006,1,24.27463451845208,28.702392562757336,19.84687647414683
1215,TAMAULIPAS,2006,1,18.653222761871373,26.173742794499532,11.132702729243217
1216,TLAXCALA,2006,1,11.187265326762214,21.222462525678356,1.1520681278460756
1217,VERACRUZ,2006,1,19.708267141107743,25.141539429106746,14.274994853108742
1218,YUCATÁN,2006,1,23.279914695883985,29.524713024210477,17.035116367557496
1219,ZACATECAS,2006,1,12.629206626831918,22.738980750260364,2.5194325034034706
1220,NACIONAL,2006,1,17.634194391866195,25.876017379097586,9.392371404634813
1221,AGUASCALIENTES,2006,2,16.002563909774434,26.868548872180448,5.136578947368422
1222,BAJA CALIFORNIA,2006,2,14.874926344934114,22.02302046125028,7.726832228617942
1223,BAJA CALIFORNIA SUR,2006,2,19.181739105305113,26.840087192000087,11.523391018610134
1224,CAMPECHE,2006,2,23.636001853361194,29.889522081593693,17.382481625128687
1225,COAHUILA,2006,2,15.500276378382294,23.80546344890933,7.195089307855266
1226,COLIMA,2006,2,25.14749385865457,32.629180839002274,17.66580687830688
1227,CHIAPAS,2006,2,23.861417312333675,31.028927918638317,16.693906706029036
1228,CHIHUAHUA,2006,2,14.358617832565875,23.711973943109218,5.005261722022534
1229,CIUDAD DE MÉXICO,2006,2,16.737467747153207,24.143963243328727,9.330972250977686
1230,DURANGO,2006,2,15.176068581062374,25.557075656840677,4.795061505284074
1231,GUANAJUATO,2006,2,18.100902992868644,27.40368646882907,8.798119516908217
1232,GUERRERO,2006,2,25.635264889431554,33.39139872473205,17.87913105413105
1233,HIDALGO,2006,2,16.135789602909167,24.40500328475872,7.866575921059617
1234,JALISCO,2006,2,20.023145652880785,29.493903029733282,10.552388276028287
1235,ESTADO DE MÉXICO,2006,2,13.794199156701355,22.944555066924075,4.643843246478639
1236,MICHOACÁN,2006,2,19.7416574478387,29.05282731379621,10.430487581881195
1237,MORELOS,2006,2,21.279666104605717,29.91460590313247,12.644726306078965
1238,NAYARIT,2006,2,23.459624855201774,33.06702075702076,13.8522289533828
1239,NUEVO LEÓN,2006,2,16.365173853190473,24.422108757587022,8.308238948793935
1240,OAXACA,2006,2,23.30044755308827,30.30435007485197,16.296545031324566
1241,PUEBLA,2006,2,16.286749279303628,25.085711628682645,7.487786929924611
1242,QUERÉTARO,2006,2,17.728274884287586,25.92615230306983,9.530397465505342
1243,QUINTANA ROO,2006,2,24.150252756765614,29.258843583058557,19.04166193047267
1244,SAN LUIS POTOSÍ,2006,2,19.263430582441465,27.716604270337683,10.810256894545255
1245,SINALOA,2006,2,21.852232494805346,31.625617026615128,12.078847962995562
1246,SONORA,2006,2,17.194009463231176,26.384533118637748,8.003485807824601
1247,TABASCO,2006,2,24.50618008624967,29.27907877669834,19.733281395801004
1248,TAMAULIPAS,2006,2,19.336697044295523,26.476909424704356,12.196484663886695
1249,TLAXCALA,2006,2,12.546015147096215,22.7879807253091,2.304049568883329
1250,VERACRUZ,2006,2,20.59607093818596,26.105683958207266,15.086457918164651
1251,YUCATÁN,2006,2,23.67670211575711,30.180665551452552,17.17273868006165
1252,ZACATECAS,2006,2,15.590707627640956,25.790369168718204,5.391046086563705
1253,NACIONAL,2006,2,19.21999273288448,27.42235539292844,11.017630072840523
1254,AGUASCALIENTES,2006,3,17.7070760342334,28.82369613627443,6.590455932192365
1255,BAJA CALIFORNIA,2006,3,13.519168573415609,19.91766446482989,7.12067268200133
1256,BAJA CALIFORNIA SUR,2006,3,19.05245396231345,26.986523681426252,11.118384243200635
1257,CAMPECHE,2006,3,26.19521805237361,33.377775877424014,19.01266022732321
1258,COAHUILA,2006,3,19.986068322624675,27.961713832849547,12.010422812399804
1259,COLIMA,2006,3,24.798408863349447,31.91336467720169,17.683453049497192
1260,CHIAPAS,2006,3,24.715639837313226,31.1516323953824,18.279647279244053
