,Estado,Sembrada_ha,Cosechada_ha,Año,Mes
1591,Durango,2500,1669.0,2006,2
1592,Guanajuato,17044,13107.0,2006,2
1593,Hidalgo,3116,2826.0,2006,2
1594,Jalisco,3273,3273.0,2006,2
1595,Mexico,15606,15251.0,2006,2
1596,Michoacan,854,854.0,2006,2
1597,Morelos,516,492.0,2006,2
1598,Nuevo leon,1327,84.0,2006,2
1599,Oaxaca,14469,8652.0,2006,2
1600,Puebla,3536,3358.0,2006,2
1601,Queretaro,468,468.0,2006,2
1602,San luis potosi,3500,800.0,2006,2
1603,Tlaxcala,39687,39687.0,2006,2
1604,Veracruz,570,519.0,2006,2
1605,Zacatecas,6864,5703.0,2006,2
1606,Total,113483,96783.0,2006,2
1607,Baja california,85,82.0,2006,7
1608,Total,100286,82.0,2006,7
1609,Baja california,85,82.0,2006,8
1610,Zacatecas,13379,28.0,2006,8
1611,Total,117020,110.0,2006,8
1612,Baja california,85,82.0,2006,9
1613,Zacatecas,13889,69.0,2006,9
1614,Total,122372,151.0,2006,9
1615,Baja california,85,82.0,2006,10
1616,Durango,3455,605.0,2006,10
1617,Hidalgo,2266,278.0,2006,10
1618,Mexico,16840,26.0,2006,10
1619,Nuevo leon,259,250.0,2006,10
1620,Oaxaca,14508,30.0,2006,10
1621,Puebla,3460,941.0,2006,10
1622,Tlaxcala,41832,3733.0,2006,10
1623,Zacatecas,13889,218.0,2006,10
1624,Total,122496,6163.0,2006,10
1625,Baja california,85,82.0,2006,11
1626,Chihuahua,4,4.0,2006,11
1627,Durango,3455,2608.0,2006,11
1628,Guanajuato,18138,15464.0,2006,11
1629,Hidalgo,2396,2116.0,2006,11
1630,Jalisco,3573,1590.0,2006,11
1631,Mexico,16844,2984.0,2006,11
1632,Michoacan,826,86.0,2006,11
1633,Nuevo leon,259,259.0,2006,11
1634,Oaxaca,14508,2469.0,2006,11
1635,Puebla,3460,2486.0,2006,11
1636,San luis potosi,2200,1000.0,2006,11
1637,Tamaulipas,18,18.0,2006,11
1638,Tlaxcala,41832,33970.0,2006,11
1639,Zacatecas,13889,9598.0,2006,11
1640,Total,122632,74734.0,2006,11
1641,Baja california,85,85.0,2007,1
1642,Chihuahua,4,4.0,2007,1
1643,Durango,3455,3431.0,2007,1
1644,Guanajuato,18138,17638.0,2007,1
1645,Hidalgo,2396,2364.0,2007,1
1646,Jalisco,3573,1857.0,2007,1
1647,Mexico,16844,16840.0,2007,1
1648,Michoacan,826,584.0,2007,1
1649,Morelos,661,661.0,2007,1
1650,Nuevo leon,259,259.0,2007,1
1651,Oaxaca,14508,10817.0,2007,1
1652,Puebla,3460,3379.0,2007,1
1653,Queretaro,359,92.0,2007,1
1654,San luis potosi,2200,2200.0,2007,1
1655,Tamaulipas,18,18.0,2007,1
1656,Tlaxcala,41832,41683.0,2007,1
1657,Veracruz,40,40.0,2007,1
1658,Zacatecas,13889,13667.0,2007,1
1659,Total,122632,115618.0,2007,1
1660,Baja california,85,85.0,2007,2
1661,Chihuahua,4,4.0,2007,2
1662,Durango,3455,3431.0,2007,2
1663,Guanajuato,18138,17638.0,2007,2
1664,Hidalgo,2396,2364.0,2007,2
1665,Jalisco,3921,2421.0,2007,2
1666,Mexico,16844,16840.0,2007,2
1667,Michoacan,826,756.0,2007,2
1668,Morelos,661,661.0,2007,2
1669,Nuevo leon,259,259.0,2007,2
1670,Oaxaca,14508,10817.0,2007,2
1671,Puebla,3460,3429.0,2007,2
1672,Queretaro,359,92.0,2007,2
1673,San luis potosi,2200,2200.0,2007,2
1674,Tamaulipas,18,18.0,2007,2
1675,Tlaxcala,41832,41683.0,2007,2
1676,Veracruz,600,600.0,2007,2
1677,Zacatecas,13889,13667.0,2007,2
1678,Total,123540,116964.0,2007,2
1679,Baja california,85,85.0,2007,3
1680,Chiapas,84,84.0,2007,3
1681,Chihuahua,4,4.0,2007,3
1682,Durango,3455,3431.0,2007,3
1683,Guanajuato,18138,17638.0,2007,3
1684,Hidalgo,2396,2364.0,2007,3
1685,Jalisco,3921,2421.0,2007,3
1686,Mexico,16844,16840.0,2007,3
1687,Michoacan,826,826.0,2007,3
1688,Morelos,661,661.0,2007,3
1689,Nuevo leon,259,259.0,2007,3
1690,Oaxaca,14508,10817.0,2007,3
1691,Puebla,3460,3429.0,2007,3
1692,Queretaro,359,92.0,2007,3
1693,San luis potosi,2200,2200.0,2007,3
1694,Tamaulipas,18,18.0,2007,3
1695,Tlaxcala,41832,41683.0,2007,3
1696,Veracruz,600,600.0,2007,3
1697,Zacatecas,13889,13667.0,2007,3
1698,Total,123540,117118.0,2007,3
1699,Chihuahua,370,60.0,2007,10
1700,Hidalgo,2495,140.0,2007,10
1701,Michoacan,1086,8.0,2007,10
1702,Nuevo leon,200,150.0,2007,10
1703,Oaxaca,13826,20.0,2007,10
1704,Puebla,3314,513.0,2007,10
1705,Tlaxcala,44242,3995.0,2007,10
1706,Zacatecas,33317,7051.0,2007,10
1707,Total,143989,11937.0,2007,10
1708,Coahuila,20,20.0,2007,11
1709,Chihuahua,370,370.0,2007,11
1710,Durango,7063,6605.0,2007,11
1711,Guanajuato,16108,12579.0,2007,11
1712,Hidalgo,2495,2249.0,2007,11
1713,Jalisco,6216,4790.0,2007,11
1714,Mexico,11924,687.0,2007,11
1715,Michoacan,1086,30.0,2007,11
1716,Nuevo leon,200,200.0,2007,11
1717,Oaxaca,13826,2861.0,2007,11
1718,Puebla,3314,2302.0,2007,11
1719,San luis potosi,2400,1900.0,2007,11
1720,Tamaulipas,20,20.0,2007,11
1721,Tlaxcala,43978,10064.0,2007,11
1722,Veracruz,560,453.0,2007,11
1723,Zacatecas,33317,28667.0,2007,11
1724,Total,143725,73798.0,2007,11
1725,Coahuila,20,20.0,2008,1
1726,Chihuahua,370,370.0,2008,1
1727,Durango,7063,6651.0,2008,1
1728,Guanajuato,16108,14514.0,2008,1
1729,Hidalgo,2495,2456.0,2008,1
1730,Jalisco,6216,4815.0,2008,1
1731,Mexico,11924,11924.0,2008,1
1732,Michoacan,1086,905.0,2008,1
1733,Morelos,372,372.0,2008,1
1734,Nuevo leon,200,200.0,2008,1
1735,Oaxaca,13826,12852.0,2008,1
1736,Puebla,3314,3134.0,2008,1
1737,Queretaro,372,372.0,2008,1
1738,San luis potosi,2400,1900.0,2008,1
1739,Tamaulipas,20,20.0,2008,1
1740,Tlaxcala,75019,42197.0,2008,1
1741,Veracruz,560,553.0,2008,1
1742,Zacatecas,33317,32362.0,2008,1
1743,Total,174766,135616.0,2008,1
1744,Coahuila,20,20.0,2008,2
1745,Chihuahua,370,370.0,2008,2
1746,Durango,7063,6651.0,2008,2
1747,Guanajuato,16108,14514.0,2008,2
1748,Hidalgo,2495,2456.0,2008,2
1749,Jalisco,6216,5111.0,2008,2
1750,Mexico,11924,11924.0,2008,2
1751,Michoacan,1141,991.0,2008,2
1752,Morelos,372,372.0,2008,2
1753,Nuevo leon,200,200.0,2008,2
1754,Oaxaca,13826,13826.0,2008,2
1755,Puebla,3314,3246.0,2008,2
1756,Queretaro,372,372.0,2008,2
1757,San luis potosi,2400,1900.0,2008,2
1758,Tamaulipas,20,20.0,2008,2
1759,Tlaxcala,75019,45012.0,2008,2
1760,Veracruz,560,553.0,2008,2
1761,Zacatecas,33317,32362.0,2008,2
1762,Total,174821,139900.0,2008,2
1763,Coahuila,20,20.0,2008,3
1764,Chiapas,84,84.0,2008,3
1765,Chihuahua,370,370.0,2008,3
1766,Durango,7063,6651.0,2008,3
1767,Guanajuato,16108,14514.0,2008,3
1768,Hidalgo,2495,2456.0,2008,3
1769,Jalisco,6216,5111.0,2008,3
1770,Mexico,11924,11924.0,2008,3
1771,Michoacan,1141,1141.0,2008,3
1772,Morelos,372,372.0,2008,3
1773,Nuevo leon,200,200.0,2008,3
1774,Oaxaca,13826,13826.0,2008,3
1775,Puebla,3314,3246.0,2008,3
1776,Queretaro,372,372.0,2008,3
1777,San luis potosi,2400,1900.0,2008,3
1778,Tamaulipas,20,20.0,2008,3
1779,Tlaxcala,75019,75013.0,2008,3
1780,Veracruz,560,553.0,2008,3
1781,Zacatecas,33317,32362.0,2008,3
1782,Total,174821,170134.0,2008,3
1783,Zacatecas,46861,26.0,2008,8
1784,Total,169343,26.0,2008,8
1785,Veracruz,585,130.0,2008,9
1786,Zacatecas,46861,41.0,2008,9
1787,Total,171513,171.0,2008,9
1788,Durango,22246,425.0,2008,10
1789,Hidalgo,2304,122.0,2008,10
1790,Jalisco,3752,1000.0,2008,10
1791,Mexico,12194,100.0,2008,10
1792,Michoacan,920,100.0,2008,10
1793,Puebla,3958,1460.0,2008,10
1794,Tlaxcala,45857,11353.0,2008,10
1795,Veracruz,585,130.0,2008,10
1796,Zacatecas,46891,7257.0,2008,10
1797,Total,172267,21947.0,2008,10
1798,Chihuahua,398,112.0,2008,11
1799,Durango,22246,17208.0,2008,11
1800,Guanajuato,15176,6862.0,2008,11
1801,Hidalgo,2304,1124.0,2008,11
1802,Jalisco,3752,3500.0,2008,11
1803,Mexico,12409,1497.0,2008,11
1804,Michoacan,920,144.0,2008,11
1805,Morelos,453,36.0,2008,11
1806,Nuevo leon,210,210.0,2008,11
1807,Oaxaca,13870,3001.0,2008,11
1808,Puebla,3958,2808.0,2008,11
1809,San luis potosi,3000,500.0,2008,11
1810,Tlaxcala,45857,38842.0,2008,11
1811,Veracruz,585,585.0,2008,11
1812,Zacatecas,46891,34900.0,2008,11
1813,Total,172482,111330.0,2008,11
1814,Chihuahua,398,398.0,2009,1
1815,Durango,22246,21212.0,2009,1
1816,Guanajuato,15176,12112.0,2009,1
1817,Hidalgo,2304,2284.0,2009,1
1818,Jalisco,3752,3540.0,2009,1
1819,Mexico,12569,12569.0,2009,1
1820,Michoacan,920,217.0,2009,1
1821,Morelos,453,403.0,2009,1
1822,Nuevo leon,210,210.0,2009,1
1823,Oaxaca,13870,13236.0,2009,1
1824,Puebla,3958,3921.0,2009,1
1825,Queretaro,355,348.0,2009,1
1826,San luis potosi,3000,2500.0,2009,1
1827,Tamaulipas,10,8.0,2009,1
1828,Tlaxcala,45857,45453.0,2009,1
1829,Veracruz,585,585.0,2009,1
1830,Zacatecas,46891,45623.0,2009,1
1831,Total,172642,164618.0,2009,1
1832,Chihuahua,398,398.0,2009,2
1833,Durango,22246,21212.0,2009,2
1834,Guanajuato,15176,13232.0,2009,2
1835,Hidalgo,2304,2284.0,2009,2
1836,Jalisco,3752,3704.0,2009,2
1837,Mexico,12569,12569.0,2009,2
1838,Michoacan,920,380.0,2009,2
1839,Morelos,453,403.0,2009,2
1840,Nuevo leon,210,210.0,2009,2
1841,Oaxaca,13870,13870.0,2009,2
1842,Puebla,3958,3921.0,2009,2
1843,Queretaro,355,348.0,2009,2
1844,San luis potosi,3000,2500.0,2009,2
1845,Tamaulipas,10,8.0,2009,2
1846,Tlaxcala,45857,45453.0,2009,2
1847,Veracruz,585,585.0,2009,2
1848,Zacatecas,46891,45623.0,2009,2
1849,Total,172642,166700.0,2009,2
1850,Chiapas,88,88.0,2009,3
1851,Chihuahua,398,398.0,2009,3
1852,Durango,22246,21212.0,2009,3
1853,Guanajuato,15176,13746.0,2009,3
1854,Hidalgo,2304,2284.0,2009,3
1855,Jalisco,3752,3752.0,2009,3
1856,Mexico,12569,12569.0,2009,3
1857,Michoacan,920,920.0,2009,3
1858,Morelos,453,453.0,2009,3
1859,Nuevo leon,210,210.0,2009,3
1860,Oaxaca,13870,13870.0,2009,3
1861,Puebla,3958,3921.0,2009,3
1862,Queretaro,355,348.0,2009,3
1863,San luis potosi,3000,2500.0,2009,3
1864,Tamaulipas,10,8.0,2009,3
1865,Tlaxcala,45857,45453.0,2009,3
1866,Veracruz,585,585.0,2009,3
1867,Zacatecas,46891,45623.0,2009,3
1868,Total,172642,167940.0,2009,3
1869,Hidalgo,2248,25.0,2009,8
1870,Total,139529,25.0,2009,8
1871,Veracruz,800,682.0,2009,9
1872,Total,140077,682.0,2009,9
1873,Chihuahua,220,150.0,2009,10
1874,Durango,12439,445.0,2009,10
1875,Hidalgo,2248,50.0,2009,10
1876,Jalisco,6294,1005.0,2009,10
1877,Mexico,11896,2.0,2009,10
1878,Nuevo leon,1130,65.0,2009,10
1879,Puebla,3709,20.0,2009,10
1880,Tlaxcala,45035,7150.0,2009,10
1881,Veracruz,800,682.0,2009,10
1882,Zacatecas,26167,120.0,2009,10
1883,Total,140232,9689.0,2009,10
1884,Chihuahua,220,220.0,2009,11
1885,Durango,12455,3347.0,2009,11
1886,Guanajuato,12610,3806.0,2009,11
1887,Hidalgo,2248,512.0,2009,11
1888,Jalisco,6294,1495.0,2009,11
1889,Mexico,11886,2779.0,2009,11
1890,Nuevo leon,1130,1130.0,2009,11
1891,Puebla,3709,1370.0,2009,11
1892,San luis potosi,1500,300.0,2009,11
1893,Tlaxcala,45035,26705.0,2009,11
1894,Veracruz,800,722.0,2009,11
1895,Zacatecas,26167,5976.0,2009,11
1896,Total,140272,48362.0,2009,11
1897,Chihuahua,220,220.0,2010,1
1898,Durango,12575,11114.0,2010,1
1899,Guanajuato,12610,4212.0,2010,1
1900,Hidalgo,2248,775.0,2010,1
1901,Jalisco,6294,2016.0,2010,1
1902,Mexico,11886,11695.0,2010,1
1903,Michoacan,1010,90.0,2010,1
1904,Morelos,383,383.0,2010,1
1905,Nuevo leon,1130,1130.0,2010,1
1906,Oaxaca,14366,2740.0,2010,1
1907,Puebla,3709,2148.0,2010,1
1908,Queretaro,317,317.0,2010,1
1909,San luis potosi,1500,300.0,2010,1
1910,Tlaxcala,45035,44971.0,2010,1
1911,Veracruz,800,752.0,2010,1
1912,Zacatecas,26167,19640.0,2010,1
1913,Total,140392,102503.0,2010,1
1914,Chihuahua,220,220.0,2010,2
1915,Durango,12575,11114.0,2010,2
1916,Guanajuato,12610,4212.0,2010,2
1917,Hidalgo,2248,775.0,2010,2
1918,Jalisco,6294,2018.0,2010,2
1919,Mexico,11886,11835.0,2010,2
1920,Michoacan,1010,353.0,2010,2
1921,Morelos,383,383.0,2010,2
1922,Nuevo leon,1130,1130.0,2010,2
1923,Oaxaca,14366,10010.0,2010,2
1924,Puebla,3709,2148.0,2010,2
1925,Queretaro,317,317.0,2010,2
1926,San luis potosi,1500,300.0,2010,2
1927,Tlaxcala,45035,44971.0,2010,2
1928,Veracruz,800,752.0,2010,2
1929,Zacatecas,26167,19640.0,2010,2
1930,Total,140392,110177.0,2010,2
1931,Zacatecas,8797,274.0,2010,9
1932,Total,108428,274.0,2010,9
1933,Guanajuato,12859,1500.0,2010,10
1934,Hidalgo,1935,2.0,2010,10
1935,Jalisco,3568,520.0,2010,10
1936,Nuevo leon,261,12.0,2010,10
1937,Tlaxcala,41320,8022.0,2010,10
1938,Zacatecas,8797,274.0,2010,10
1939,Total,108454,10330.0,2010,10
1940,Durango,8942,2122.0,2010,11
1941,Guanajuato,12859,4316.0,2010,11
1942,Hidalgo,1940,615.0,2010,11
1943,Jalisco,3568,1740.0,2010,11
1944,Mexico,9760,439.0,2010,11
1945,Michoacan,1093,75.0,2010,11
1946,Nuevo leon,261,12.0,2010,11
1947,Puebla,2919,2018.0,2010,11
1948,San luis potosi,800,400.0,2010,11
1949,Tamaulipas,28,3.0,2010,11
1950,Tlaxcala,41320,28717.0,2010,11
1951,Veracruz,800,30.0,2010,11
1952,Zacatecas,8842,7095.0,2010,11
1953,Total,108504,47582.0,2010,11
1954,Chihuahua,50,50.0,2011,1
1955,Durango,8942,8621.0,2011,1
1956,Guanajuato,12859,6729.0,2011,1
1957,Hidalgo,1940,780.0,2011,1
1958,Jalisco,3568,2099.0,2011,1
1959,Mexico,9760,8952.0,2011,1
1960,Michoacan,1093,357.0,2011,1
1961,Morelos,382,382.0,2011,1
1962,Nuevo leon,261,261.0,2011,1
1963,Oaxaca,14665,8602.0,2011,1
1964,Puebla,2919,2889.0,2011,1
1965,Queretaro,195,48.0,2011,1
1966,San luis potosi,800,630.0,2011,1
1967,Tamaulipas,28,3.0,2011,1
1968,Tlaxcala,41320,40934.0,2011,1
1969,Veracruz,800,300.0,2011,1
1970,Zacatecas,8842,8616.0,2011,1
1971,Total,108504,90254.0,2011,1
1972,Chihuahua,50,50.0,2011,2
1973,Durango,8942,8621.0,2011,2
1974,Guanajuato,12859,6729.0,2011,2
1975,Hidalgo,1940,780.0,2011,2
1976,Jalisco,3568,2128.0,2011,2
1977,Mexico,9760,9716.0,2011,2
1978,Michoacan,1093,1013.0,2011,2
1979,Morelos,382,382.0,2011,2
1980,Nuevo leon,261,261.0,2011,2
1981,Oaxaca,14665,10092.0,2011,2
1982,Puebla,2919,2909.0,2011,2
1983,Queretaro,195,48.0,2011,2
1984,San luis potosi,800,630.0,2011,2
1985,Tamaulipas,28,3.0,2011,2
1986,Tlaxcala,41320,40934.0,2011,2
1987,Veracruz,800,800.0,2011,2
1988,Zacatecas,8842,8667.0,2011,2
1989,Total,108504,93764.0,2011,2
1990,Chiapas,80,80.0,2011,3
1991,Chihuahua,50,50.0,2011,3
1992,Durango,8942,8621.0,2011,3
1993,Guanajuato,12859,6729.0,2011,3
1994,Hidalgo,1940,780.0,2011,3
1995,Jalisco,3568,2128.0,2011,3
1996,Mexico,9760,9716.0,2011,3
1997,Michoacan,1093,1013.0,2011,3
1998,Morelos,382,382.0,2011,3
1999,Nuevo leon,261,261.0,2011,3
2000,Oaxaca,14665,10092.0,2011,3
2001,Puebla,2919,2909.0,2011,3
2002,Queretaro,195,48.0,2011,3
2003,San luis potosi,800,630.0,2011,3
2004,Tamaulipas,28,3.0,2011,3
2005,Tlaxcala,41320,40934.0,2011,3
2006,Veracruz,800,800.0,2011,3
2007,Zacatecas,8842,8667.0,2011,3
2008,Total,108504,93844.0,2011,3
2009,Chihuahua,507,100.0,2011,10
2010,Durango,3216,48.0,2011,10
2011,Hidalgo,1454,9.0,2011,10
2012,Mexico,10299,50.0,2011,10
2013,Tlaxcala,32133,697.0,2011,10
2014,Veracruz,150,60.0,2011,10
2015,Total,95878,964.0,2011,10
2016,Chihuahua,507,100.0,2011,11
2017,Durango,3216,337.0,2011,11
2018,Guanajuato,12440,126.0,2011,11
2019,Hidalgo,1454,52.0,2011,11
2020,Jalisco,6147,31.0,2011,11
2021,Mexico,10299,653.0,2011,11
2022,Michoacan,453,63.0,2011,11
2023,Nuevo leon,225,30.0,2011,11
2024,Oaxaca,14373,10.0,2011,11
2025,Puebla,4172,1566.0,2011,11
2026,Queretaro,153,130.0,2011,11
2027,San luis potosi,520,90.0,2011,11
2028,Tlaxcala,32133,4766.0,2011,11
2029,Veracruz,150,100.0,2011,11
2030,Zacatecas,9127,2721.0,2011,11
2031,Total,95878,10774.0,2011,11
2032,Chihuahua,507,100.0,2012,1
2033,Durango,3216,922.0,2012,1
2034,Guanajuato,12440,3039.0,2012,1
2035,Hidalgo,1454,1271.0,2012,1
2036,Jalisco,6147,185.0,2012,1
2037,Mexico,10299,9849.0,2012,1
2038,Michoacan,453,427.0,2012,1
2039,Morelos,375,357.0,2012,1
2040,Nuevo leon,225,30.0,2012,1
2041,Oaxaca,14373,14323.0,2012,1
2042,Puebla,4172,3332.0,2012,1
2043,Queretaro,153,130.0,2012,1
2044,San luis potosi,520,90.0,2012,1
2045,Tlaxcala,32133,16814.0,2012,1
2046,Veracruz,150,150.0,2012,1
2047,Zacatecas,9127,6165.0,2012,1
2048,Total,95878,57184.0,2012,1
2049,Chiapas,85,85.0,2012,2
2050,Chihuahua,507,100.0,2012,2
2051,Durango,3216,922.0,2012,2
2052,Guanajuato,12440,3039.0,2012,2
2053,Hidalgo,1454,1271.0,2012,2
2054,Jalisco,6147,185.0,2012,2
2055,Mexico,10299,9849.0,2012,2
2056,Michoacan,453,453.0,2012,2
2057,Morelos,375,375.0,2012,2
2058,Nuevo leon,225,30.0,2012,2
2059,Oaxaca,14373,14373.0,2012,2
2060,Puebla,4172,3818.0,2012,2
2061,Queretaro,153,130.0,2012,2
2062,San luis potosi,520,90.0,2012,2
2063,Tlaxcala,32133,16814.0,2012,2
2064,Veracruz,150,150.0,2012,2
2065,Zacatecas,9128,6165.0,2012,2
2066,Total,95879,57850.0,2012,2
2067,Chiapas,85,85.0,2012,3
2068,Chihuahua,507,100.0,2012,3
2069,Durango,3216,922.0,2012,3
2070,Guanajuato,12440,3039.0,2012,3
2071,Hidalgo,1454,1271.0,2012,3
2072,Jalisco,6147,185.0,2012,3
2073,Mexico,10299,9849.0,2012,3
2074,Michoacan,453,453.0,2012,3
2075,Morelos,375,375.0,2012,3
2076,Nuevo leon,225,30.0,2012,3
2077,Oaxaca,14373,14373.0,2012,3
2078,Puebla,4172,3818.0,2012,3
2079,Queretaro,153,130.0,2012,3
2080,San luis potosi,520,90.0,2012,3
2081,Tlaxcala,32133,16814.0,2012,3
2082,Veracruz,150,150.0,2012,3
2083,Zacatecas,9128,6166.0,2012,3
2084,Total,95879,57851.0,2012,3
2085,Chihuahua,350,350.0,2012,10
2086,Durango,1778,76.0,2012,10
2087,Guanajuato,13182,2865.0,2012,10
2088,Hidalgo,1446,40.0,2012,10
2089,Jalisco,6511,1596.0,2012,10
2090,Nuevo leon,334,70.0,2012,10
2091,Tamaulipas,50,50.0,2012,10
2092,Tlaxcala,29260,3495.0,2012,10
2093,Total,84743,8542.0,2012,10
2094,Chihuahua,350,350.0,2012,11
2095,Durango,1778,361.0,2012,11
2096,Guanajuato,13182,10032.0,2012,11
2097,Hidalgo,1446,643.0,2012,11
2098,Jalisco,6511,5066.0,2012,11
2099,Mexico,9676,1636.0,2012,11
2100,Michoacan,493,17.0,2012,11
2101,Nuevo leon,334,334.0,2012,11
2102,Oaxaca,14112,15.0,2012,11
2103,Puebla,2980,1760.0,2012,11
2104,San luis potosi,120,38.0,2012,11
2105,Tamaulipas,50,50.0,2012,11
2106,Tlaxcala,29260,15948.0,2012,11
2107,Veracruz,905,445.0,2012,11
2108,Zacatecas,3020,1685.0,2012,11
2109,Total,84743,38380.0,2012,11
2110,Region lagunera,30,30.0,2012,11
2111,Chiapas,79,79.0,2013,1
2112,Chihuahua,350,350.0,2013,1
2113,Durango,1778,1387.0,2013,1
2114,Guanajuato,13182,12583.0,2013,1
2115,Hidalgo,1446,1446.0,2013,1
2116,Jalisco,6511,6423.0,2013,1
2117,Mexico,9676,9676.0,2013,1
2118,Michoacan,493,443.0,2013,1
2119,Nuevo leon,334,334.0,2013,1
2120,Oaxaca,14112,14052.0,2013,1
2121,Puebla,2980,2628.0,2013,1
2122,Queretaro,66,39.0,2013,1
2123,San luis potosi,120,38.0,2013,1
2124,Tamaulipas,50,50.0,2013,1
2125,Tlaxcala,29260,29260.0,2013,1
2126,Veracruz,905,892.0,2013,1
2127,Zacatecas,3020,2995.0,2013,1
2128,Total,84743,82676.0,2013,1
2129,Region lagunera,30,30.0,2013,1
2130,Chiapas,79,79.0,2013,2
2131,Chihuahua,350,350.0,2013,2
2132,Durango,1778,1387.0,2013,2
2133,Guanajuato,13182,12763.0,2013,2
2134,Hidalgo,1446,1446.0,2013,2
2135,Jalisco,6511,6511.0,2013,2
2136,Mexico,9676,9676.0,2013,2
2137,Michoacan,493,493.0,2013,2
2138,Morelos,380,380.0,2013,2
2139,Nuevo leon,334,334.0,2013,2
2140,Oaxaca,14112,14112.0,2013,2
2141,Puebla,2980,2980.0,2013,2
2142,Queretaro,66,39.0,2013,2
2143,San luis potosi,120,38.0,2013,2
2144,Tamaulipas,50,50.0,2013,2
2145,Tlaxcala,29260,29260.0,2013,2
2146,Veracruz,905,892.0,2013,2
2147,Zacatecas,3020,2995.0,2013,2
2148,Total,84743,83786.0,2013,2
2149,Region lagunera,30,30.0,2013,2
2150,Chiapas,79,79.0,2013,3
2151,Chihuahua,350,350.0,2013,3
2152,Durango,1778,1387.0,2013,3
2153,Guanajuato,13182,12763.0,2013,3
2154,Hidalgo,1446,1446.0,2013,3
2155,Jalisco,6511,6511.0,2013,3
2156,Mexico,9676,9676.0,2013,3
2157,Michoacan,493,493.0,2013,3
2158,Morelos,380,380.0,2013,3
2159,Nuevo leon,334,334.0,2013,3
2160,Oaxaca,14112,14112.0,2013,3
2161,Puebla,2980,2980.0,2013,3
2162,Queretaro,66,39.0,2013,3
2163,San luis potosi,120,38.0,2013,3
2164,Tamaulipas,50,50.0,2013,3
2165,Tlaxcala,29260,29260.0,2013,3
2166,Veracruz,905,892.0,2013,3
2167,Zacatecas,3020,2995.0,2013,3
2168,Total,84743,83786.0,2013,3
2169,Region lagunera,30,30.0,2013,3
2170,Nuevo leon,397,10.0,2013,9
2171,Puebla,4067,3.0,2013,9
2172,Total,94166,13.0,2013,9
2173,Guanajuato,13147,1890.0,2013,10
2174,Hidalgo,1686,40.0,2013,10
2175,Jalisco,6304,5042.0,2013,10
2176,Mexico,9073,20.0,2013,10
2177,Nuevo leon,397,120.0,2013,10
2178,Puebla,4067,490.0,2013,10
2179,Tamaulipas,40,20.0,2013,10
2180,Tlaxcala,33806,8579.0,2013,10
2181,Veracruz,571,149.0,2013,10
2182,Total,94226,16350.0,2013,10
2183,Durango,952,290.0,2013,11
2184,Guanajuato,13147,6297.0,2013,11
2185,Hidalgo,1686,993.0,2013,11
2186,Jalisco,6304,5747.0,2013,11
2187,Mexico,9073,1644.0,2013,11
2188,Michoacan,1100,3.0,2013,11
2189,Nuevo leon,397,370.0,2013,11
2190,Oaxaca,14141,4760.0,2013,11
2191,Puebla,4067,1729.0,2013,11
2192,Tamaulipas,40,20.0,2013,11
2193,Tlaxcala,33806,19749.0,2013,11
2194,Veracruz,571,427.0,2013,11
2195,Zacatecas,7324,1050.0,2013,11
2196,Total,94226,43079.0,2013,11
2197,Durango,952,937.0,2014,1
2198,Guanajuato,13147,13147.0,2014,1
2199,Hidalgo,1686,1686.0,2014,1
2200,Jalisco,6299,6204.0,2014,1
2201,Mexico,9073,9073.0,2014,1
2202,Michoacan,1100,749.0,2014,1
2203,Morelos,370,360.0,2014,1
2204,Nuevo leon,397,370.0,2014,1
2205,Oaxaca,14141,8424.0,2014,1
2206,Puebla,4067,3732.0,2014,1
2207,Queretaro,176,176.0,2014,1
2208,San luis potosi,1000,400.0,2014,1
2209,Tamaulipas,40,20.0,2014,1
2210,Tlaxcala,33806,33666.0,2014,1
2211,Veracruz,571,571.0,2014,1
2212,Zacatecas,7324,7309.0,2014,1
2213,Total,94221,86824.0,2014,1
2214,Region lagunera,50,50.0,2014,1
2215,Chiapas,71,71.0,2014,2
2216,Durango,952,937.0,2014,2
2217,Guanajuato,13147,13147.0,2014,2
2218,Hidalgo,1686,1686.0,2014,2
2219,Jalisco,6299,6299.0,2014,2
2220,Mexico,9073,9073.0,2014,2
2221,Michoacan,1100,1100.0,2014,2
2222,Morelos,370,370.0,2014,2
2223,Nuevo leon,397,370.0,2014,2
2224,Oaxaca,14141,8511.0,2014,2
2225,Puebla,4067,3943.0,2014,2
2226,Queretaro,176,176.0,2014,2
2227,San luis potosi,1000,400.0,2014,2
2228,Tamaulipas,40,20.0,2014,2
2229,Tlaxcala,33806,33756.0,2014,2
2230,Veracruz,571,571.0,2014,2
2231,Zacatecas,7324,7316.0,2014,2
2232,Total,94221,87747.0,2014,2
2233,Region lagunera,50,50.0,2014,2
2234,Chiapas,71,71.0,2014,3
2235,Durango,952,937.0,2014,3
2236,Guanajuato,13147,13147.0,2014,3
2237,Hidalgo,1686,1686.0,2014,3
2238,Jalisco,6299,6299.0,2014,3
2239,Mexico,9073,9073.0,2014,3
2240,Michoacan,1100,1100.0,2014,3
2241,Morelos,370,370.0,2014,3
2242,Nuevo leon,397,370.0,2014,3
2243,Oaxaca,14141,8511.0,2014,3
2244,Puebla,4067,3943.0,2014,3
2245,Queretaro,176,176.0,2014,3
2246,San luis potosi,1000,400.0,2014,3
