,Estado,Sembrada_ha,Cosechada_ha,Año,Mes
0,Chiapas,95263,2676.0,2004,1
1,Quintana roo,4040,500.0,2004,1
2,Total,393272,3176.0,2004,1
3,Chiapas,99607,5594.0,2004,2
4,Guerrero,811,12.0,2004,2
5,Nayarit,2494,40.0,2004,2
6,Oaxaca,54644,368.0,2004,2
7,Quintana roo,5988,4000.0,2004,2
8,San luis potosi,13173,4057.0,2004,2
9,Sinaloa,7663,1973.0,2004,2
10,Veracruz,176739,266.0,2004,2
11,Total,472608,16310.0,2004,2
12,Campeche,4728,1717.0,2004,3
13,Chiapas,99900,24716.0,2004,3
14,Guerrero,811,455.0,2004,3
15,Jalisco,1219,140.0,2004,3
16,Nayarit,2537,950.0,2004,3
17,Oaxaca,54644,13828.0,2004,3
18,Quintana roo,5988,4385.0,2004,3
19,San luis potosi,13449,6630.0,2004,3
20,Sinaloa,7814,3247.0,2004,3
21,Tabasco,42411,2965.0,2004,3
22,Tamaulipas,21882,1600.0,2004,3
23,Veracruz,194122,5514.0,2004,3
24,Total,498232,66147.0,2004,3
25,Campeche,4728,2873.0,2004,4
26,Chiapas,99910,51328.0,2004,4
27,Guerrero,811,781.0,2004,4
28,Hidalgo,23566,7239.0,2004,4
29,Jalisco,1247,869.0,2004,4
30,Nayarit,2537,2341.0,2004,4
31,Oaxaca,54644,36633.0,2004,4
32,Quintana roo,5988,4385.0,2004,4
33,San luis potosi,12804,8483.0,2004,4
34,Sinaloa,7814,7176.0,2004,4
35,Tabasco,42411,11860.0,2004,4
36,Tamaulipas,22515,2829.0,2004,4
37,Veracruz,194638,49692.0,2004,4
38,Yucatan,1050,1050.0,2004,4
39,Total,499135,187539.0,2004,4
40,Baja california,2,2.0,2004,5
41,Campeche,4728,2873.0,2004,5
42,Chiapas,99910,60301.0,2004,5
43,Guerrero,811,803.0,2004,5
44,Hidalgo,23566,22138.0,2004,5
45,Jalisco,1247,979.0,2004,5
46,Nayarit,2565,2371.0,2004,5
47,Oaxaca,54644,49230.0,2004,5
48,Quintana roo,5988,4385.0,2004,5
49,San luis potosi,12804,11728.0,2004,5
50,Sinaloa,7814,7327.0,2004,5
51,Tabasco,42411,33066.0,2004,5
52,Tamaulipas,22950,5574.0,2004,5
53,Veracruz,198154,106415.0,2004,5
54,Yucatan,1050,1050.0,2004,5
55,Total,506087,308242.0,2004,5
56,Baja california,2,2.0,2004,6
57,Campeche,4728,2873.0,2004,6
58,Chiapas,99910,85541.0,2004,6
59,Guerrero,811,811.0,2004,6
60,Hidalgo,23566,23566.0,2004,6
61,Jalisco,1247,1207.0,2004,6
62,Michoacan,118,8.0,2004,6
63,Nayarit,2550,2509.0,2004,6
64,Nuevo leon,4920,241.0,2004,6
65,Oaxaca,53854,53709.0,2004,6
66,Puebla,23127,5608.0,2004,6
67,Quintana roo,5988,4385.0,2004,6
68,San luis potosi,12804,12453.0,2004,6
69,Sinaloa,7814,7327.0,2004,6
70,Tabasco,42411,38177.0,2004,6
71,Tamaulipas,22950,5779.0,2004,6
72,Veracruz,198154,147973.0,2004,6
73,Yucatan,1050,1050.0,2004,6
74,Total,506064,393219.0,2004,6
75,Baja california,2,2.0,2004,7
76,Campeche,4728,4513.0,2004,7
77,Chiapas,99910,95256.0,2004,7
78,Guerrero,811,811.0,2004,7
79,Hidalgo,23566,23566.0,2004,7
80,Jalisco,1247,1207.0,2004,7
81,Michoacan,118,8.0,2004,7
82,Nayarit,2550,2544.0,2004,7
83,Nuevo leon,4920,981.0,2004,7
84,Oaxaca,53854,53709.0,2004,7
85,Puebla,23127,5717.0,2004,7
86,Quintana roo,5988,4385.0,2004,7
87,San luis potosi,12804,12453.0,2004,7
88,Sinaloa,7814,7527.0,2004,7
89,Tabasco,42411,40167.0,2004,7
90,Tamaulipas,22950,19761.0,2004,7
91,Veracruz,198159,186559.0,2004,7
92,Yucatan,1050,1050.0,2004,7
93,Total,506069,460216.0,2004,7
94,Baja california,2,2.0,2004,8
95,Campeche,4728,4513.0,2004,8
96,Chiapas,99910,98515.0,2004,8
97,Guerrero,811,811.0,2004,8
98,Hidalgo,23566,23566.0,2004,8
99,Jalisco,1247,1247.0,2004,8
100,Michoacan,118,8.0,2004,8
101,Nayarit,2550,2544.0,2004,8
102,Nuevo leon,4920,1318.0,2004,8
103,Oaxaca,53854,53709.0,2004,8
104,Puebla,23127,19829.0,2004,8
105,Quintana roo,5988,4385.0,2004,8
106,San luis potosi,12804,12453.0,2004,8
107,Sinaloa,7814,7527.0,2004,8
108,Tabasco,42411,40282.0,2004,8
109,Tamaulipas,22950,22824.0,2004,8
110,Veracruz,198159,189799.0,2004,8
111,Yucatan,1050,1050.0,2004,8
112,Total,506069,484382.0,2004,8
113,Baja california,2,2.0,2004,9
114,Campeche,4728,4513.0,2004,9
115,Chiapas,99910,99456.0,2004,9
116,Guerrero,811,811.0,2004,9
117,Hidalgo,23566,23566.0,2004,9
118,Jalisco,1247,1247.0,2004,9
119,Michoacan,118,118.0,2004,9
120,Nayarit,2550,2544.0,2004,9
121,Nuevo leon,4920,4772.0,2004,9
122,Oaxaca,53854,53709.0,2004,9
123,Puebla,23127,20419.0,2004,9
124,Quintana roo,5988,4385.0,2004,9
125,San luis potosi,12804,12453.0,2004,9
126,Sinaloa,7814,7527.0,2004,9
127,Tabasco,42411,40282.0,2004,9
128,Tamaulipas,22950,22903.0,2004,9
129,Veracruz,198159,192063.0,2004,9
130,Yucatan,1050,1050.0,2004,9
131,Total,506069,491820.0,2004,9
132,Baja california,2,2.0,2004,12
133,Campeche,4728,4513.0,2004,12
134,Chiapas,99910,99456.0,2004,12
135,Guerrero,811,811.0,2004,12
136,Hidalgo,23566,23566.0,2004,12
137,Jalisco,1247,1247.0,2004,12
138,Michoacan,118,118.0,2004,12
139,Nayarit,2550,2544.0,2004,12
140,Nuevo leon,4920,4772.0,2004,12
141,Oaxaca,53854,53709.0,2004,12
142,Puebla,23127,20419.0,2004,12
143,Quintana roo,5988,4385.0,2004,12
144,San luis potosi,12804,12453.0,2004,12
145,Sinaloa,7814,7527.0,2004,12
146,Tabasco,42411,40282.0,2004,12
147,Tamaulipas,22950,22903.0,2004,12
148,Veracruz,198159,192063.0,2004,12
149,Yucatan,1050,1050.0,2004,12
150,Total,506069,491820.0,2004,12
151,Oaxaca,49907,850.0,2005,1
152,Quintana roo,5021,810.0,2005,1
153,Total,385132,1660.0,2005,1
154,Campeche,5854,1146.0,2005,2
155,Chiapas,91352,30.0,2005,2
156,Nayarit,3400,674.0,2005,2
157,Oaxaca,52686,2039.0,2005,2
158,Quintana roo,5021,1220.0,2005,2
159,Sinaloa,4536,1755.0,2005,2
160,Veracruz,170016,1458.0,2005,2
161,Total,446449,8322.0,2005,2
162,Campeche,5854,1775.0,2005,3
163,Chiapas,91352,8618.0,2005,3
164,Guerrero,1483,60.0,2005,3
165,Jalisco,1213,297.0,2005,3
166,Nayarit,3400,1474.0,2005,3
167,Oaxaca,52895,19568.0,2005,3
168,Quintana roo,5021,1311.0,2005,3
169,San luis potosi,11799,599.0,2005,3
170,Sinaloa,4560,2455.0,2005,3
171,Tamaulipas,9254,1360.0,2005,3
172,Veracruz,173870,28066.0,2005,3
173,Total,453637,65583.0,2005,3
174,Campeche,5854,3463.0,2005,4
175,Chiapas,96434,24251.0,2005,4
176,Guerrero,1483,1315.0,2005,4
177,Hidalgo,22569,6200.0,2005,4
178,Jalisco,1213,812.0,2005,4
179,Nayarit,3400,1926.0,2005,4
180,Oaxaca,52895,41343.0,2005,4
181,Quintana roo,5021,1311.0,2005,4
182,San luis potosi,11799,2515.0,2005,4
183,Sinaloa,4560,4000.0,2005,4
184,Tabasco,39517,11700.0,2005,4
185,Tamaulipas,10748,3980.0,2005,4
186,Veracruz,182644,58827.0,2005,4
187,Yucatan,1070,1050.0,2005,4
188,Total,469877,162693.0,2005,4
189,Baja california,8,3.0,2005,5
190,Campeche,5854,4013.0,2005,5
191,Chiapas,96434,57355.0,2005,5
192,Chihuahua,20,7.0,2005,5
193,Guerrero,1483,1425.0,2005,5
194,Hidalgo,22569,14248.0,2005,5
195,Jalisco,1213,1111.0,2005,5
196,Nayarit,3400,2872.0,2005,5
197,Nuevo leon,3662,1835.0,2005,5
198,Oaxaca,52896,44010.0,2005,5
199,Puebla,34179,1045.0,2005,5
200,Quintana roo,5021,4311.0,2005,5
201,San luis potosi,11799,7452.0,2005,5
202,Sinaloa,4560,4344.0,2005,5
203,Tabasco,39517,27296.0,2005,5
204,Tamaulipas,11221,4125.0,2005,5
205,Veracruz,182644,99907.0,2005,5
206,Yucatan,1070,1050.0,2005,5
207,Total,477549,276410.0,2005,5
208,Baja california,8,3.0,2005,6
209,Campeche,5854,4013.0,2005,6
210,Chiapas,96434,77051.0,2005,6
211,Chihuahua,20,7.0,2005,6
212,Guerrero,1483,1433.0,2005,6
213,Hidalgo,22569,20155.0,2005,6
214,Jalisco,1213,1153.0,2005,6
215,Nayarit,3400,3311.0,2005,6
216,Nuevo leon,3662,1685.0,2005,6
217,Oaxaca,52896,52727.0,2005,6
218,Puebla,34176,3592.0,2005,6
219,Quintana roo,5021,4811.0,2005,6
220,San luis potosi,11799,9645.0,2005,6
221,Sinaloa,4560,4466.0,2005,6
222,Tabasco,39517,28016.0,2005,6
223,Tamaulipas,11221,4245.0,2005,6
224,Veracruz,182644,135074.0,2005,6
225,Yucatan,1070,1060.0,2005,6
226,Total,477546,352447.0,2005,6
227,Baja california,8,3.0,2005,7
228,Campeche,5854,4013.0,2005,7
229,Chiapas,96434,80706.0,2005,7
230,Chihuahua,20,7.0,2005,7
231,Guerrero,1483,1483.0,2005,7
232,Hidalgo,22569,22569.0,2005,7
233,Jalisco,1213,1153.0,2005,7
234,Nayarit,3400,3311.0,2005,7
235,Nuevo leon,3662,3324.0,2005,7
236,Oaxaca,52896,52862.0,2005,7
237,Puebla,34176,11298.0,2005,7
238,Quintana roo,5021,4811.0,2005,7
239,San luis potosi,11799,9645.0,2005,7
240,Sinaloa,4560,4466.0,2005,7
241,Tabasco,39517,28016.0,2005,7
242,Tamaulipas,11221,5148.0,2005,7
243,Veracruz,182734,151849.0,2005,7
244,Yucatan,1070,1070.0,2005,7
245,Total,477636,385734.0,2005,7
246,Baja california,5,3.0,2005,8
247,Campeche,5854,4013.0,2005,8
248,Chiapas,96434,85914.0,2005,8
249,Chihuahua,20,7.0,2005,8
250,Guerrero,1483,1483.0,2005,8
251,Hidalgo,22569,22569.0,2005,8
252,Jalisco,1213,1213.0,2005,8
253,Nayarit,3400,3311.0,2005,8
254,Nuevo leon,3662,3332.0,2005,8
255,Oaxaca,52896,52862.0,2005,8
256,Puebla,34176,11928.0,2005,8
257,Quintana roo,5021,4811.0,2005,8
258,San luis potosi,11799,9645.0,2005,8
259,Sinaloa,4560,4466.0,2005,8
260,Sonora,5,5.0,2005,8
261,Tabasco,39517,28016.0,2005,8
262,Tamaulipas,11221,5692.0,2005,8
263,Veracruz,182734,157587.0,2005,8
264,Yucatan,1070,1070.0,2005,8
265,Total,477639,397927.0,2005,8
266,Baja california,5,5.0,2005,9
267,Campeche,5854,4013.0,2005,9
268,Chiapas,96434,92340.0,2005,9
269,Chihuahua,20,7.0,2005,9
270,Guerrero,1483,1483.0,2005,9
271,Hidalgo,22569,22569.0,2005,9
272,Jalisco,1213,1213.0,2005,9
273,Nayarit,3400,3311.0,2005,9
274,Nuevo leon,3662,3332.0,2005,9
275,Oaxaca,52896,52862.0,2005,9
276,Puebla,34176,12028.0,2005,9
277,Quintana roo,5021,4811.0,2005,9
278,San luis potosi,11799,9645.0,2005,9
279,Sinaloa,4560,4466.0,2005,9
280,Sonora,5,5.0,2005,9
281,Tabasco,39517,28016.0,2005,9
282,Tamaulipas,11221,5852.0,2005,9
283,Veracruz,182834,160332.0,2005,9
284,Yucatan,1070,1070.0,2005,9
285,Total,477739,407361.0,2005,9
286,Baja california,5,5.0,2005,12
287,Campeche,5854,4013.0,2005,12
288,Chiapas,96434,92340.0,2005,12
289,Chihuahua,20,7.0,2005,12
290,Guerrero,1483,1483.0,2005,12
291,Hidalgo,22569,22569.0,2005,12
292,Jalisco,1213,1213.0,2005,12
293,Nayarit,3400,3311.0,2005,12
294,Nuevo leon,3662,3332.0,2005,12
295,Oaxaca,52896,52862.0,2005,12
296,Puebla,34176,12028.0,2005,12
297,Quintana roo,5021,4811.0,2005,12
298,San luis potosi,11799,9645.0,2005,12
299,Sinaloa,4560,4466.0,2005,12
300,Sonora,5,5.0,2005,12
301,Tabasco,39517,28016.0,2005,12
302,Tamaulipas,11221,5852.0,2005,12
303,Veracruz,182834,160332.0,2005,12
304,Yucatan,1070,1070.0,2005,12
305,Total,477739,407361.0,2005,12
306,Oaxaca,40148,501.0,2006,1
307,Sinaloa,4403,1500.0,2006,1
308,Veracruz,154604,20.0,2006,1
309,Total,364686,2021.0,2006,1
310,Campeche,3160,220.0,2006,2
311,Chiapas,96402,5260.0,2006,2
312,Nayarit,2195,245.0,2006,2
313,Oaxaca,45690,20627.0,2006,2
314,Quintana roo,4533,3189.0,2006,2
315,Sinaloa,4442,368.0,2006,2
316,Veracruz,180805,1340.0,2006,2
317,Total,448420,31249.0,2006,2
318,Campeche,3160,220.0,2006,3
319,Chiapas,96682,15958.0,2006,3
320,Hidalgo,21875,1564.0,2006,3
321,Jalisco,1264,200.0,2006,3
322,Nayarit,2244,290.0,2006,3
323,Oaxaca,45866,23916.0,2006,3
324,Quintana roo,4533,3432.0,2006,3
325,San luis potosi,11271,1128.0,2006,3
326,Sinaloa,4442,368.0,2006,3
327,Tabasco,35007,390.0,2006,3
328,Veracruz,181711,21654.0,2006,3
329,Total,453460,69120.0,2006,3
330,Campeche,4950,4575.0,2006,4
331,Chiapas,96682,41082.0,2006,4
332,Guerrero,1445,1427.0,2006,4
333,Hidalgo,21875,11962.0,2006,4
334,Jalisco,1234,450.0,2006,4
335,Nayarit,2244,916.0,2006,4
336,Oaxaca,45866,25802.0,2006,4
337,Quintana roo,4533,3432.0,2006,4
338,San luis potosi,11271,6320.0,2006,4
339,Sinaloa,4442,368.0,2006,4
340,Tabasco,39687,19910.0,2006,4
341,Tamaulipas,7954,2629.0,2006,4
342,Veracruz,183452,53954.0,2006,4
343,Yucatan,768,753.0,2006,4
344,Total,461699,173580.0,2006,4
345,Campeche,4950,4905.0,2006,5
346,Chiapas,96682,68552.0,2006,5
347,Guerrero,1445,1445.0,2006,5
348,Hidalgo,21875,19970.0,2006,5
349,Jalisco,1234,1025.0,2006,5
350,Nayarit,2256,1720.0,2006,5
351,Oaxaca,45866,32500.0,2006,5
352,Puebla,45117,1045.0,2006,5
353,Quintana roo,4533,3432.0,2006,5
354,San luis potosi,11271,10508.0,2006,5
355,Sinaloa,4442,3256.0,2006,5
356,Tabasco,39687,35296.0,2006,5
357,Tamaulipas,7954,5289.0,2006,5
358,Veracruz,183452,101016.0,2006,5
359,Yucatan,768,753.0,2006,5
360,Total,473638,290710.0,2006,5
361,Campeche,4950,4905.0,2006,6
362,Chiapas,96682,90046.0,2006,6
363,Guerrero,1445,1445.0,2006,6
364,Hidalgo,21875,21465.0,2006,6
365,Jalisco,1234,1025.0,2006,6
366,Nayarit,2256,2252.0,2006,6
367,Nuevo leon,2047,40.0,2006,6
368,Oaxaca,45866,44864.0,2006,6
369,Puebla,45117,5382.0,2006,6
370,Queretaro,20,20.0,2006,6
371,Quintana roo,4533,4533.0,2006,6
372,San luis potosi,11271,10508.0,2006,6
373,Sinaloa,4342,3386.0,2006,6
374,Tabasco,39687,38077.0,2006,6
375,Tamaulipas,7954,5620.0,2006,6
376,Veracruz,184929,147173.0,2006,6
377,Yucatan,768,753.0,2006,6
378,Total,475015,381496.0,2006,6
379,Campeche,4950,4905.0,2006,7
380,Chiapas,96682,93406.0,2006,7
381,Guerrero,1445,1445.0,2006,7
382,Hidalgo,21875,21875.0,2006,7
383,Jalisco,1234,1037.0,2006,7
384,Nayarit,2256,2252.0,2006,7
385,Nuevo leon,2047,1410.0,2006,7
386,Oaxaca,45866,45149.0,2006,7
387,Puebla,45117,12827.0,2006,7
388,Queretaro,20,20.0,2006,7
389,Quintana roo,4533,4533.0,2006,7
390,San luis potosi,11271,10508.0,2006,7
391,Sinaloa,4342,3464.0,2006,7
392,Tabasco,39687,38427.0,2006,7
393,Tamaulipas,7954,6207.0,2006,7
394,Veracruz,184929,174683.0,2006,7
395,Yucatan,768,753.0,2006,7
396,Total,474976,422901.0,2006,7
397,Campeche,4950,4905.0,2006,8
398,Chiapas,96682,95306.0,2006,8
399,Guerrero,1445,1445.0,2006,8
400,Hidalgo,21875,21875.0,2006,8
401,Jalisco,1234,1234.0,2006,8
402,Nayarit,2256,2252.0,2006,8
403,Nuevo leon,2047,1422.0,2006,8
404,Oaxaca,45866,45149.0,2006,8
405,Puebla,45117,23472.0,2006,8
406,Queretaro,20,20.0,2006,8
407,Quintana roo,4533,4533.0,2006,8
408,San luis potosi,11271,10508.0,2006,8
409,Sinaloa,4342,3464.0,2006,8
410,Tabasco,39687,38427.0,2006,8
411,Tamaulipas,7954,6292.0,2006,8
412,Veracruz,184929,177463.0,2006,8
413,Yucatan,768,753.0,2006,8
414,Total,474976,438519.0,2006,8
415,Campeche,4950,4905.0,2006,9
416,Chiapas,96682,95306.0,2006,9
417,Guerrero,1445,1445.0,2006,9
418,Hidalgo,21875,21875.0,2006,9
419,Jalisco,1234,1234.0,2006,9
420,Nayarit,2256,2252.0,2006,9
421,Nuevo leon,2047,1422.0,2006,9
422,Oaxaca,45866,45149.0,2006,9
423,Puebla,33977,27707.0,2006,9
424,Queretaro,20,20.0,2006,9
425,Quintana roo,4533,4533.0,2006,9
426,San luis potosi,11271,10508.0,2006,9
427,Sinaloa,4342,3464.0,2006,9
428,Sonora,4,4.0,2006,9
429,Tabasco,39687,38427.0,2006,9
430,Tamaulipas,7954,6292.0,2006,9
431,Veracruz,184929,177463.0,2006,9
432,Yucatan,768,753.0,2006,9
433,Total,463840,442758.0,2006,9
434,Campeche,4950,4905.0,2006,12
435,Chiapas,96682,95306.0,2006,12
436,Guerrero,1445,1445.0,2006,12
437,Hidalgo,21875,21875.0,2006,12
438,Jalisco,1234,1234.0,2006,12
439,Nayarit,2256,2252.0,2006,12
440,Nuevo leon,2047,1422.0,2006,12
441,Oaxaca,45866,45149.0,2006,12
442,Puebla,33977,27707.0,2006,12
443,Queretaro,20,20.0,2006,12
444,Quintana roo,4533,4533.0,2006,12
445,San luis potosi,11271,10508.0,2006,12
446,Sinaloa,4342,3464.0,2006,12
447,Sonora,4,4.0,2006,12
448,Tabasco,39687,38427.0,2006,12
449,Tamaulipas,7954,6292.0,2006,12
450,Veracruz,184929,177463.0,2006,12
451,Yucatan,768,753.0,2006,12
452,Total,463840,442758.0,2006,12
453,Quintana roo,3321,1634.0,2007,1
454,Total,372655,1634.0,2007,1
455,Chiapas,100898,1624.0,2007,2
456,Nayarit,2251,55.0,2007,2
457,Oaxaca,56082,26150.0,2007,2
458,Quintana roo,3332,3064.0,2007,2
459,Sinaloa,4569,1437.0,2007,2
460,Tamaulipas,6605,570.0,2007,2
461,Veracruz,173612,371.0,2007,2
462,Total,447352,33271.0,2007,2
463,Campeche,2922,910.0,2007,3
464,Chiapas,100898,18568.0,2007,3
465,Guerrero,1542,596.0,2007,3
466,Nayarit,2251,55.0,2007,3
467,Oaxaca,56082,30289.0,2007,3
468,Quintana roo,3332,3068.0,2007,3
469,Sinaloa,4628,1437.0,2007,3
470,Tabasco,37972,8348.0,2007,3
471,Tamaulipas,6915,3200.0,2007,3
472,Veracruz,176053,18096.0,2007,3
473,Yucatan,540,300.0,2007,3
474,Total,455651,84866.0,2007,3
475,Campeche,3062,1860.0,2007,4
476,Chiapas,100898,32472.0,2007,4
477,Guerrero,1542,1453.0,2007,4
478,Hidalgo,22505,13694.0,2007,4
479,Jalisco,1168,588.0,2007,4
480,Nayarit,2251,694.0,2007,4
481,Oaxaca,46518,39575.0,2007,4
482,Quintana roo,3332,3068.0,2007,4
483,Sinaloa,11328,8442.0,2007,4
484,Tabasco,39152,19810.0,2007,4
485,Tamaulipas,7115,5699.0,2007,4
486,Veracruz,170505,44471.0,2007,4
487,Yucatan,540,520.0,2007,4
488,Total,449555,172345.0,2007,4
489,Campeche,4662,4277.0,2007,5
490,Chiapas,100730,72512.0,2007,5
491,Chihuahua,25,11.0,2007,5
492,Guerrero,1542,1542.0,2007,5
493,Hidalgo,22505,22243.0,2007,5
494,Jalisco,1168,1134.0,2007,5
495,Michoacan,625,130.0,2007,5
496,Nayarit,2251,1936.0,2007,5
497,Oaxaca,49253,47249.0,2007,5
498,Puebla,24591,1100.0,2007,5
499,Queretaro,15,15.0,2007,5
500,Quintana roo,3332,3068.0,2007,5
501,San luis potosi,10562,6107.0,2007,5
502,Sinaloa,11328,9743.0,2007,5
503,Tabasco,39152,30225.0,2007,5
504,Tamaulipas,7315,6300.0,2007,5
505,Veracruz,170905,106502.0,2007,5
506,Yucatan,540,529.0,2007,5
507,Total,454382,314622.0,2007,5
508,Campeche,5062,4977.0,2007,6
509,Chiapas,100730,96354.0,2007,6
510,Chihuahua,25,19.0,2007,6
511,Guerrero,1542,1542.0,2007,6
512,Hidalgo,22505,22363.0,2007,6
513,Jalisco,1168,1168.0,2007,6
514,Michoacan,625,300.0,2007,6
515,Nayarit,2251,2163.0,2007,6
516,Nuevo leon,3869,164.0,2007,6
517,Oaxaca,49253,49064.0,2007,6
518,Puebla,24591,16429.0,2007,6
519,Queretaro,15,15.0,2007,6
520,Quintana roo,3332,3068.0,2007,6
521,San luis potosi,10562,10446.0,2007,6
522,Sinaloa,11328,9743.0,2007,6
523,Tabasco,39152,35382.0,2007,6
524,Tamaulipas,7315,6310.0,2007,6
525,Veracruz,170905,154518.0,2007,6
526,Yucatan,540,529.0,2007,6
527,Total,454782,414554.0,2007,6
528,Campeche,5062,4977.0,2007,7
529,Chiapas,100730,100700.0,2007,7
530,Chihuahua,25,19.0,2007,7
531,Guerrero,1542,1542.0,2007,7
532,Hidalgo,22505,22500.0,2007,7
533,Jalisco,1168,1168.0,2007,7
534,Michoacan,625,300.0,2007,7
535,Nayarit,2251,2246.0,2007,7
536,Nuevo leon,3809,1584.0,2007,7
537,Oaxaca,49253,49064.0,2007,7
538,Puebla,24591,23787.0,2007,7
539,Queretaro,15,15.0,2007,7
540,Quintana roo,3332,3068.0,2007,7
541,San luis potosi,10562,10446.0,2007,7
542,Sinaloa,11328,11213.0,2007,7
543,Tabasco,39152,35382.0,2007,7
544,Tamaulipas,7315,6882.0,2007,7
545,Veracruz,170957,168620.0,2007,7
546,Yucatan,540,540.0,2007,7
547,Total,454774,444054.0,2007,7
548,Campeche,5062,4977.0,2007,8
549,Chiapas,100730,100700.0,2007,8
550,Chihuahua,25,19.0,2007,8
551,Guerrero,1542,1542.0,2007,8
552,Hidalgo,22505,22500.0,2007,8
553,Jalisco,1168,1168.0,2007,8
554,Michoacan,455,165.0,2007,8
555,Nayarit,2251,2246.0,2007,8
556,Nuevo leon,3809,2561.0,2007,8
557,Oaxaca,49253,49214.0,2007,8
558,Puebla,24591,24514.0,2007,8
559,Queretaro,15,15.0,2007,8
560,Quintana roo,3332,3068.0,2007,8
561,San luis potosi,10562,10446.0,2007,8
562,Sinaloa,11328,11213.0,2007,8
563,Tabasco,39152,36361.0,2007,8
564,Tamaulipas,7315,7136.0,2007,8
565,Veracruz,170957,170374.0,2007,8
566,Yucatan,540,540.0,2007,8
567,Total,454604,448760.0,2007,8
568,Campeche,5062,4977.0,2007,9
569,Chiapas,100730,100700.0,2007,9
570,Chihuahua,25,19.0,2007,9
571,Guerrero,1542,1542.0,2007,9
572,Hidalgo,22505,22500.0,2007,9
573,Jalisco,1168,1168.0,2007,9
574,Michoacan,455,455.0,2007,9
575,Nayarit,2251,2246.0,2007,9
576,Nuevo leon,3809,2569.0,2007,9
577,Oaxaca,49253,49214.0,2007,9
578,Puebla,24591,24514.0,2007,9
579,Queretaro,15,15.0,2007,9
580,Quintana roo,3332,3068.0,2007,9
581,San luis potosi,10562,10446.0,2007,9
582,Sinaloa,11328,11213.0,2007,9
583,Sonora,12,2.0,2007,9
584,Tabasco,39152,36361.0,2007,9
585,Tamaulipas,7315,7136.0,2007,9
586,Veracruz,170957,170374.0,2007,9
587,Yucatan,540,540.0,2007,9
588,Total,454606,449060.0,2007,9
589,Campeche,5062,4977.0,2007,12
590,Chiapas,100730,100700.0,2007,12
591,Chihuahua,25,19.0,2007,12
592,Guerrero,1542,1542.0,2007,12
593,Hidalgo,22505,22500.0,2007,12
594,Jalisco,1168,1168.0,2007,12
595,Michoacan,455,455.0,2007,12
596,Nayarit,2251,2246.0,2007,12
597,Nuevo leon,3809,2569.0,2007,12
598,Oaxaca,49253,49214.0,2007,12
599,Puebla,24591,24514.0,2007,12
600,Queretaro,15,15.0,2007,12
601,Quintana roo,3332,3068.0,2007,12
602,San luis potosi,10562,10446.0,2007,12
603,Sinaloa,11328,11213.0,2007,12
604,Sonora,12,2.0,2007,12
605,Tabasco,39152,36361.0,2007,12
606,Tamaulipas,7315,7136.0,2007,12
607,Veracruz,170957,170374.0,2007,12
608,Yucatan,540,540.0,2007,12
609,Total,454606,449060.0,2007,12
610,Chiapas,98120,52.0,2008,1
611,Oaxaca,46849,500.0,2008,1
612,Quintana roo,3320,839.0,2008,1
613,Total,398191,1391.0,2008,1
614,Chiapas,102102,3837.0,2008,2
615,Hidalgo,22406,351.0,2008,2
616,Oaxaca,49576,24695.0,2008,2
617,Quintana roo,3320,2206.0,2008,2
618,Sinaloa,3281,48.0,2008,2
619,Tabasco,35140,620.0,2008,2
620,Veracruz,205459,4484.0,2008,2
621,Total,469307,36241.0,2008,2
622,Chiapas,102332,15842.0,2008,3
623,Guerrero,1453,601.0,2008,3
624,Hidalgo,22435,2848.0,2008,3
625,Jalisco,1076,130.0,2008,3
626,Nayarit,1576,264.0,2008,3
627,Oaxaca,49593,36747.0,2008,3
628,Quintana roo,3320,2946.0,2008,3
629,San luis potosi,11938,319.0,2008,3
630,Sinaloa,3299,653.0,2008,3
631,Tabasco,35991,6816.0,2008,3
632,Veracruz,194722,3350.0,2008,3
633,Total,462477,70516.0,2008,3
634,Campeche,3882,1385.0,2008,4
635,Chiapas,102332,39228.0,2008,4
636,Guerrero,1453,1453.0,2008,4
637,Hidalgo,22435,13810.0,2008,4
638,Jalisco,1076,756.0,2008,4
639,Nayarit,1576,412.0,2008,4
640,Oaxaca,49593,42384.0,2008,4
641,Quintana roo,3320,2998.0,2008,4
642,San luis potosi,12162,5349.0,2008,4
643,Sinaloa,3299,1055.0,2008,4
644,Tabasco,37529,16394.0,2008,4
645,Tamaulipas,5349,510.0,2008,4
646,Veracruz,194722,18129.0,2008,4
647,Yucatan,500,500.0,2008,4
648,Total,464347,144363.0,2008,4
649,Campeche,3882,3752.0,2008,5
650,Chiapas,102332,83836.0,2008,5
651,Chihuahua,23,8.0,2008,5
652,Guerrero,1453,1453.0,2008,5
653,Hidalgo,22435,21133.0,2008,5
654,Jalisco,1076,1012.0,2008,5
655,Michoacan,148,140.0,2008,5
656,Nayarit,1576,1128.0,2008,5
657,Nuevo leon,505,105.0,2008,5
658,Oaxaca,49593,46564.0,2008,5
659,Puebla,24494,1040.0,2008,5
660,Quintana roo,3320,2998.0,2008,5
661,San luis potosi,12162,12034.0,2008,5
662,Sinaloa,3299,1110.0,2008,5
663,Tabasco,37839,25214.0,2008,5
664,Tamaulipas,5351,2128.0,2008,5
665,Veracruz,194947,86995.0,2008,5
666,Yucatan,500,500.0,2008,5
667,Total,464936,291150.0,2008,5
668,Campeche,5232,5102.0,2008,6
669,Chiapas,102332,89083.0,2008,6
