,Estado,Sembrada_ha,Cosechada_ha,Año,Mes
1336,Veracruz,19434,18431.0,2012,5
1337,Yucatan,469,469.0,2012,5
1338,Total,125010,117772.0,2012,5
1339,Campeche,2504,2321.0,2012,6
1340,Chiapas,44758,42508.0,2012,6
1341,Chihuahua,26,8.0,2012,6
1342,Guerrero,89,89.0,2012,6
1343,Hidalgo,4217,4037.0,2012,6
1344,Jalisco,2077,2077.0,2012,6
1345,Michoacan,63,63.0,2012,6
1346,Nayarit,34738,34684.0,2012,6
1347,Oaxaca,2956,2894.0,2012,6
1348,Quintana roo,3203,3203.0,2012,6
1349,San luis potosi,2389,2389.0,2012,6
1350,Sinaloa,3703,2445.0,2012,6
1351,Sonora,77,42.0,2012,6
1352,Tabasco,4661,4414.0,2012,6
1353,Tamaulipas,464,376.0,2012,6
1354,Veracruz,19434,18850.0,2012,6
1355,Yucatan,469,469.0,2012,6
1356,Total,126140,120869.0,2012,6
1357,Campeche,2504,2441.0,2012,7
1358,Chiapas,44758,43078.0,2012,7
1359,Chihuahua,26,8.0,2012,7
1360,Guerrero,89,89.0,2012,7
1361,Hidalgo,4217,4217.0,2012,7
1362,Jalisco,2077,2077.0,2012,7
1363,Michoacan,63,63.0,2012,7
1364,Nayarit,34738,34684.0,2012,7
1365,Oaxaca,2956,2894.0,2012,7
1366,Puebla,312,312.0,2012,7
1367,Quintana roo,3203,3203.0,2012,7
1368,San luis potosi,2389,2389.0,2012,7
1369,Sinaloa,3738,2445.0,2012,7
1370,Sonora,77,42.0,2012,7
1371,Tabasco,4661,4620.0,2012,7
1372,Tamaulipas,464,449.0,2012,7
1373,Veracruz,19434,18858.0,2012,7
1374,Yucatan,469,469.0,2012,7
1375,Total,126175,122337.0,2012,7
1376,Campeche,2504,2441.0,2012,8
1377,Chiapas,44758,43078.0,2012,8
1378,Chihuahua,26,8.0,2012,8
1379,Guerrero,89,89.0,2012,8
1380,Hidalgo,4217,4217.0,2012,8
1381,Jalisco,2077,2077.0,2012,8
1382,Michoacan,63,63.0,2012,8
1383,Nayarit,34738,34684.0,2012,8
1384,Oaxaca,2956,2894.0,2012,8
1385,Puebla,312,312.0,2012,8
1386,Quintana roo,3203,3203.0,2012,8
1387,San luis potosi,2389,2389.0,2012,8
1388,Sinaloa,3738,2445.0,2012,8
1389,Sonora,77,42.0,2012,8
1390,Tabasco,4661,4620.0,2012,8
1391,Tamaulipas,464,449.0,2012,8
1392,Veracruz,19434,18869.0,2012,8
1393,Yucatan,469,469.0,2012,8
1394,Total,126175,122348.0,2012,8
1395,Campeche,2504,2441.0,2012,9
1396,Chiapas,44758,44758.0,2012,9
1397,Chihuahua,26,8.0,2012,9
1398,Guerrero,89,89.0,2012,9
1399,Hidalgo,4217,4217.0,2012,9
1400,Jalisco,2077,2077.0,2012,9
1401,Michoacan,63,63.0,2012,9
1402,Nayarit,34738,34684.0,2012,9
1403,Oaxaca,2956,2894.0,2012,9
1404,Puebla,312,312.0,2012,9
1405,Quintana roo,3203,3203.0,2012,9
1406,San luis potosi,2389,2389.0,2012,9
1407,Sinaloa,3738,2445.0,2012,9
1408,Sonora,77,42.0,2012,9
1409,Tabasco,4661,4620.0,2012,9
1410,Tamaulipas,464,449.0,2012,9
1411,Veracruz,19434,18885.0,2012,9
1412,Yucatan,469,469.0,2012,9
1413,Total,126175,124044.0,2012,9
1414,Campeche,2504,2441.0,2012,12
1415,Chiapas,44758,44758.0,2012,12
1416,Chihuahua,26,8.0,2012,12
1417,Guerrero,89,89.0,2012,12
1418,Hidalgo,4217,4217.0,2012,12
1419,Jalisco,2077,2077.0,2012,12
1420,Michoacan,63,63.0,2012,12
1421,Nayarit,34738,34684.0,2012,12
1422,Oaxaca,2956,2894.0,2012,12
1423,Puebla,312,312.0,2012,12
1424,Quintana roo,3203,3203.0,2012,12
1425,San luis potosi,2389,2389.0,2012,12
1426,Sinaloa,3738,2445.0,2012,12
1427,Sonora,77,42.0,2012,12
1428,Tabasco,4661,4620.0,2012,12
1429,Tamaulipas,464,449.0,2012,12
1430,Veracruz,19434,18885.0,2012,12
1431,Yucatan,469,469.0,2012,12
1432,Total,126175,124044.0,2012,12
1433,Campeche,2622,776.0,2013,1
1434,Chiapas,38493,294.0,2013,1
1435,Hidalgo,4415,2054.0,2013,1
1436,Nayarit,38447,1063.0,2013,1
1437,Oaxaca,2963,42.0,2013,1
1438,Quintana roo,2024,800.0,2013,1
1439,Sinaloa,3769,1039.0,2013,1
1440,Veracruz,19900,978.0,2013,1
1441,Yucatan,586,8.0,2013,1
1442,Total,121159,7054.0,2013,1
1443,Campeche,2622,962.0,2013,2
1444,Chiapas,39314,8275.0,2013,2
1445,Hidalgo,4638,4076.0,2013,2
1446,Jalisco,1764,1513.0,2013,2
1447,Nayarit,38447,31454.0,2013,2
1448,Oaxaca,2977,483.0,2013,2
1449,Quintana roo,2026,1290.0,2013,2
1450,Sinaloa,4376,3167.0,2013,2
1451,Tabasco,4664,415.0,2013,2
1452,Veracruz,20413,2810.0,2013,2
1453,Yucatan,586,586.0,2013,2
1454,Total,124544,55032.0,2013,2
1455,Campeche,2622,2565.0,2013,3
1456,Chiapas,39418,21450.0,2013,3
1457,Guerrero,123,15.0,2013,3
1458,Hidalgo,4638,4154.0,2013,3
1459,Jalisco,1764,1598.0,2013,3
1460,Nayarit,38447,38374.0,2013,3
1461,Oaxaca,2977,2052.0,2013,3
1462,Quintana roo,2026,1798.0,2013,3
1463,San luis potosi,1676,140.0,2013,3
1464,Sinaloa,4376,3504.0,2013,3
1465,Tabasco,4664,2126.0,2013,3
1466,Veracruz,20413,5536.0,2013,3
1467,Yucatan,593,593.0,2013,3
1468,Total,125012,83905.0,2013,3
1469,Campeche,2622,2575.0,2013,4
1470,Chiapas,39436,31444.0,2013,4
1471,Guerrero,123,23.0,2013,4
1472,Hidalgo,4638,4154.0,2013,4
1473,Jalisco,1764,1664.0,2013,4
1474,Michoacan,60,52.0,2013,4
1475,Nayarit,38447,38374.0,2013,4
1476,Oaxaca,2977,2727.0,2013,4
1477,Quintana roo,2026,1877.0,2013,4
1478,San luis potosi,1676,1564.0,2013,4
1479,Sinaloa,4376,4195.0,2013,4
1480,Tabasco,4664,3368.0,2013,4
1481,Tamaulipas,740,681.0,2013,4
1482,Veracruz,20883,18800.0,2013,4
1483,Yucatan,593,593.0,2013,4
1484,Total,125500,112090.0,2013,4
1485,Campeche,2622,2580.0,2013,5
1486,Chiapas,39436,37011.0,2013,5
1487,Chihuahua,26,26.0,2013,5
1488,Guerrero,123,123.0,2013,5
1489,Hidalgo,4638,4377.0,2013,5
1490,Jalisco,1764,1704.0,2013,5
1491,Michoacan,60,60.0,2013,5
1492,Nayarit,38447,38374.0,2013,5
1493,Oaxaca,2977,2931.0,2013,5
1494,Quintana roo,2026,1877.0,2013,5
1495,San luis potosi,1676,1568.0,2013,5
1496,Sinaloa,4378,4197.0,2013,5
1497,Tabasco,4664,4664.0,2013,5
1498,Tamaulipas,740,689.0,2013,5
1499,Veracruz,20883,20501.0,2013,5
1500,Yucatan,593,593.0,2013,5
1501,Total,125501,121274.0,2013,5
1502,Campeche,2622,2580.0,2013,6
1503,Chiapas,39436,38928.0,2013,6
1504,Chihuahua,26,26.0,2013,6
1505,Guerrero,123,123.0,2013,6
1506,Hidalgo,4638,4638.0,2013,6
1507,Jalisco,1764,1764.0,2013,6
1508,Michoacan,60,60.0,2013,6
1509,Nayarit,38447,38374.0,2013,6
1510,Oaxaca,2977,2977.0,2013,6
1511,Puebla,365,134.0,2013,6
1512,Quintana roo,2026,1877.0,2013,6
1513,San luis potosi,1676,1568.0,2013,6
1514,Sinaloa,4378,4197.0,2013,6
1515,Sonora,107,23.0,2013,6
1516,Tabasco,4664,4664.0,2013,6
1517,Tamaulipas,740,718.0,2013,6
1518,Veracruz,20883,20501.0,2013,6
1519,Yucatan,593,593.0,2013,6
1520,Total,125524,123745.0,2013,6
1521,Campeche,2622,2580.0,2013,7
1522,Chiapas,39436,39436.0,2013,7
1523,Chihuahua,26,26.0,2013,7
1524,Guerrero,123,123.0,2013,7
1525,Hidalgo,4638,4638.0,2013,7
1526,Jalisco,1768,1768.0,2013,7
1527,Michoacan,60,60.0,2013,7
1528,Nayarit,38447,38374.0,2013,7
1529,Oaxaca,2977,2977.0,2013,7
1530,Puebla,365,332.0,2013,7
1531,Quintana roo,2026,1877.0,2013,7
1532,San luis potosi,1676,1568.0,2013,7
1533,Sinaloa,4378,4197.0,2013,7
1534,Sonora,107,23.0,2013,7
1535,Tabasco,4664,4664.0,2013,7
1536,Tamaulipas,740,718.0,2013,7
1537,Veracruz,20883,20591.0,2013,7
1538,Yucatan,593,593.0,2013,7
1539,Total,125528,124545.0,2013,7
1540,Campeche,2622,2580.0,2013,8
1541,Chiapas,39436,39436.0,2013,8
1542,Chihuahua,26,26.0,2013,8
1543,Guerrero,123,123.0,2013,8
1544,Hidalgo,4638,4638.0,2013,8
1545,Jalisco,1768,1768.0,2013,8
1546,Michoacan,60,60.0,2013,8
1547,Nayarit,38447,38374.0,2013,8
1548,Oaxaca,2977,2977.0,2013,8
1549,Puebla,365,332.0,2013,8
1550,Quintana roo,2026,1877.0,2013,8
1551,San luis potosi,1676,1568.0,2013,8
1552,Sinaloa,4378,4197.0,2013,8
1553,Sonora,107,23.0,2013,8
1554,Tabasco,4664,4664.0,2013,8
1555,Tamaulipas,740,718.0,2013,8
1556,Veracruz,20883,20611.0,2013,8
1557,Yucatan,593,593.0,2013,8
1558,Total,125528,124565.0,2013,8
1559,Campeche,2622,2580.0,2013,9
1560,Chiapas,39436,39436.0,2013,9
1561,Chihuahua,26,26.0,2013,9
1562,Guerrero,123,123.0,2013,9
1563,Hidalgo,4638,4638.0,2013,9
1564,Jalisco,1768,1768.0,2013,9
1565,Michoacan,60,60.0,2013,9
1566,Nayarit,38447,38374.0,2013,9
1567,Oaxaca,2977,2977.0,2013,9
1568,Puebla,365,332.0,2013,9
1569,Quintana roo,2026,1877.0,2013,9
1570,San luis potosi,1676,1568.0,2013,9
1571,Sinaloa,4378,4197.0,2013,9
1572,Sonora,107,23.0,2013,9
1573,Tabasco,4664,4664.0,2013,9
1574,Tamaulipas,740,718.0,2013,9
1575,Veracruz,20883,20673.0,2013,9
1576,Yucatan,593,593.0,2013,9
1577,Total,125528,124627.0,2013,9
1578,Campeche,2622,2580.0,2013,12
1579,Chiapas,39436,39436.0,2013,12
1580,Chihuahua,26,26.0,2013,12
1581,Guerrero,123,123.0,2013,12
1582,Hidalgo,4638,4638.0,2013,12
1583,Jalisco,1768,1768.0,2013,12
1584,Michoacan,60,60.0,2013,12
1585,Nayarit,38447,38374.0,2013,12
1586,Oaxaca,2977,2977.0,2013,12
1587,Puebla,365,332.0,2013,12
1588,Quintana roo,2026,1877.0,2013,12
1589,San luis potosi,1676,1568.0,2013,12
1590,Sinaloa,4378,4197.0,2013,12
1591,Sonora,107,23.0,2013,12
1592,Tabasco,4664,4664.0,2013,12
1593,Tamaulipas,740,718.0,2013,12
1594,Veracruz,20883,20673.0,2013,12
1595,Yucatan,593,593.0,2013,12
1596,Total,125528,124627.0,2013,12
1597,Campeche,2930,267.0,2014,1
1598,Chiapas,40958,942.0,2014,1
1599,Nayarit,36055,328.0,2014,1
1600,Quintana roo,1965,58.0,2014,1
1601,Sinaloa,3658,30.0,2014,1
1602,Veracruz,20400,489.0,2014,1
1603,Total,120098,2114.0,2014,1
1604,Campeche,2930,990.0,2014,2
1605,Chiapas,41161,8455.0,2014,2
1606,Hidalgo,3606,3278.0,2014,2
1607,Jalisco,1736,602.0,2014,2
1608,Michoacan,194,13.0,2014,2
1609,Nayarit,36055,23243.0,2014,2
1610,Oaxaca,3131,193.0,2014,2
1611,Quintana roo,2357,840.0,2014,2
1612,San luis potosi,1334,96.0,2014,2
1613,Sinaloa,3658,1964.0,2014,2
1614,Tabasco,4243,837.0,2014,2
1615,Veracruz,22439,3989.0,2014,2
1616,Yucatan,551,4.0,2014,2
1617,Total,124967,44504.0,2014,2
1618,Campeche,2930,1115.0,2014,3
1619,Chiapas,41181,29267.0,2014,3
1620,Hidalgo,3734,3336.0,2014,3
1621,Jalisco,1838,1442.0,2014,3
1622,Michoacan,194,31.0,2014,3
1623,Nayarit,36055,32870.0,2014,3
1624,Oaxaca,3239,1461.0,2014,3
1625,Quintana roo,2368,1691.0,2014,3
1626,San luis potosi,1360,802.0,2014,3
1627,Sinaloa,4713,4104.0,2014,3
1628,Tabasco,4546,1503.0,2014,3
1629,Veracruz,22493,5678.0,2014,3
1630,Yucatan,551,510.0,2014,3
1631,Total,126905,83809.0,2014,3
1632,Campeche,2930,2737.0,2014,4
1633,Chiapas,41181,37820.0,2014,4
1634,Chihuahua,47,32.0,2014,4
1635,Guerrero,137,64.0,2014,4
1636,Hidalgo,3734,3351.0,2014,4
1637,Jalisco,1838,1662.0,2014,4
1638,Michoacan,194,88.0,2014,4
1639,Nayarit,36055,32870.0,2014,4
1640,Oaxaca,3239,2656.0,2014,4
1641,Puebla,392,28.0,2014,4
1642,Quintana roo,2368,1960.0,2014,4
1643,San luis potosi,1360,1315.0,2014,4
1644,Sinaloa,4713,4104.0,2014,4
1645,Tabasco,4646,2836.0,2014,4
1646,Tamaulipas,1008,410.0,2014,4
1647,Veracruz,22493,14535.0,2014,4
1648,Yucatan,563,540.0,2014,4
1649,Total,127018,107007.0,2014,4
1650,Campeche,2930,2890.0,2014,5
1651,Chiapas,41181,40076.0,2014,5
1652,Chihuahua,47,32.0,2014,5
1653,Guerrero,137,106.0,2014,5
1654,Hidalgo,3734,3363.0,2014,5
1655,Jalisco,1838,1720.0,2014,5
1656,Michoacan,194,168.0,2014,5
1657,Nayarit,36055,32871.0,2014,5
1658,Oaxaca,3239,3239.0,2014,5
1659,Puebla,392,89.0,2014,5
1660,Quintana roo,2368,2069.0,2014,5
1661,San luis potosi,1360,1315.0,2014,5
1662,Sinaloa,4713,4104.0,2014,5
1663,Tabasco,4691,3684.0,2014,5
1664,Tamaulipas,1008,738.0,2014,5
1665,Veracruz,22493,21456.0,2014,5
1666,Yucatan,563,540.0,2014,5
1667,Total,127063,118459.0,2014,5
1668,Campeche,2930,2904.0,2014,6
1669,Chiapas,41181,41181.0,2014,6
1670,Chihuahua,47,32.0,2014,6
1671,Guerrero,137,137.0,2014,6
1672,Hidalgo,3734,3450.0,2014,6
1673,Jalisco,1838,1722.0,2014,6
1674,Michoacan,194,186.0,2014,6
1675,Nayarit,36055,32871.0,2014,6
1676,Oaxaca,3239,3239.0,2014,6
1677,Puebla,392,276.0,2014,6
1678,Quintana roo,2368,2087.0,2014,6
1679,San luis potosi,1360,1315.0,2014,6
1680,Sinaloa,4713,4204.0,2014,6
1681,Sonora,120,120.0,2014,6
1682,Tabasco,4691,3734.0,2014,6
1683,Tamaulipas,1008,738.0,2014,6
1684,Veracruz,22493,21679.0,2014,6
1685,Yucatan,563,540.0,2014,6
1686,Total,127063,120416.0,2014,6
1687,Campeche,2930,2904.0,2014,7
1688,Chiapas,41181,41181.0,2014,7
1689,Chihuahua,47,32.0,2014,7
1690,Guerrero,137,137.0,2014,7
1691,Hidalgo,3734,3734.0,2014,7
1692,Jalisco,1838,1722.0,2014,7
1693,Michoacan,194,186.0,2014,7
1694,Nayarit,36055,32871.0,2014,7
1695,Oaxaca,3239,3239.0,2014,7
1696,Puebla,392,372.0,2014,7
1697,Quintana roo,2368,2087.0,2014,7
1698,San luis potosi,1360,1315.0,2014,7
1699,Sinaloa,4713,4204.0,2014,7
1700,Sonora,120,120.0,2014,7
1701,Tabasco,4691,3734.0,2014,7
1702,Tamaulipas,1008,738.0,2014,7
1703,Veracruz,22493,22451.0,2014,7
1704,Yucatan,563,540.0,2014,7
1705,Total,127063,121568.0,2014,7
1706,Campeche,2930,2904.0,2014,8
1707,Chiapas,41181,41181.0,2014,8
1708,Chihuahua,47,32.0,2014,8
1709,Guerrero,137,137.0,2014,8
1710,Hidalgo,3734,3734.0,2014,8
1711,Jalisco,1838,1722.0,2014,8
1712,Michoacan,194,186.0,2014,8
1713,Nayarit,36055,32871.0,2014,8
1714,Oaxaca,3239,3239.0,2014,8
1715,Puebla,392,391.0,2014,8
1716,Quintana roo,2368,2096.0,2014,8
1717,San luis potosi,1360,1315.0,2014,8
1718,Sinaloa,4713,4204.0,2014,8
1719,Sonora,120,120.0,2014,8
1720,Tabasco,4691,3734.0,2014,8
1721,Tamaulipas,1008,758.0,2014,8
1722,Veracruz,22493,22451.0,2014,8
1723,Yucatan,563,540.0,2014,8
1724,Total,127063,121616.0,2014,8
1725,Campeche,2930,2904.0,2014,9
1726,Chiapas,41181,41181.0,2014,9
1727,Chihuahua,47,32.0,2014,9
1728,Guerrero,137,137.0,2014,9
1729,Hidalgo,3734,3734.0,2014,9
1730,Jalisco,1838,1722.0,2014,9
1731,Michoacan,194,186.0,2014,9
1732,Nayarit,36055,32871.0,2014,9
1733,Oaxaca,3239,3239.0,2014,9
1734,Puebla,392,392.0,2014,9
1735,Quintana roo,2368,2096.0,2014,9
1736,San luis potosi,1360,1315.0,2014,9
1737,Sinaloa,4713,4204.0,2014,9
1738,Sonora,120,120.0,2014,9
1739,Tabasco,4691,3734.0,2014,9
1740,Tamaulipas,1008,948.0,2014,9
1741,Veracruz,22493,22454.0,2014,9
1742,Yucatan,563,540.0,2014,9
1743,Total,127063,121810.0,2014,9
1744,Campeche,2930,2904.0,2014,12
1745,Chiapas,41181,41181.0,2014,12
1746,Chihuahua,47,32.0,2014,12
1747,Guerrero,137,137.0,2014,12
1748,Hidalgo,3734,3734.0,2014,12
1749,Jalisco,1838,1722.0,2014,12
1750,Michoacan,194,186.0,2014,12
1751,Nayarit,36055,32871.0,2014,12
1752,Oaxaca,3239,3239.0,2014,12
1753,Puebla,392,392.0,2014,12
1754,Quintana roo,2368,2096.0,2014,12
1755,San luis potosi,1360,1315.0,2014,12
1756,Sinaloa,4713,4204.0,2014,12
1757,Sonora,120,120.0,2014,12
1758,Tabasco,4691,3734.0,2014,12
1759,Tamaulipas,1008,948.0,2014,12
1760,Veracruz,22493,22454.0,2014,12
1761,Yucatan,563,540.0,2014,12
1762,Total,127063,121810.0,2014,12
1763,Campeche,1896,600.0,2015,1
1764,Hidalgo,3316,897.0,2015,1
1765,Oaxaca,3790,261.0,2015,1
1766,Quintana roo,3287,100.0,2015,1
1767,San luis potosi,4346,191.0,2015,1
1768,Sinaloa,2234,295.0,2015,1
1769,Sonora,89,30.0,2015,1
1770,Tamaulipas,864,73.0,2015,1
1771,Veracruz,19066,1174.0,2015,1
1772,Yucatan,527,159.0,2015,1
1773,Total,117259,3780.0,2015,1
1774,Campeche,2063,1698.0,2015,2
1775,Chiapas,41403,6665.0,2015,2
1776,Guerrero,213,30.0,2015,2
1777,Hidalgo,3477,3196.0,2015,2
1778,Michoacan,62,20.0,2015,2
1779,Nayarit,32700,918.0,2015,2
1780,Oaxaca,3832,841.0,2015,2
1781,Quintana roo,3810,527.0,2015,2
1782,San luis potosi,4346,966.0,2015,2
1783,Sinaloa,2237,432.0,2015,2
1784,Sonora,112,30.0,2015,2
1785,Tabasco,3622,782.0,2015,2
1786,Tamaulipas,1290,392.0,2015,2
1787,Veracruz,22322,2418.0,2015,2
1788,Yucatan,552,442.0,2015,2
1789,Total,123947,19358.0,2015,2
1790,Campeche,2063,1880.0,2015,3
1791,Chiapas,41419,22948.0,2015,3
1792,Guerrero,213,40.0,2015,3
1793,Hidalgo,3655,3196.0,2015,3
1794,Jalisco,1553,488.0,2015,3
1795,Michoacan,62,55.0,2015,3
1796,Nayarit,34161,18906.0,2015,3
1797,Oaxaca,3832,2215.0,2015,3
1798,Quintana roo,3863,1318.0,2015,3
1799,San luis potosi,4346,3610.0,2015,3
1800,Sinaloa,2408,1906.0,2015,3
1801,Sonora,112,30.0,2015,3
1802,Tabasco,4414,2083.0,2015,3
1803,Tamaulipas,1411,684.0,2015,3
1804,Veracruz,22564,5646.0,2015,3
1805,Yucatan,552,482.0,2015,3
1806,Total,127011,65488.0,2015,3
1807,Campeche,2064,2056.0,2015,4
1808,Chiapas,41419,38703.0,2015,4
1809,Guerrero,213,175.0,2015,4
1810,Hidalgo,3655,3354.0,2015,4
1811,Jalisco,1553,865.0,2015,4
1812,Michoacan,62,62.0,2015,4
1813,Nayarit,34161,19394.0,2015,4
1814,Oaxaca,3832,3459.0,2015,4
1815,Puebla,416,6.0,2015,4
1816,Quintana roo,3863,2413.0,2015,4
1817,San luis potosi,4346,4341.0,2015,4
1818,Sinaloa,2408,1906.0,2015,4
1819,Sonora,112,30.0,2015,4
1820,Tabasco,4416,3322.0,2015,4
1821,Tamaulipas,1411,875.0,2015,4
1822,Veracruz,22564,13426.0,2015,4
1823,Yucatan,552,522.0,2015,4
1824,Total,127090,94909.0,2015,4
1825,Campeche,2064,2056.0,2015,5
1826,Chiapas,41419,41419.0,2015,5
1827,Chihuahua,44,44.0,2015,5
1828,Guerrero,213,213.0,2015,5
1829,Hidalgo,3655,3476.0,2015,5
1830,Jalisco,1553,1543.0,2015,5
1831,Michoacan,62,62.0,2015,5
1832,Nayarit,34161,19840.0,2015,5
1833,Oaxaca,3832,3676.0,2015,5
1834,Puebla,416,6.0,2015,5
1835,Quintana roo,3863,2978.0,2015,5
1836,San luis potosi,4346,4341.0,2015,5
1837,Sinaloa,2408,2405.0,2015,5
1838,Sonora,112,30.0,2015,5
1839,Tabasco,4416,3694.0,2015,5
1840,Tamaulipas,1411,875.0,2015,5
1841,Veracruz,22564,19036.0,2015,5
1842,Yucatan,552,522.0,2015,5
1843,Total,127090,106216.0,2015,5
1844,Campeche,2064,2056.0,2015,6
1845,Chiapas,41419,41419.0,2015,6
1846,Chihuahua,44,44.0,2015,6
1847,Guerrero,213,213.0,2015,6
1848,Hidalgo,3655,3598.0,2015,6
1849,Jalisco,1553,1543.0,2015,6
1850,Michoacan,62,62.0,2015,6
1851,Nayarit,34161,19840.0,2015,6
1852,Oaxaca,3832,3676.0,2015,6
1853,Puebla,416,294.0,2015,6
1854,Quintana roo,3863,3563.0,2015,6
1855,San luis potosi,4346,4341.0,2015,6
1856,Sinaloa,2408,2405.0,2015,6
1857,Sonora,112,53.0,2015,6
1858,Tabasco,4416,4405.0,2015,6
1859,Tamaulipas,1411,875.0,2015,6
1860,Veracruz,22564,22388.0,2015,6
1861,Yucatan,552,522.0,2015,6
1862,Total,127090,111296.0,2015,6
1863,Campeche,2064,2056.0,2015,7
1864,Chiapas,41419,41419.0,2015,7
1865,Chihuahua,44,44.0,2015,7
1866,Guerrero,213,213.0,2015,7
1867,Hidalgo,3655,3655.0,2015,7
1868,Jalisco,1553,1543.0,2015,7
1869,Michoacan,62,62.0,2015,7
1870,Nayarit,34161,19840.0,2015,7
1871,Oaxaca,3832,3676.0,2015,7
1872,Puebla,416,416.0,2015,7
1873,Quintana roo,3863,3563.0,2015,7
1874,San luis potosi,4346,4341.0,2015,7
1875,Sinaloa,2408,2405.0,2015,7
1876,Sonora,112,53.0,2015,7
1877,Tabasco,4416,4405.0,2015,7
1878,Tamaulipas,1411,1358.0,2015,7
1879,Veracruz,22564,22434.0,2015,7
1880,Yucatan,552,522.0,2015,7
1881,Total,127090,112004.0,2015,7
1882,Campeche,2064,2056.0,2015,8
1883,Chiapas,41419,41419.0,2015,8
1884,Chihuahua,44,44.0,2015,8
1885,Guerrero,213,213.0,2015,8
1886,Hidalgo,3655,3655.0,2015,8
1887,Jalisco,1553,1543.0,2015,8
1888,Michoacan,62,62.0,2015,8
1889,Nayarit,34161,19840.0,2015,8
1890,Oaxaca,3832,3676.0,2015,8
1891,Puebla,416,416.0,2015,8
1892,Quintana roo,3863,3563.0,2015,8
1893,San luis potosi,4346,4341.0,2015,8
1894,Sinaloa,2408,2405.0,2015,8
1895,Sonora,112,53.0,2015,8
1896,Tabasco,4416,4405.0,2015,8
1897,Tamaulipas,1411,1358.0,2015,8
1898,Veracruz,22564,22468.0,2015,8
1899,Yucatan,552,522.0,2015,8
1900,Total,127090,112039.0,2015,8
1901,Campeche,2064,2056.0,2015,9
1902,Chiapas,41419,41419.0,2015,9
1903,Chihuahua,44,44.0,2015,9
1904,Guerrero,213,213.0,2015,9
1905,Hidalgo,3655,3655.0,2015,9
1906,Jalisco,1553,1543.0,2015,9
1907,Michoacan,62,62.0,2015,9
1908,Nayarit,34161,19840.0,2015,9
1909,Oaxaca,3832,3676.0,2015,9
1910,Puebla,416,416.0,2015,9
1911,Quintana roo,3863,3563.0,2015,9
1912,San luis potosi,4346,4341.0,2015,9
1913,Sinaloa,2408,2405.0,2015,9
1914,Sonora,112,53.0,2015,9
1915,Tabasco,4416,4405.0,2015,9
1916,Tamaulipas,1411,1358.0,2015,9
1917,Veracruz,22564,22506.0,2015,9
1918,Yucatan,552,552.0,2015,9
1919,Total,127090,112106.0,2015,9
1920,Campeche,2064,2056.0,2015,12
1921,Chiapas,41419,41419.0,2015,12
1922,Chihuahua,44,44.0,2015,12
1923,Guerrero,213,213.0,2015,12
1924,Hidalgo,3655,3655.0,2015,12
1925,Jalisco,1553,1543.0,2015,12
1926,Michoacan,62,62.0,2015,12
1927,Nayarit,34161,19840.0,2015,12
1928,Oaxaca,3832,3676.0,2015,12
1929,Puebla,416,416.0,2015,12
1930,Quintana roo,3863,3563.0,2015,12
1931,San luis potosi,4346,4341.0,2015,12
1932,Sinaloa,2408,2405.0,2015,12
1933,Sonora,112,53.0,2015,12
1934,Tabasco,4416,4405.0,2015,12
1935,Tamaulipas,1411,1358.0,2015,12
1936,Veracruz,22564,22506.0,2015,12
1937,Yucatan,552,552.0,2015,12
1938,Total,127090,112106.0,2015,12
1939,Campeche,2406,2256.0,2016,1
1940,Chiapas,41364,847.0,2016,1
1941,Hidalgo,2762,1648.0,2016,1
1942,San luis potosi,1635,709.0,2016,1
1943,Tamaulipas,505,180.0,2016,1
1944,Veracruz,18662,516.0,2016,1
1945,Total,112778,6156.0,2016,1
1946,Campeche,2580,2390.0,2016,2
1947,Chiapas,41380,15872.0,2016,2
1948,Hidalgo,2762,2613.0,2016,2
1949,Nayarit,34325,11812.0,2016,2
1950,Oaxaca,3130,153.0,2016,2
1951,Quintana roo,3520,330.0,2016,2
1952,San luis potosi,1635,1340.0,2016,2
1953,Sinaloa,1518,475.0,2016,2
1954,Tabasco,3283,150.0,2016,2
1955,Tamaulipas,511,469.0,2016,2
1956,Veracruz,21056,5837.0,2016,2
1957,Yucatan,526,45.0,2016,2
1958,Total,118249,41486.0,2016,2
1959,Campeche,2580,2390.0,2016,3
1960,Chiapas,41380,28645.0,2016,3
1961,Guerrero,231,115.0,2016,3
1962,Hidalgo,2882,2613.0,2016,3
1963,Nayarit,34325,33508.0,2016,3
1964,Oaxaca,3130,1505.0,2016,3
1965,Quintana roo,3858,1340.0,2016,3
1966,San luis potosi,1635,1632.0,2016,3
1967,Sinaloa,1518,1416.0,2016,3
1968,Tabasco,3535,1722.0,2016,3
1969,Tamaulipas,511,508.0,2016,3
1970,Veracruz,21952,6724.0,2016,3
1971,Yucatan,526,248.0,2016,3
1972,Total,120295,82367.0,2016,3
1973,Campeche,2580,2564.0,2016,4
1974,Chiapas,41380,39522.0,2016,4
1975,Guerrero,231,177.0,2016,4
1976,Hidalgo,2882,2775.0,2016,4
1977,Jalisco,1761,885.0,2016,4
1978,Nayarit,34325,33508.0,2016,4
1979,Oaxaca,3130,2953.0,2016,4
1980,Puebla,397,51.0,2016,4
1981,Quintana roo,3864,1530.0,2016,4
1982,San luis potosi,1635,1632.0,2016,4
1983,Sinaloa,1518,1518.0,2016,4
1984,Tabasco,3535,3290.0,2016,4
1985,Tamaulipas,511,511.0,2016,4
1986,Veracruz,21953,12444.0,2016,4
