,Estado,Año,Mes,SPI
25003,Texas,1982,11,1.39
25004,Texas,1982,12,1.4
25005,Texas,1983,1,-2
25006,Texas,1983,2,-2
25007,Texas,1983,3,-2
25008,Texas,1983,4,-2
25009,Texas,1983,5,-2
25010,Texas,1983,6,-2
25011,Texas,1983,7,-2
25012,Texas,1983,8,-2
25013,Texas,1983,9,-2
25014,Texas,1983,10,-2
25015,Texas,1983,11,-2
25016,Texas,1983,12,-0.87
25017,Texas,1984,1,-2
25018,Texas,1984,2,-2
25019,Texas,1984,3,-2
25020,Texas,1984,4,-2
25021,Texas,1984,5,-2
25022,Texas,1984,6,-2
25023,Texas,1984,7,-2
25024,Texas,1984,8,-2
25025,Texas,1984,9,-2
25026,Texas,1984,10,-2
25027,Texas,1984,11,-2
25028,Texas,1984,12,-2
25029,Texas,1985,1,-2
25030,Texas,1985,2,-2
25031,Texas,1985,3,-2
25032,Texas,1985,4,-2
25033,Texas,1985,5,-2
25034,Texas,1985,6,-2
25035,Texas,1985,7,-2
25036,Texas,1985,8,-2
25037,Texas,1985,9,-2
25038,Texas,1985,10,-2
25039,Texas,1985,11,-2
25040,Texas,1985,12,-2
25041,Texas,1986,1,-2
25042,Texas,1986,2,-2
25043,Texas,1986,3,-2
25044,Texas,1986,4,-2
25045,Texas,1986,5,-2
25046,Texas,1986,6,-2
25047,Texas,1986,7,-2
25048,Texas,1986,8,-2
25049,Texas,1986,9,-2
25050,Texas,1986,10,-2
25051,Texas,1986,11,-2
25052,Texas,1986,12,-2
25053,Texas,1987,1,-2
25054,Texas,1987,2,-2
25055,Texas,1987,3,-2
25056,Texas,1987,4,-2
25057,Texas,1987,5,-2
25058,Texas,1987,6,-2
25059,Texas,1987,7,-2
25060,Texas,1987,8,-2
25061,Texas,1987,9,-2
25062,Texas,1987,10,-2
25063,Texas,1987,11,-2
25064,Texas,1987,12,-2
25065,Texas,1988,1,-2
25066,Texas,1988,2,-2
25067,Texas,1988,3,-2
25068,Texas,1988,4,-2
25069,Texas,1988,5,-2
25070,Texas,1988,6,-2
25071,Texas,1988,7,-2
25072,Texas,1988,8,-2
25073,Texas,1988,9,-2
25074,Texas,1988,10,-2
25075,Texas,1988,11,-2
25076,Texas,1988,12,-2
25077,Texas,1989,1,-2
25078,Texas,1989,2,-2
25079,Texas,1989,3,-2
25080,Texas,1989,4,-2
25081,Texas,1989,5,-2
25082,Texas,1989,6,-2
25083,Texas,1989,7,-2
25084,Texas,1989,8,-2
25085,Texas,1989,9,-2
25086,Texas,1989,10,-2
25087,Texas,1989,11,-2
25088,Texas,1989,12,-2
25089,Texas,1990,1,-2
25090,Texas,1990,2,-2
25091,Texas,1990,3,-2
25092,Texas,1990,4,-2
25093,Texas,1990,5,-2
25094,Texas,1990,6,-2
25095,Texas,1990,7,-2
25096,Texas,1990,8,-2
25097,Texas,1990,9,-2
25098,Texas,1990,10,-2
25099,Texas,1990,11,-2
25100,Texas,1990,12,-2
25101,Texas,1991,1,-2
25102,Texas,1991,2,-2
25103,Texas,1991,3,-2
25104,Texas,1991,4,-2
25105,Texas,1991,5,-2
25106,Texas,1991,6,-2
25107,Texas,1991,7,-2
25108,Texas,1991,8,-2
25109,Texas,1991,9,-2
25110,Texas,1991,10,-2
25111,Texas,1991,11,-2
25112,Texas,1991,12,-2
25113,Texas,1992,1,-2
25114,Texas,1992,2,-2
25115,Texas,1992,3,-2
25116,Texas,1992,4,-2
25117,Texas,1992,5,-2
25118,Texas,1992,6,-2
25119,Texas,1992,7,-2
25120,Texas,1992,8,-2
25121,Texas,1992,9,-2
25122,Texas,1992,10,-2
25123,Texas,1992,11,-2
25124,Texas,1992,12,-2
25125,Texas,1993,1,-2
25126,Texas,1993,2,-2
25127,Texas,1993,3,-2
25128,Texas,1993,4,-2
25129,Texas,1993,5,-2
25130,Texas,1993,6,-2
25131,Texas,1993,7,-2
25132,Texas,1993,8,-2
25133,Texas,1993,9,-2
25134,Texas,1993,10,-2
25135,Texas,1993,11,-2
25136,Texas,1993,12,-2
25137,Texas,1994,1,-0.46
25138,Texas,1994,2,1.46
25139,Texas,1994,3,-0.04
25140,Texas,1994,4,-0.54
25141,Texas,1994,5,0.88
25142,Texas,1994,6,-0.78
25143,Texas,1994,7,-0.93
25144,Texas,1994,8,-0.8
25145,Texas,1994,9,-1.07
25146,Texas,1994,10,0.2
25147,Texas,1994,11,-0.46
25148,Texas,1994,12,-0.4
25149,Texas,1995,1,-0.46
25150,Texas,1995,2,-0.43
25151,Texas,1995,3,-1.07
25152,Texas,1995,4,0.53
25153,Texas,1995,5,-1.56
25154,Texas,1995,6,-1.19
25155,Texas,1995,7,-0.93
25156,Texas,1995,8,-0.8
25157,Texas,1995,9,-1.07
25158,Texas,1995,10,-0.82
25159,Texas,1995,11,-0.46
25160,Texas,1995,12,0.07
25161,Texas,1996,1,-0.46
25162,Texas,1996,2,-0.43
25163,Texas,1996,3,0.58
25164,Texas,1996,4,-1.07
25165,Texas,1996,5,-1.56
25166,Texas,1996,6,-1.19
25167,Texas,1996,7,-0.93
25168,Texas,1996,8,-0.8
25169,Texas,1996,9,-1.07
25170,Texas,1996,10,-0.82
25171,Texas,1996,11,-0.46
25172,Texas,1996,12,-1.05
25173,Texas,1997,1,-0.46
25174,Texas,1997,2,-0.43
25175,Texas,1997,3,1.41
25176,Texas,1997,4,-0.32
25177,Texas,1997,5,-0.54
25178,Texas,1997,6,-0.02
25179,Texas,1997,7,-0.93
25180,Texas,1997,8,-0.54
25181,Texas,1997,9,0.01
25182,Texas,1997,10,-0.82
25183,Texas,1997,11,-0.46
25184,Texas,1997,12,-2
25185,Texas,1998,1,-0.46
25186,Texas,1998,2,-0.43
25187,Texas,1998,3,-1.07
25188,Texas,1998,4,-1.07
25189,Texas,1998,5,-1.26
25190,Texas,1998,6,-1.19
25191,Texas,1998,7,-0.93
25192,Texas,1998,8,1.01
25193,Texas,1998,9,0.04
25194,Texas,1998,10,-0.26
25195,Texas,1998,11,0.66
25196,Texas,1998,12,-0.16
25197,Texas,1999,1,-0.39
25198,Texas,1999,2,-0.43
25199,Texas,1999,3,0.14
25200,Texas,1999,4,-0.6
25201,Texas,1999,5,-1.52
25202,Texas,1999,6,0.97
25203,Texas,1999,7,-0.06
25204,Texas,1999,8,0.8
25205,Texas,1999,9,-1.07
25206,Texas,1999,10,-0.38
25207,Texas,1999,11,-0.46
25208,Texas,1999,12,-1.05
25209,Texas,2000,1,-0.46
25210,Texas,2000,2,1.38
25211,Texas,2000,3,-0.4
25212,Texas,2000,4,-0.09
25213,Texas,2000,5,-1.5
25214,Texas,2000,6,0.84
25215,Texas,2000,7,-0.7
25216,Texas,2000,8,-0.23
25217,Texas,2000,9,0.82
25218,Texas,2000,10,1.15
25219,Texas,2000,11,0.91
25220,Texas,2000,12,0.36
25221,Texas,2001,1,1.19
25222,Texas,2001,2,0.53
25223,Texas,2001,3,-0.07
25224,Texas,2001,4,-0.1
25225,Texas,2001,5,0.06
25226,Texas,2001,6,-1.14
25227,Texas,2001,7,0.14
25228,Texas,2001,8,0.01
25229,Texas,2001,9,0.45
25230,Texas,2001,10,-0.53
25231,Texas,2001,11,0.25
25232,Texas,2001,12,-0.74
25233,Texas,2002,1,-0.46
25234,Texas,2002,2,-0.43
25235,Texas,2002,3,-1.07
25236,Texas,2002,4,0.02
25237,Texas,2002,5,0.6
25238,Texas,2002,6,0.25
25239,Texas,2002,7,-0.2
25240,Texas,2002,8,-0.8
25241,Texas,2002,9,-0.63
25242,Texas,2002,10,1.37
25243,Texas,2002,11,0.26
25244,Texas,2002,12,0.27
25245,Texas,2003,1,-0.46
25246,Texas,2003,2,-0.32
25247,Texas,2003,3,-0.71
25248,Texas,2003,4,-1.07
25249,Texas,2003,5,0.21
25250,Texas,2003,6,-0.64
25251,Texas,2003,7,1.11
25252,Texas,2003,8,0.13
25253,Texas,2003,9,0.77
25254,Texas,2003,10,1.38
25255,Texas,2003,11,-0.08
25256,Texas,2003,12,-0.87
25257,Texas,2004,1,1.16
25258,Texas,2004,2,0.67
25259,Texas,2004,3,1.54
25260,Texas,2004,4,0.48
25261,Texas,2004,5,-0.01
25262,Texas,2004,6,0.18
25263,Texas,2004,7,0.34
25264,Texas,2004,8,1.19
25265,Texas,2004,9,0.88
25266,Texas,2004,10,-0.1
25267,Texas,2004,11,1.64
25268,Texas,2004,12,0.12
25269,Texas,2005,1,0.92
25270,Texas,2005,2,0.94
25271,Texas,2005,3,0.77
25272,Texas,2005,4,-1.07
25273,Texas,2005,5,0.66
25274,Texas,2005,6,-0.86
25275,Texas,2005,7,2.38
25276,Texas,2005,8,0.87
25277,Texas,2005,9,-0.99
25278,Texas,2005,10,1.68
25279,Texas,2005,11,-0.46
25280,Texas,2005,12,-0.64
25281,Texas,2006,1,-0.46
25282,Texas,2006,2,-0.43
25283,Texas,2006,3,-0.9
25284,Texas,2006,4,0.05
25285,Texas,2006,5,0.38
25286,Texas,2006,6,0.32
25287,Texas,2006,7,-0.93
25288,Texas,2006,8,-0.13
25289,Texas,2006,9,0.62
25290,Texas,2006,10,0.24
25291,Texas,2006,11,-0.46
25292,Texas,2006,12,-0.02
25293,Texas,2007,1,1.82
25294,Texas,2007,2,-0.28
25295,Texas,2007,3,1.58
25296,Texas,2007,4,0.9
25297,Texas,2007,5,1.13
25298,Texas,2007,6,0.87
25299,Texas,2007,7,1.14
25300,Texas,2007,8,-0.8
25301,Texas,2007,9,-0.37
25302,Texas,2007,10,-0.38
25303,Texas,2007,11,0.86
25304,Texas,2007,12,-0.11
25305,Texas,2008,1,-0.13
25306,Texas,2008,2,-0.43
25307,Texas,2008,3,0.1
25308,Texas,2008,4,-0.82
25309,Texas,2008,5,-1.22
25310,Texas,2008,6,1.11
25311,Texas,2008,7,0.46
25312,Texas,2008,8,2.31
25313,Texas,2008,9,-0.89
25314,Texas,2008,10,-0.73
25315,Texas,2008,11,-0.46
25316,Texas,2008,12,-0.64
25317,Texas,2009,1,-0.46
25318,Texas,2009,2,-0.43
25319,Texas,2009,3,0.97
25320,Texas,2009,4,0.83
25321,Texas,2009,5,-0.06
25322,Texas,2009,6,-0.78
25323,Texas,2009,7,-0.76
25324,Texas,2009,8,-0.68
25325,Texas,2009,9,0.87
25326,Texas,2009,10,0.08
25327,Texas,2009,11,0.85
25328,Texas,2009,12,1.05
25329,Texas,2010,1,1.62
25330,Texas,2010,2,1.66
25331,Texas,2010,3,0.35
25332,Texas,2010,4,1.44
25333,Texas,2010,5,1.31
25334,Texas,2010,6,-0.18
25335,Texas,2010,7,2.38
25336,Texas,2010,8,0.18
25337,Texas,2010,9,0.66
25338,Texas,2010,10,-0.82
25339,Texas,2010,11,-0.46
25340,Texas,2010,12,-1.05
25341,Texas,2011,1,0.18
25342,Texas,2011,2,-0.38
25343,Texas,2011,3,-1.07
25344,Texas,2011,4,-1.07
25345,Texas,2011,5,-0.7
25346,Texas,2011,6,-0.74
25347,Texas,2011,7,-0.28
25348,Texas,2011,8,1
25349,Texas,2011,9,-0.26
25350,Texas,2011,10,0.53
25351,Texas,2011,11,0.2
25352,Texas,2011,12,1.07
25353,Texas,2012,1,0.97
25354,Texas,2012,2,1.07
25355,Texas,2012,3,0.58
25356,Texas,2012,4,0.24
25357,Texas,2012,5,1.31
25358,Texas,2012,6,-1.19
25359,Texas,2012,7,0.73
25360,Texas,2012,8,0.16
25361,Texas,2012,9,0.88
25362,Texas,2012,10,-0.77
25363,Texas,2012,11,-0.35
25364,Texas,2012,12,-0.3
25365,Texas,2013,1,1.08
25366,Texas,2013,2,-0.43
25367,Texas,2013,3,-0.86
25368,Texas,2013,4,-0.03
25369,Texas,2013,5,0.56
25370,Texas,2013,6,0.63
25371,Texas,2013,7,0.65
25372,Texas,2013,8,0.11
25373,Texas,2013,9,0.87
25374,Texas,2013,10,0.64
25375,Texas,2013,11,0.42
25376,Texas,2013,12,0.33
25377,Texas,2014,1,-0.46
25378,Texas,2014,2,-0.19
25379,Texas,2014,3,-0.56
25380,Texas,2014,4,-1.01
25381,Texas,2014,5,-0.65
25382,Texas,2014,6,1.51
25383,Texas,2014,7,-0.62
25384,Texas,2014,8,-0.27
25385,Texas,2014,9,1.54
25386,Texas,2014,10,0.36
25387,Texas,2014,11,1.41
25388,Texas,2014,12,-0.58
25389,Texas,2015,1,0.72
25390,Texas,2015,2,0.03
25391,Texas,2015,3,1.57
25392,Texas,2015,4,0.86
25393,Texas,2015,5,1.69
25394,Texas,2015,6,0.76
25395,Texas,2015,7,-0.76
25396,Texas,2015,8,-0.58
25397,Texas,2015,9,-1.04
25398,Texas,2015,10,1.91
25399,Texas,2015,11,-0.02
25400,Texas,2015,12,0.3
25401,Texas,2016,1,0.72
25402,Texas,2016,2,0.55
25403,Texas,2016,3,1.24
25404,Texas,2016,4,0.56
25405,Texas,2016,5,0.14
25406,Texas,2016,6,0.85
25407,Texas,2016,7,-0.36
25408,Texas,2016,8,2.5
25409,Texas,2016,9,0.97
25410,Texas,2016,10,-0.82
25411,Texas,2016,11,1.33
25412,Texas,2016,12,2.13
25413,Texas,2017,1,0.03
25414,Texas,2017,2,1.15
25415,Texas,2017,3,0.43
25416,Texas,2017,4,0.64
25417,Texas,2017,5,1.35
25418,Texas,2017,6,0.69
25419,Texas,2017,7,-0.22
25420,Texas,2017,8,0.31
25421,Texas,2017,9,1.21
25422,Texas,2017,10,0.03
25423,Texas,2017,11,-0.19
25424,Texas,2017,12,1.78
25425,Texas,2018,1,-0.44
25426,Texas,2018,2,0.47
25427,Texas,2018,3,-0.52
25428,Texas,2018,4,-0.92
25429,Texas,2018,5,0.2
25430,Texas,2018,6,-0.78
25431,Texas,2018,7,0.63
25432,Texas,2018,8,0.91
25433,Texas,2018,9,1.48
25434,Texas,2018,10,1.29
25435,Texas,2018,11,-0.16
25436,Texas,2018,12,1.52
25437,Texas,2019,1,-0.03
25438,Texas,2019,2,-0.23
25439,Texas,2019,3,-0.27
25440,Texas,2019,4,0.06
25441,Texas,2019,5,0.98
25442,Texas,2019,6,1.42
25443,Texas,2019,7,-0.05
25444,Texas,2019,8,-0.8
25445,Texas,2019,9,-0.05
25446,Texas,2019,10,-0.04
25447,Texas,2019,11,0.42
25448,Texas,2019,12,-1.05
25449,Texas,2020,1,0.95
25450,Texas,2020,2,0.47
25451,Texas,2020,3,1.35
25452,Texas,2020,4,0.95
25453,Texas,2020,5,0.36
25454,Texas,2020,6,-0.96
25455,Texas,2020,7,0.08
25456,Texas,2020,8,-0.8
25457,Texas,2020,9,1.17
25458,Texas,2020,10,-0.62
25459,Texas,2020,11,-0.45
25460,Texas,2020,12,1.63
25461,Texas,2021,1,0.39
25462,Texas,2021,2,0.98
25463,Texas,2021,3,-0.84
25464,Texas,2021,4,0.4
25465,Texas,2021,5,0.57
25466,Texas,2021,6,-0.35
25467,Texas,2021,7,1.25
25468,Texas,2021,8,0.3
25469,Texas,2021,9,-0.11
25470,Tlaxcala,1951,1,-2
25471,Tlaxcala,1951,2,-1.46
25472,Tlaxcala,1951,3,-1.196666667
25473,Tlaxcala,1951,4,-1.893333333
25474,Tlaxcala,1951,5,-0.983333333
25475,Tlaxcala,1951,6,-0.84
25476,Tlaxcala,1951,7,-0.96
25477,Tlaxcala,1951,8,-1.063333333
25478,Tlaxcala,1951,9,-1.193333333
25479,Tlaxcala,1951,10,-1.793333333
25480,Tlaxcala,1951,11,-1.023333333
25481,Tlaxcala,1951,12,-1.373333333
25482,Tlaxcala,1952,1,-1.043333333
25483,Tlaxcala,1952,2,-1.46
25484,Tlaxcala,1952,3,-1.73
25485,Tlaxcala,1952,4,-0.836666667
25486,Tlaxcala,1952,5,-0.663333333
25487,Tlaxcala,1952,6,-1.133333333
25488,Tlaxcala,1952,7,-1.346666667
25489,Tlaxcala,1952,8,-1.393333333
25490,Tlaxcala,1952,9,-1.526666667
25491,Tlaxcala,1952,10,-1.833333333
25492,Tlaxcala,1952,11,-0.566666667
25493,Tlaxcala,1952,12,-1.373333333
25494,Tlaxcala,1953,1,-1.4
25495,Tlaxcala,1953,2,-1.193333333
25496,Tlaxcala,1953,3,-1.35
25497,Tlaxcala,1953,4,-1.32
25498,Tlaxcala,1953,5,-1.69
25499,Tlaxcala,1953,6,-0.646666667
25500,Tlaxcala,1953,7,-1.366666667
25501,Tlaxcala,1953,8,-0.843333333
25502,Tlaxcala,1953,9,-1.616666667
25503,Tlaxcala,1953,10,-1.113333333
25504,Tlaxcala,1953,11,-1.133333333
25505,Tlaxcala,1953,12,-1.1
25506,Tlaxcala,1954,1,-1.456666667
25507,Tlaxcala,1954,2,-0.906666667
25508,Tlaxcala,1954,3,-1.35
25509,Tlaxcala,1954,4,-1.026666667
25510,Tlaxcala,1954,5,-0.98
25511,Tlaxcala,1954,6,-1.403333333
25512,Tlaxcala,1954,7,-1.46
25513,Tlaxcala,1954,8,-1.403333333
25514,Tlaxcala,1954,9,-1.346666667
25515,Tlaxcala,1954,10,-0.836666667
25516,Tlaxcala,1954,11,-1.27
25517,Tlaxcala,1954,12,-1.373333333
25518,Tlaxcala,1955,1,-1.046666667
25519,Tlaxcala,1955,2,-1.46
25520,Tlaxcala,1955,3,-1.673333333
25521,Tlaxcala,1955,4,-1.6
25522,Tlaxcala,1955,5,-1.246666667
25523,Tlaxcala,1955,6,-1.14
25524,Tlaxcala,1955,7,-1.273333333
25525,Tlaxcala,1955,8,-1.333333333
25526,Tlaxcala,1955,9,-0.623333333
25527,Tlaxcala,1955,10,-1.353333333
25528,Tlaxcala,1955,11,-1.153333333
25529,Tlaxcala,1955,12,-0.893333333
25530,Tlaxcala,1956,1,-1.303333333
25531,Tlaxcala,1956,2,-1.38
25532,Tlaxcala,1956,3,-1.47
25533,Tlaxcala,1956,4,-1.273333333
25534,Tlaxcala,1956,5,-0.856666667
25535,Tlaxcala,1956,6,-0.853333333
25536,Tlaxcala,1956,7,-1.323333333
25537,Tlaxcala,1956,8,-1.71
25538,Tlaxcala,1956,9,-1.273333333
25539,Tlaxcala,1956,10,-1.9
25540,Tlaxcala,1956,11,-1.47
25541,Tlaxcala,1956,12,-1.326666667
25542,Tlaxcala,1957,1,-1.456666667
25543,Tlaxcala,1957,2,-0.816666667
25544,Tlaxcala,1957,3,-1.526666667
25545,Tlaxcala,1957,4,-0.97
25546,Tlaxcala,1957,5,-1.323333333
25547,Tlaxcala,1957,6,-1.473333333
25548,Tlaxcala,1957,7,-1.526666667
25549,Tlaxcala,1957,8,-2.04
25550,Tlaxcala,1957,9,-1.163333333
25551,Tlaxcala,1957,10,-1.473333333
25552,Tlaxcala,1957,11,-1.116666667
25553,Tlaxcala,1957,12,-1.373333333
25554,Tlaxcala,1958,1,-0.446666667
25555,Tlaxcala,1958,2,-1.006666667
25556,Tlaxcala,1958,3,-1.73
25557,Tlaxcala,1958,4,-1.53
25558,Tlaxcala,1958,5,-0.963333333
25559,Tlaxcala,1958,6,-1.26
25560,Tlaxcala,1958,7,-1.376666667
25561,Tlaxcala,1958,8,-1.106666667
25562,Tlaxcala,1958,9,-0.913333333
25563,Tlaxcala,1958,10,-1.353333333
25564,Tlaxcala,1958,11,-0.693333333
25565,Tlaxcala,1958,12,-0.693333333
25566,Tlaxcala,1959,1,-1.256666667
25567,Tlaxcala,1959,2,-1.316666667
25568,Tlaxcala,1959,3,-1.636666667
25569,Tlaxcala,1959,4,-1.363333333
25570,Tlaxcala,1959,5,-1.366666667
25571,Tlaxcala,1959,6,-1.233333333
25572,Tlaxcala,1959,7,-0.993333333
25573,Tlaxcala,1959,8,-1.116666667
25574,Tlaxcala,1959,9,-1.323333333
25575,Tlaxcala,1959,10,-0.653333333
25576,Tlaxcala,1959,11,-1.7
25577,Tlaxcala,1959,12,-1.373333333
25578,Tlaxcala,1960,1,-1.456666667
25579,Tlaxcala,1960,2,-1.356666667
25580,Tlaxcala,1960,3,-1.376666667
25581,Tlaxcala,1960,4,-1.73
25582,Tlaxcala,1960,5,-1.37
25583,Tlaxcala,1960,6,-1.873333333
25584,Tlaxcala,1960,7,-1.113333333
25585,Tlaxcala,1960,8,-1.22
25586,Tlaxcala,1960,9,-1.483333333
25587,Tlaxcala,1960,10,-1.183333333
25588,Tlaxcala,1960,11,-1.526666667
25589,Tlaxcala,1960,12,-1.066666667
25590,Tlaxcala,1961,1,-0.46
25591,Tlaxcala,1961,2,-0.92
25592,Tlaxcala,1961,3,-1.066666667
25593,Tlaxcala,1961,4,-0.94
25594,Tlaxcala,1961,5,-2.343333333
25595,Tlaxcala,1961,6,-0.486666667
25596,Tlaxcala,1961,7,-0.47
25597,Tlaxcala,1961,8,-2
25598,Tlaxcala,1961,9,-1.853333333
25599,Tlaxcala,1961,10,-1.523333333
25600,Tlaxcala,1961,11,-0.903333333
25601,Tlaxcala,1961,12,-0.51
25602,Tlaxcala,1962,1,-0.953333333
25603,Tlaxcala,1962,2,-0.953333333
25604,Tlaxcala,1962,3,-1.143333333
25605,Tlaxcala,1962,4,-0.09
25606,Tlaxcala,1962,5,-0.826666667
25607,Tlaxcala,1962,6,-0.72
25608,Tlaxcala,1962,7,-1.59
25609,Tlaxcala,1962,8,-0.5
25610,Tlaxcala,1962,9,-0.203333333
25611,Tlaxcala,1962,10,-0.566666667
25612,Tlaxcala,1962,11,-0.34
25613,Tlaxcala,1962,12,-0.283333333
25614,Tlaxcala,1963,1,-0.766666667
25615,Tlaxcala,1963,2,-1.056666667
25616,Tlaxcala,1963,3,-0.543333333
25617,Tlaxcala,1963,4,-0.923333333
25618,Tlaxcala,1963,5,-0.386666667
25619,Tlaxcala,1963,6,-0.9
25620,Tlaxcala,1963,7,-0.076666667
25621,Tlaxcala,1963,8,-0.276666667
25622,Tlaxcala,1963,9,-0.796666667
25623,Tlaxcala,1963,10,-0.436666667
25624,Tlaxcala,1963,11,-0.576666667
25625,Tlaxcala,1963,12,-0.29
25626,Tlaxcala,1964,1,-0.726666667
25627,Tlaxcala,1964,2,-1.056666667
25628,Tlaxcala,1964,3,-0.903333333
25629,Tlaxcala,1964,4,-0.646666667
25630,Tlaxcala,1964,5,-0.033333333
25631,Tlaxcala,1964,6,-0.153333333
25632,Tlaxcala,1964,7,-1.14
25633,Tlaxcala,1964,8,-0.61
25634,Tlaxcala,1964,9,-1.116666667
25635,Tlaxcala,1964,10,-1.316666667
25636,Tlaxcala,1964,11,-0.293333333
25637,Tlaxcala,1964,12,-0.476666667
25638,Tlaxcala,1965,1,-0.206666667
25639,Tlaxcala,1965,2,-0.553333333
25640,Tlaxcala,1965,3,-0.48
25641,Tlaxcala,1965,4,-0.863333333
25642,Tlaxcala,1965,5,-0.29
25643,Tlaxcala,1965,6,-1.32
25644,Tlaxcala,1965,7,-0.443333333
25645,Tlaxcala,1965,8,0.086666667
25646,Tlaxcala,1965,9,-0.636666667
25647,Tlaxcala,1965,10,-0.166666667
25648,Tlaxcala,1965,11,-0.43
25649,Tlaxcala,1965,12,0.05
25650,Tlaxcala,1966,1,-0.76
25651,Tlaxcala,1966,2,-0.346666667
25652,Tlaxcala,1966,3,1.283333333
25653,Tlaxcala,1966,4,0.883333333
25654,Tlaxcala,1966,5,0.066666667
25655,Tlaxcala,1966,6,-0.896666667
25656,Tlaxcala,1966,7,1.176666667
25657,Tlaxcala,1966,8,0.336666667
25658,Tlaxcala,1966,9,-0.866666667
25659,Tlaxcala,1966,10,0.263333333
25660,Tlaxcala,1966,11,-0.64
25661,Tlaxcala,1966,12,0.196666667
25662,Tlaxcala,1967,1,1.653333333
25663,Tlaxcala,1967,2,-0.093333333
25664,Tlaxcala,1967,3,-0.186666667
25665,Tlaxcala,1967,4,0.213333333
25666,Tlaxcala,1967,5,0.706666667
25667,Tlaxcala,1967,6,0.32
25668,Tlaxcala,1967,7,-1.046666667
25669,Tlaxcala,1967,8,-0.363333333
25670,Tlaxcala,1967,9,0.34
25671,Tlaxcala,1967,10,0.77
25672,Tlaxcala,1967,11,-0.263333333
25673,Tlaxcala,1967,12,-0.473333333
25674,Tlaxcala,1968,1,-0.306666667
25675,Tlaxcala,1968,2,0.243333333
25676,Tlaxcala,1968,3,-1.34
25677,Tlaxcala,1968,4,0.366666667
25678,Tlaxcala,1968,5,0.09
25679,Tlaxcala,1968,6,-0.116666667
25680,Tlaxcala,1968,7,-1.336666667
25681,Tlaxcala,1968,8,-1.506666667
25682,Tlaxcala,1968,9,-0.873333333
25683,Tlaxcala,1968,10,0.01
25684,Tlaxcala,1968,11,-0.336666667
25685,Tlaxcala,1968,12,1.193333333
25686,Tlaxcala,1969,1,1.08
25687,Tlaxcala,1969,2,-0.316666667
25688,Tlaxcala,1969,3,1.42
25689,Tlaxcala,1969,4,0.52
25690,Tlaxcala,1969,5,-1.026666667
25691,Tlaxcala,1969,6,-1.176666667
25692,Tlaxcala,1969,7,-0.493333333
25693,Tlaxcala,1969,8,1.63
25694,Tlaxcala,1969,9,-2.34
25695,Tlaxcala,1969,10,-0.366666667
25696,Tlaxcala,1969,11,-0.82
25697,Tlaxcala,1969,12,-0.17
25698,Tlaxcala,1970,1,0.263333333
25699,Tlaxcala,1970,2,0.41
25700,Tlaxcala,1970,3,-1.07
25701,Tlaxcala,1970,4,-1.59
25702,Tlaxcala,1970,5,-0.62
25703,Tlaxcala,1970,6,0.113333333
25704,Tlaxcala,1970,7,-0.156666667
25705,Tlaxcala,1970,8,0.376666667
25706,Tlaxcala,1970,9,0.686666667
25707,Tlaxcala,1970,10,-0.2
25708,Tlaxcala,1970,11,-0.326666667
25709,Tlaxcala,1970,12,-0.163333333
25710,Tlaxcala,1971,1,-0.236666667
25711,Tlaxcala,1971,2,-0.376666667
25712,Tlaxcala,1971,3,-0.273333333
25713,Tlaxcala,1971,4,-1.28
25714,Tlaxcala,1971,5,-0.446666667
25715,Tlaxcala,1971,6,-0.263333333
25716,Tlaxcala,1971,7,0.096666667
25717,Tlaxcala,1971,8,0.58
25718,Tlaxcala,1971,9,0.263333333
25719,Tlaxcala,1971,10,0.39
25720,Tlaxcala,1971,11,0.166666667
25721,Tlaxcala,1971,12,0.083333333
25722,Tlaxcala,1972,1,-0.163333333
25723,Tlaxcala,1972,2,-0.233333333
25724,Tlaxcala,1972,3,0.736666667
25725,Tlaxcala,1972,4,-0.05
25726,Tlaxcala,1972,5,-0.106666667
25727,Tlaxcala,1972,6,0.153333333
25728,Tlaxcala,1972,7,-0.846666667
25729,Tlaxcala,1972,8,-1.483333333
25730,Tlaxcala,1972,9,-0.776666667
25731,Tlaxcala,1972,10,-0.15
25732,Tlaxcala,1972,11,0.66
25733,Tlaxcala,1972,12,0.083333333
25734,Tlaxcala,1973,1,-0.336666667
25735,Tlaxcala,1973,2,0.523333333
25736,Tlaxcala,1973,3,-0.706666667
25737,Tlaxcala,1973,4,0.636666667
25738,Tlaxcala,1973,5,-0.37
25739,Tlaxcala,1973,6,0.816666667
25740,Tlaxcala,1973,7,0.88
25741,Tlaxcala,1973,8,0.673333333
25742,Tlaxcala,1973,9,0.383333333
25743,Tlaxcala,1973,10,-0.52
25744,Tlaxcala,1973,11,0.283333333
25745,Tlaxcala,1973,12,0.34
25746,Tlaxcala,1974,1,-0.133333333
25747,Tlaxcala,1974,2,0.016666667
25748,Tlaxcala,1974,3,0.703333333
25749,Tlaxcala,1974,4,-0.626666667
25750,Tlaxcala,1974,5,-0.056666667
25751,Tlaxcala,1974,6,-0.516666667
25752,Tlaxcala,1974,7,1.073333333
25753,Tlaxcala,1974,8,-0.36
25754,Tlaxcala,1974,9,0.89
25755,Tlaxcala,1974,10,-1.013333333
25756,Tlaxcala,1974,11,-0.003333333
25757,Tlaxcala,1974,12,-0.796666667
25758,Tlaxcala,1975,1,-0.466666667
25759,Tlaxcala,1975,2,-0.253333333
25760,Tlaxcala,1975,3,-1.24
