ENTIDAD,Mes,Año,Tipo_sequia
Michoacán de Ocampo,12,2020,D1
Morelos,1,2003,D1
Morelos,1,2004,NPS
Morelos,1,2005,NPS
Morelos,1,2006,D0
Morelos,1,2007,NPS
Morelos,1,2008,NPS
Morelos,1,2009,D0
Morelos,1,2010,D0
Morelos,1,2011,NPS
Morelos,1,2012,NPS
Morelos,1,2013,NPS
Morelos,1,2014,NPS
Morelos,1,2015,NPS
Morelos,1,2016,NPS
Morelos,1,2017,NPS
Morelos,1,2018,D0
Morelos,1,2019,NPS
Morelos,1,2020,NPS
Morelos,1,2021,D0
Morelos,2,2003,D1
Morelos,2,2004,NPS
Morelos,2,2005,NPS
Morelos,2,2006,D1
Morelos,2,2007,NPS
Morelos,2,2008,D0
Morelos,2,2009,D0
Morelos,2,2010,D0
Morelos,2,2011,NPS
Morelos,2,2012,NPS
Morelos,2,2013,NPS
Morelos,2,2014,NPS
Morelos,2,2015,NPS
Morelos,2,2016,NPS
Morelos,2,2017,D0
Morelos,2,2018,D0
Morelos,2,2019,NPS
Morelos,2,2020,NPS
Morelos,2,2021,D0
Morelos,3,2003,D1
Morelos,3,2004,NPS
Morelos,3,2005,NPS
Morelos,3,2006,D1
Morelos,3,2007,NPS
Morelos,3,2008,D0
Morelos,3,2009,D0
Morelos,3,2010,NPS
Morelos,3,2011,D0
Morelos,3,2012,NPS
Morelos,3,2013,NPS
Morelos,3,2014,NPS
Morelos,3,2015,NPS
Morelos,3,2016,NPS
Morelos,3,2017,D0
Morelos,3,2018,D0
Morelos,3,2019,NPS
Morelos,3,2020,NPS
Morelos,3,2021,D0
Morelos,4,2003,D1
Morelos,4,2004,NPS
Morelos,4,2005,NPS
Morelos,4,2006,D1
Morelos,4,2007,D0
Morelos,4,2008,D0
Morelos,4,2009,D0
Morelos,4,2010,NPS
Morelos,4,2011,D1
Morelos,4,2012,NPS
Morelos,4,2013,NPS
Morelos,4,2014,NPS
Morelos,4,2015,NPS
Morelos,4,2016,NPS
Morelos,4,2017,NPS
Morelos,4,2018,D0
Morelos,4,2019,D0
Morelos,4,2020,NPS
Morelos,4,2021,D0
Morelos,5,2003,D1
Morelos,5,2004,NPS
Morelos,5,2005,NPS
Morelos,5,2006,D0
Morelos,5,2007,D1
Morelos,5,2008,D1
Morelos,5,2009,D0
Morelos,5,2010,NPS
Morelos,5,2011,D1
Morelos,5,2012,NPS
Morelos,5,2013,NPS
Morelos,5,2014,NPS
Morelos,5,2015,NPS
Morelos,5,2016,NPS
Morelos,5,2017,NPS
Morelos,5,2018,NPS
Morelos,5,2019,D0
Morelos,5,2020,D0
Morelos,5,2021,D0
Morelos,6,2003,NPS
Morelos,6,2004,NPS
Morelos,6,2005,D0
Morelos,6,2006,D0
Morelos,6,2007,D2
Morelos,6,2008,D0
Morelos,6,2009,D0
Morelos,6,2010,NPS
Morelos,6,2011,D2
Morelos,6,2012,NPS
Morelos,6,2013,NPS
Morelos,6,2014,NPS
Morelos,6,2015,NPS
Morelos,6,2016,NPS
Morelos,6,2017,NPS
Morelos,6,2018,NPS
Morelos,6,2019,NPS
Morelos,6,2020,D0
Morelos,6,2021,NPS
Morelos,7,2003,NPS
Morelos,7,2004,NPS
Morelos,7,2005,NPS
Morelos,7,2006,D1
Morelos,7,2007,D0
Morelos,7,2008,NPS
Morelos,7,2009,D0
Morelos,7,2010,NPS
Morelos,7,2011,D1
Morelos,7,2012,NPS
Morelos,7,2013,NPS
Morelos,7,2014,NPS
Morelos,7,2015,NPS
Morelos,7,2016,NPS
Morelos,7,2017,NPS
Morelos,7,2018,NPS
Morelos,7,2019,NPS
Morelos,7,2020,D0
Morelos,7,2021,NPS
Morelos,8,2003,NPS
Morelos,8,2004,NPS
Morelos,8,2005,NPS
Morelos,8,2006,D0
Morelos,8,2007,NPS
Morelos,8,2008,NPS
Morelos,8,2009,D1
Morelos,8,2010,NPS
Morelos,8,2011,D1
Morelos,8,2012,NPS
Morelos,8,2013,NPS
Morelos,8,2014,NPS
Morelos,8,2015,NPS
Morelos,8,2016,NPS
Morelos,8,2017,NPS
Morelos,8,2018,NPS
Morelos,8,2019,NPS
Morelos,8,2020,D0
Morelos,8,2021,NPS
Morelos,9,2003,D0
Morelos,9,2004,NPS
Morelos,9,2005,NPS
Morelos,9,2006,NPS
Morelos,9,2007,NPS
Morelos,9,2008,D0
Morelos,9,2009,D1
Morelos,9,2010,NPS
Morelos,9,2011,NPS
Morelos,9,2012,NPS
Morelos,9,2013,NPS
Morelos,9,2014,NPS
Morelos,9,2015,NPS
Morelos,9,2016,NPS
Morelos,9,2017,NPS
Morelos,9,2018,NPS
Morelos,9,2019,D0
Morelos,9,2020,NPS
Morelos,10,2003,NPS
Morelos,10,2004,NPS
Morelos,10,2005,D0
Morelos,10,2006,NPS
Morelos,10,2007,NPS
Morelos,10,2008,NPS
Morelos,10,2009,D1
Morelos,10,2010,NPS
Morelos,10,2011,NPS
Morelos,10,2012,NPS
Morelos,10,2013,NPS
Morelos,10,2014,NPS
Morelos,10,2015,NPS
Morelos,10,2016,NPS
Morelos,10,2017,NPS
Morelos,10,2018,NPS
Morelos,10,2019,NPS
Morelos,10,2020,NPS
Morelos,11,2003,NPS
Morelos,11,2004,NPS
Morelos,11,2005,D0
Morelos,11,2006,NPS
Morelos,11,2007,NPS
Morelos,11,2008,D0
Morelos,11,2009,D0
Morelos,11,2010,NPS
Morelos,11,2011,NPS
Morelos,11,2012,NPS
Morelos,11,2013,NPS
Morelos,11,2014,NPS
Morelos,11,2015,NPS
Morelos,11,2016,NPS
Morelos,11,2017,NPS
Morelos,11,2018,NPS
Morelos,11,2019,NPS
Morelos,11,2020,NPS
Morelos,12,2003,NPS
Morelos,12,2004,NPS
Morelos,12,2005,D0
Morelos,12,2006,NPS
Morelos,12,2007,NPS
Morelos,12,2008,D0
Morelos,12,2009,D0
Morelos,12,2010,NPS
Morelos,12,2011,NPS
Morelos,12,2012,NPS
Morelos,12,2013,NPS
Morelos,12,2014,NPS
Morelos,12,2015,NPS
Morelos,12,2016,NPS
Morelos,12,2017,NPS
Morelos,12,2018,NPS
Morelos,12,2019,NPS
Morelos,12,2020,NPS
Nayarit,1,2003,NPS
Nayarit,1,2004,NPS
Nayarit,1,2005,D0
Nayarit,1,2006,D1
Nayarit,1,2007,D1
Nayarit,1,2008,D2
Nayarit,1,2009,D0
Nayarit,1,2010,NPS
Nayarit,1,2011,D0
Nayarit,1,2012,D1
Nayarit,1,2013,NPS
Nayarit,1,2014,NPS
Nayarit,1,2015,NPS
Nayarit,1,2016,NPS
Nayarit,1,2017,NPS
Nayarit,1,2018,D0
Nayarit,1,2019,NPS
Nayarit,1,2020,NPS
Nayarit,1,2021,D1
Nayarit,2,2003,NPS
Nayarit,2,2004,NPS
Nayarit,2,2005,NPS
Nayarit,2,2006,D1
Nayarit,2,2007,D1
Nayarit,2,2008,D2
Nayarit,2,2009,D0
Nayarit,2,2010,NPS
Nayarit,2,2011,D0
Nayarit,2,2012,D0
Nayarit,2,2013,D1
Nayarit,2,2014,NPS
Nayarit,2,2015,NPS
Nayarit,2,2016,NPS
Nayarit,2,2017,NPS
Nayarit,2,2018,D0
Nayarit,2,2019,D0
Nayarit,2,2020,NPS
Nayarit,2,2021,D1
Nayarit,3,2003,NPS
Nayarit,3,2004,NPS
Nayarit,3,2005,NPS
Nayarit,3,2006,D2
Nayarit,3,2007,D1
Nayarit,3,2008,D2
Nayarit,3,2009,D0
Nayarit,3,2010,NPS
Nayarit,3,2011,D0
Nayarit,3,2012,D0
Nayarit,3,2013,D0
Nayarit,3,2014,NPS
Nayarit,3,2015,NPS
Nayarit,3,2016,NPS
Nayarit,3,2017,NPS
Nayarit,3,2018,D0
Nayarit,3,2019,D0
Nayarit,3,2020,NPS
Nayarit,3,2021,D1
Nayarit,4,2003,NPS
Nayarit,4,2004,NPS
Nayarit,4,2005,NPS
Nayarit,4,2006,D2
Nayarit,4,2007,D2
Nayarit,4,2008,D3
Nayarit,4,2009,D0
Nayarit,4,2010,NPS
Nayarit,4,2011,D2
Nayarit,4,2012,D1
Nayarit,4,2013,NPS
Nayarit,4,2014,NPS
Nayarit,4,2015,NPS
Nayarit,4,2016,NPS
Nayarit,4,2017,NPS
Nayarit,4,2018,D1
Nayarit,4,2019,D0
Nayarit,4,2020,NPS
Nayarit,4,2021,D2
Nayarit,5,2003,NPS
Nayarit,5,2004,D0
Nayarit,5,2005,NPS
Nayarit,5,2006,D2
Nayarit,5,2007,D1
Nayarit,5,2008,D3
Nayarit,5,2009,D0
Nayarit,5,2010,NPS
Nayarit,5,2011,D2
Nayarit,5,2012,D1
Nayarit,5,2013,D1
Nayarit,5,2014,NPS
Nayarit,5,2015,NPS
Nayarit,5,2016,NPS
Nayarit,5,2017,NPS
Nayarit,5,2018,D1
Nayarit,5,2019,D1
Nayarit,5,2020,NPS
Nayarit,5,2021,D2
Nayarit,6,2003,NPS
Nayarit,6,2004,D0
Nayarit,6,2005,NPS
Nayarit,6,2006,D3
Nayarit,6,2007,D1
Nayarit,6,2008,D3
Nayarit,6,2009,D0
Nayarit,6,2010,NPS
Nayarit,6,2011,D2
Nayarit,6,2012,NPS
Nayarit,6,2013,NPS
Nayarit,6,2014,NPS
Nayarit,6,2015,NPS
Nayarit,6,2016,NPS
Nayarit,6,2017,D0
Nayarit,6,2018,D0
Nayarit,6,2019,D1
Nayarit,6,2020,D0
Nayarit,6,2021,NPS
Nayarit,7,2003,NPS
Nayarit,7,2004,NPS
Nayarit,7,2005,D0
Nayarit,7,2006,D2
Nayarit,7,2007,D1
Nayarit,7,2008,D2
Nayarit,7,2009,D0
Nayarit,7,2010,NPS
Nayarit,7,2011,D2
Nayarit,7,2012,NPS
Nayarit,7,2013,D0
Nayarit,7,2014,NPS
Nayarit,7,2015,D0
Nayarit,7,2016,D0
Nayarit,7,2017,D1
Nayarit,7,2018,D0
Nayarit,7,2019,D2
Nayarit,7,2020,D0
Nayarit,7,2021,NPS
Nayarit,8,2003,NPS
Nayarit,8,2004,D0
Nayarit,8,2005,NPS
Nayarit,8,2006,D1
Nayarit,8,2007,NPS
Nayarit,8,2008,D1
Nayarit,8,2009,D1
Nayarit,8,2010,NPS
Nayarit,8,2011,D1
Nayarit,8,2012,NPS
Nayarit,8,2013,D0
Nayarit,8,2014,D0
Nayarit,8,2015,D0
Nayarit,8,2016,D0
Nayarit,8,2017,D1
Nayarit,8,2018,D0
Nayarit,8,2019,D2
Nayarit,8,2020,D0
Nayarit,8,2021,NPS
Nayarit,9,2003,NPS
Nayarit,9,2004,D0
Nayarit,9,2005,D0
Nayarit,9,2006,D1
Nayarit,9,2007,D0
Nayarit,9,2008,NPS
Nayarit,9,2009,D1
Nayarit,9,2010,NPS
Nayarit,9,2011,NPS
Nayarit,9,2012,NPS
Nayarit,9,2013,D0
Nayarit,9,2014,D0
Nayarit,9,2015,D0
Nayarit,9,2016,NPS
Nayarit,9,2017,NPS
Nayarit,9,2018,D0
Nayarit,9,2019,D1
Nayarit,9,2020,D0
Nayarit,10,2003,NPS
Nayarit,10,2004,NPS
Nayarit,10,2005,NPS
Nayarit,10,2006,NPS
Nayarit,10,2007,D0
Nayarit,10,2008,NPS
Nayarit,10,2009,D1
Nayarit,10,2010,NPS
Nayarit,10,2011,NPS
Nayarit,10,2012,NPS
Nayarit,10,2013,D0
Nayarit,10,2014,NPS
Nayarit,10,2015,D0
Nayarit,10,2016,NPS
Nayarit,10,2017,NPS
Nayarit,10,2018,NPS
Nayarit,10,2019,NPS
Nayarit,10,2020,D0
Nayarit,11,2003,NPS
Nayarit,11,2004,NPS
Nayarit,11,2005,D0
Nayarit,11,2006,NPS
Nayarit,11,2007,D2
Nayarit,11,2008,D0
Nayarit,11,2009,D1
Nayarit,11,2010,NPS
Nayarit,11,2011,NPS
Nayarit,11,2012,NPS
Nayarit,11,2013,NPS
Nayarit,11,2014,NPS
Nayarit,11,2015,NPS
Nayarit,11,2016,NPS
Nayarit,11,2017,D0
Nayarit,11,2018,NPS
Nayarit,11,2019,D0
Nayarit,11,2020,D1
Nayarit,12,2003,NPS
Nayarit,12,2004,NPS
Nayarit,12,2005,D0
Nayarit,12,2006,D0
Nayarit,12,2007,D1
Nayarit,12,2008,D0
Nayarit,12,2009,NPS
Nayarit,12,2010,NPS
Nayarit,12,2011,NPS
Nayarit,12,2012,NPS
Nayarit,12,2013,NPS
Nayarit,12,2014,NPS
Nayarit,12,2015,NPS
Nayarit,12,2016,NPS
Nayarit,12,2017,D0
Nayarit,12,2018,NPS
Nayarit,12,2019,NPS
Nayarit,12,2020,D1
Nuevo León,1,2003,NPS
Nuevo León,1,2004,NPS
Nuevo León,1,2005,NPS
Nuevo León,1,2006,D0
Nuevo León,1,2007,NPS
Nuevo León,1,2008,NPS
Nuevo León,1,2009,NPS
Nuevo León,1,2010,NPS
Nuevo León,1,2011,NPS
Nuevo León,1,2012,D2
Nuevo León,1,2013,D1
Nuevo León,1,2014,NPS
Nuevo León,1,2015,NPS
Nuevo León,1,2016,D0
Nuevo León,1,2017,NPS
Nuevo León,1,2018,NPS
Nuevo León,1,2019,NPS
Nuevo León,1,2020,D0
Nuevo León,1,2021,D2
Nuevo León,2,2003,NPS
Nuevo León,2,2004,NPS
Nuevo León,2,2005,NPS
Nuevo León,2,2006,D0
Nuevo León,2,2007,NPS
Nuevo León,2,2008,D0
Nuevo León,2,2009,NPS
Nuevo León,2,2010,NPS
Nuevo León,2,2011,NPS
Nuevo León,2,2012,D2
Nuevo León,2,2013,D0
Nuevo León,2,2014,NPS
Nuevo León,2,2015,NPS
Nuevo León,2,2016,D1
Nuevo León,2,2017,NPS
Nuevo León,2,2018,NPS
Nuevo León,2,2019,NPS
Nuevo León,2,2020,D0
Nuevo León,2,2021,D2
Nuevo León,3,2003,NPS
Nuevo León,3,2004,NPS
Nuevo León,3,2005,NPS
Nuevo León,3,2006,D0
Nuevo León,3,2007,NPS
Nuevo León,3,2008,D1
Nuevo León,3,2009,NPS
Nuevo León,3,2010,NPS
Nuevo León,3,2011,D2
Nuevo León,3,2012,D0
Nuevo León,3,2013,NPS
Nuevo León,3,2014,NPS
Nuevo León,3,2015,NPS
Nuevo León,3,2016,D0
Nuevo León,3,2017,NPS
Nuevo León,3,2018,NPS
Nuevo León,3,2019,NPS
Nuevo León,3,2020,D2
Nuevo León,3,2021,D2
Nuevo León,4,2003,NPS
Nuevo León,4,2004,NPS
Nuevo León,4,2005,NPS
Nuevo León,4,2006,D0
Nuevo León,4,2007,NPS
Nuevo León,4,2008,D1
Nuevo León,4,2009,NPS
Nuevo León,4,2010,NPS
Nuevo León,4,2011,D3
Nuevo León,4,2012,D0
Nuevo León,4,2013,D0
Nuevo León,4,2014,NPS
Nuevo León,4,2015,NPS
Nuevo León,4,2016,D0
Nuevo León,4,2017,NPS
Nuevo León,4,2018,D0
Nuevo León,4,2019,D0
Nuevo León,4,2020,D1
Nuevo León,4,2021,D3
Nuevo León,5,2003,NPS
Nuevo León,5,2004,NPS
Nuevo León,5,2005,NPS
Nuevo León,5,2006,D0
Nuevo León,5,2007,NPS
Nuevo León,5,2008,D1
Nuevo León,5,2009,NPS
Nuevo León,5,2010,NPS
Nuevo León,5,2011,D3
Nuevo León,5,2012,NPS
Nuevo León,5,2013,NPS
Nuevo León,5,2014,NPS
Nuevo León,5,2015,NPS
Nuevo León,5,2016,NPS
Nuevo León,5,2017,NPS
Nuevo León,5,2018,NPS
Nuevo León,5,2019,NPS
Nuevo León,5,2020,NPS
Nuevo León,5,2021,D2
Nuevo León,6,2003,NPS
Nuevo León,6,2004,NPS
Nuevo León,6,2005,NPS
Nuevo León,6,2006,D1
Nuevo León,6,2007,NPS
Nuevo León,6,2008,D2
Nuevo León,6,2009,NPS
Nuevo León,6,2010,NPS
Nuevo León,6,2011,D3
Nuevo León,6,2012,NPS
Nuevo León,6,2013,NPS
Nuevo León,6,2014,D0
Nuevo León,6,2015,NPS
Nuevo León,6,2016,NPS
Nuevo León,6,2017,NPS
Nuevo León,6,2018,NPS
Nuevo León,6,2019,NPS
Nuevo León,6,2020,NPS
Nuevo León,6,2021,NPS
Nuevo León,7,2003,NPS
Nuevo León,7,2004,NPS
Nuevo León,7,2005,NPS
Nuevo León,7,2006,D1
Nuevo León,7,2007,NPS
Nuevo León,7,2008,NPS
Nuevo León,7,2009,D0
Nuevo León,7,2010,NPS
Nuevo León,7,2011,D2
Nuevo León,7,2012,NPS
Nuevo León,7,2013,NPS
Nuevo León,7,2014,D0
Nuevo León,7,2015,NPS
Nuevo León,7,2016,D0
Nuevo León,7,2017,D0
Nuevo León,7,2018,NPS
Nuevo León,7,2019,D0
Nuevo León,7,2020,NPS
Nuevo León,7,2021,NPS
Nuevo León,8,2003,NPS
Nuevo León,8,2004,NPS
Nuevo León,8,2005,D0
Nuevo León,8,2006,D3
Nuevo León,8,2007,NPS
Nuevo León,8,2008,NPS
Nuevo León,8,2009,D0
Nuevo León,8,2010,NPS
Nuevo León,8,2011,D3
Nuevo León,8,2012,D0
Nuevo León,8,2013,NPS
Nuevo León,8,2014,D0
Nuevo León,8,2015,NPS
Nuevo León,8,2016,NPS
Nuevo León,8,2017,D0
Nuevo León,8,2018,D0
Nuevo León,8,2019,D0
Nuevo León,8,2020,NPS
Nuevo León,8,2021,NPS
Nuevo León,9,2003,NPS
Nuevo León,9,2004,NPS
Nuevo León,9,2005,D0
Nuevo León,9,2006,NPS
Nuevo León,9,2007,NPS
Nuevo León,9,2008,NPS
Nuevo León,9,2009,D1
Nuevo León,9,2010,NPS
Nuevo León,9,2011,D3
Nuevo León,9,2012,D0
Nuevo León,9,2013,NPS
Nuevo León,9,2014,NPS
Nuevo León,9,2015,NPS
Nuevo León,9,2016,NPS
Nuevo León,9,2017,D0
Nuevo León,9,2018,NPS
Nuevo León,9,2019,NPS
Nuevo León,9,2020,NPS
Nuevo León,10,2003,NPS
Nuevo León,10,2004,NPS
Nuevo León,10,2005,NPS
Nuevo León,10,2006,NPS
Nuevo León,10,2007,NPS
Nuevo León,10,2008,NPS
Nuevo León,10,2009,D0
Nuevo León,10,2010,NPS
Nuevo León,10,2011,D3
Nuevo León,10,2012,NPS
Nuevo León,10,2013,NPS
Nuevo León,10,2014,NPS
Nuevo León,10,2015,NPS
Nuevo León,10,2016,NPS
Nuevo León,10,2017,NPS
Nuevo León,10,2018,NPS
Nuevo León,10,2019,NPS
Nuevo León,10,2020,NPS
Nuevo León,11,2003,NPS
Nuevo León,11,2004,NPS
Nuevo León,11,2005,NPS
Nuevo León,11,2006,NPS
Nuevo León,11,2007,D0
Nuevo León,11,2008,NPS
Nuevo León,11,2009,NPS
Nuevo León,11,2010,NPS
Nuevo León,11,2011,D3
Nuevo León,11,2012,D0
Nuevo León,11,2013,NPS
Nuevo León,11,2014,NPS
Nuevo León,11,2015,NPS
Nuevo León,11,2016,NPS
Nuevo León,11,2017,NPS
Nuevo León,11,2018,NPS
Nuevo León,11,2019,NPS
Nuevo León,11,2020,D0
Nuevo León,12,2003,NPS
Nuevo León,12,2004,NPS
Nuevo León,12,2005,NPS
Nuevo León,12,2006,NPS
Nuevo León,12,2007,D0
Nuevo León,12,2008,NPS
Nuevo León,12,2009,NPS
Nuevo León,12,2010,NPS
Nuevo León,12,2011,D3
Nuevo León,12,2012,D0
Nuevo León,12,2013,NPS
Nuevo León,12,2014,NPS
Nuevo León,12,2015,D0
Nuevo León,12,2016,NPS
Nuevo León,12,2017,NPS
Nuevo León,12,2018,NPS
Nuevo León,12,2019,D0
Nuevo León,12,2020,D1
Oaxaca,1,2003,NPS
Oaxaca,1,2004,NPS
Oaxaca,1,2005,D0
Oaxaca,1,2006,D0
Oaxaca,1,2007,NPS
Oaxaca,1,2008,NPS
Oaxaca,1,2009,NPS
Oaxaca,1,2010,NPS
Oaxaca,1,2011,NPS
Oaxaca,1,2012,NPS
Oaxaca,1,2013,NPS
Oaxaca,1,2014,NPS
Oaxaca,1,2015,NPS
Oaxaca,1,2016,NPS
Oaxaca,1,2017,D0
Oaxaca,1,2018,NPS
Oaxaca,1,2019,NPS
Oaxaca,1,2020,NPS
Oaxaca,1,2021,NPS
Oaxaca,2,2003,NPS
Oaxaca,2,2004,NPS
Oaxaca,2,2005,D0
Oaxaca,2,2006,D0
Oaxaca,2,2007,NPS
Oaxaca,2,2008,NPS
Oaxaca,2,2009,NPS
Oaxaca,2,2010,NPS
Oaxaca,2,2011,NPS
Oaxaca,2,2012,NPS
Oaxaca,2,2013,NPS
Oaxaca,2,2014,NPS
Oaxaca,2,2015,NPS
Oaxaca,2,2016,NPS
Oaxaca,2,2017,D0
Oaxaca,2,2018,NPS
Oaxaca,2,2019,NPS
Oaxaca,2,2020,NPS
Oaxaca,2,2021,NPS
Oaxaca,3,2003,NPS
Oaxaca,3,2004,NPS
Oaxaca,3,2005,NPS
Oaxaca,3,2006,NPS
Oaxaca,3,2007,NPS
Oaxaca,3,2008,D0
Oaxaca,3,2009,NPS
Oaxaca,3,2010,NPS
Oaxaca,3,2011,D1
Oaxaca,3,2012,NPS
Oaxaca,3,2013,NPS
Oaxaca,3,2014,NPS
Oaxaca,3,2015,NPS
Oaxaca,3,2016,NPS
Oaxaca,3,2017,D0
Oaxaca,3,2018,NPS
Oaxaca,3,2019,NPS
Oaxaca,3,2020,NPS
Oaxaca,3,2021,NPS
Oaxaca,4,2003,NPS
Oaxaca,4,2004,NPS
Oaxaca,4,2005,D0
Oaxaca,4,2006,NPS
Oaxaca,4,2007,D0
Oaxaca,4,2008,NPS
Oaxaca,4,2009,NPS
Oaxaca,4,2010,NPS
Oaxaca,4,2011,D0
Oaxaca,4,2012,NPS
Oaxaca,4,2013,NPS
Oaxaca,4,2014,NPS
Oaxaca,4,2015,NPS
Oaxaca,4,2016,NPS
Oaxaca,4,2017,NPS
Oaxaca,4,2018,NPS
Oaxaca,4,2019,NPS
Oaxaca,4,2020,D0
Oaxaca,4,2021,NPS
Oaxaca,5,2003,NPS
Oaxaca,5,2004,NPS
Oaxaca,5,2005,NPS
Oaxaca,5,2006,NPS
Oaxaca,5,2007,NPS
Oaxaca,5,2008,D0
Oaxaca,5,2009,NPS
Oaxaca,5,2010,NPS
Oaxaca,5,2011,D0
Oaxaca,5,2012,NPS
Oaxaca,5,2013,NPS
Oaxaca,5,2014,NPS
Oaxaca,5,2015,NPS
Oaxaca,5,2016,NPS
Oaxaca,5,2017,NPS
Oaxaca,5,2018,NPS
Oaxaca,5,2019,D0
Oaxaca,5,2020,NPS
Oaxaca,5,2021,NPS
Oaxaca,6,2003,D0
Oaxaca,6,2004,NPS
Oaxaca,6,2005,NPS
Oaxaca,6,2006,NPS
Oaxaca,6,2007,D0
Oaxaca,6,2008,NPS
Oaxaca,6,2009,NPS
Oaxaca,6,2010,NPS
Oaxaca,6,2011,NPS
Oaxaca,6,2012,NPS
Oaxaca,6,2013,NPS
Oaxaca,6,2014,NPS
Oaxaca,6,2015,NPS
Oaxaca,6,2016,NPS
Oaxaca,6,2017,NPS
Oaxaca,6,2018,NPS
Oaxaca,6,2019,NPS
Oaxaca,6,2020,D0
Oaxaca,6,2021,NPS
Oaxaca,7,2003,D0
Oaxaca,7,2004,NPS
Oaxaca,7,2005,NPS
Oaxaca,7,2006,NPS
Oaxaca,7,2007,NPS
Oaxaca,7,2008,NPS
Oaxaca,7,2009,NPS
Oaxaca,7,2010,NPS
Oaxaca,7,2011,NPS
Oaxaca,7,2012,NPS
Oaxaca,7,2013,NPS
Oaxaca,7,2014,NPS
Oaxaca,7,2015,NPS
Oaxaca,7,2016,D0
Oaxaca,7,2017,NPS
Oaxaca,7,2018,D0
Oaxaca,7,2019,D0
Oaxaca,7,2020,D0
Oaxaca,7,2021,NPS
Oaxaca,8,2003,NPS
Oaxaca,8,2004,NPS
Oaxaca,8,2005,NPS
Oaxaca,8,2006,NPS
Oaxaca,8,2007,NPS
Oaxaca,8,2008,NPS
Oaxaca,8,2009,D0
Oaxaca,8,2010,NPS
Oaxaca,8,2011,NPS
Oaxaca,8,2012,NPS
Oaxaca,8,2013,NPS
Oaxaca,8,2014,NPS
Oaxaca,8,2015,NPS
Oaxaca,8,2016,NPS
Oaxaca,8,2017,NPS
Oaxaca,8,2018,D0
Oaxaca,8,2019,D0
Oaxaca,8,2020,NPS
Oaxaca,8,2021,NPS
Oaxaca,9,2003,NPS
Oaxaca,9,2004,D1
Oaxaca,9,2005,NPS
Oaxaca,9,2006,NPS
Oaxaca,9,2007,NPS
Oaxaca,9,2008,NPS
Oaxaca,9,2009,NPS
Oaxaca,9,2010,NPS
Oaxaca,9,2011,NPS
Oaxaca,9,2012,NPS
Oaxaca,9,2013,NPS
Oaxaca,9,2014,NPS
Oaxaca,9,2015,NPS
Oaxaca,9,2016,D0
Oaxaca,9,2017,NPS
Oaxaca,9,2018,D0
Oaxaca,9,2019,D0
Oaxaca,9,2020,NPS
Oaxaca,10,2003,NPS
Oaxaca,10,2004,D0
Oaxaca,10,2005,NPS
Oaxaca,10,2006,NPS
Oaxaca,10,2007,NPS
Oaxaca,10,2008,NPS
Oaxaca,10,2009,NPS
Oaxaca,10,2010,NPS
Oaxaca,10,2011,NPS
Oaxaca,10,2012,NPS
Oaxaca,10,2013,NPS
Oaxaca,10,2014,NPS
Oaxaca,10,2015,NPS
Oaxaca,10,2016,NPS
Oaxaca,10,2017,NPS
Oaxaca,10,2018,NPS
Oaxaca,10,2019,NPS
Oaxaca,10,2020,NPS
Oaxaca,11,2003,NPS
Oaxaca,11,2004,D0
Oaxaca,11,2005,NPS
Oaxaca,11,2006,NPS
Oaxaca,11,2007,NPS
Oaxaca,11,2008,NPS
Oaxaca,11,2009,NPS
Oaxaca,11,2010,NPS
Oaxaca,11,2011,NPS
Oaxaca,11,2012,NPS
Oaxaca,11,2013,NPS
Oaxaca,11,2014,NPS
Oaxaca,11,2015,NPS
Oaxaca,11,2016,NPS
Oaxaca,11,2017,NPS
Oaxaca,11,2018,NPS
Oaxaca,11,2019,NPS
Oaxaca,11,2020,NPS
Oaxaca,12,2003,NPS
Oaxaca,12,2004,D0
Oaxaca,12,2005,NPS
Oaxaca,12,2006,NPS
Oaxaca,12,2007,NPS
Oaxaca,12,2008,NPS
Oaxaca,12,2009,NPS
Oaxaca,12,2010,NPS
Oaxaca,12,2011,NPS
Oaxaca,12,2012,NPS
Oaxaca,12,2013,NPS
Oaxaca,12,2014,NPS
Oaxaca,12,2015,NPS
Oaxaca,12,2016,D0
Oaxaca,12,2017,NPS
Oaxaca,12,2018,NPS
Oaxaca,12,2019,NPS
Oaxaca,12,2020,NPS
Puebla,1,2003,D0
Puebla,1,2004,NPS
Puebla,1,2005,NPS
Puebla,1,2006,D0
Puebla,1,2007,NPS
Puebla,1,2008,NPS
Puebla,1,2009,NPS
Puebla,1,2010,NPS
Puebla,1,2011,NPS
Puebla,1,2012,NPS
Puebla,1,2013,NPS
Puebla,1,2014,NPS
Puebla,1,2015,NPS
Puebla,1,2016,NPS
Puebla,1,2017,NPS
Puebla,1,2018,NPS
Puebla,1,2019,NPS
Puebla,1,2020,NPS
Puebla,1,2021,NPS
Puebla,2,2003,D0
Puebla,2,2004,NPS
Puebla,2,2005,NPS
Puebla,2,2006,D0
Puebla,2,2007,NPS
Puebla,2,2008,NPS
Puebla,2,2009,NPS
Puebla,2,2010,NPS
Puebla,2,2011,NPS
Puebla,2,2012,NPS
Puebla,2,2013,NPS
Puebla,2,2014,NPS
Puebla,2,2015,NPS
Puebla,2,2016,NPS
Puebla,2,2017,NPS
Puebla,2,2018,NPS
Puebla,2,2019,D0
Puebla,2,2020,NPS
Puebla,2,2021,D0
Puebla,3,2003,D0
Puebla,3,2004,NPS
Puebla,3,2005,NPS
Puebla,3,2006,D0
